"","depth_mm","Ti"
"X3776",385,21.6991150442478
"X3777",385.1,17.1578947368421
"X3778",385.2,17.9903846153846
"X3779",385.3,16.9339622641509
"X3780",385.4,14.4545454545455
"X3781",385.5,13.6509433962264
"X3782",385.6,12.4742268041237
"X3783",385.7,11.5940594059406
"X3784",385.8,13.52
"X3785",385.9,8.71590909090909
"X3786",386,7.85365853658537
"X3787",386.1,8.12222222222222
"X3788",386.2,8.63414634146342
"X3789",386.3,7.80459770114942
"X3790",386.4,7.0375
"X3791",386.5,6.26506024096386
"X3792",386.6,5.90476190476191
"X3793",386.7,5.8974358974359
"X3794",386.8,5.63636363636364
"X3795",386.9,4.77906976744186
"X3796",387,4.49367088607595
"X3797",387.1,4.17567567567568
"X3798",387.2,4.26136363636364
"X3799",387.3,4.67948717948718
"X3800",387.4,3.89130434782609
"X3801",387.5,4.81333333333333
"X3802",387.6,4.46153846153846
"X3803",387.7,4.09638554216868
"X3804",387.8,4.80821917808219
"X3805",387.9,3.67567567567568
"X3806",388,5.14814814814815
"X3807",388.1,4.67469879518072
"X3808",388.2,3.93181818181818
"X3809",388.3,4.78571428571429
"X3810",388.4,6.24444444444444
"X3811",388.5,5.7906976744186
"X3812",388.6,4.65384615384615
"X3813",388.7,5.26966292134831
"X3814",388.8,4.52222222222222
"X3815",388.9,4.17073170731707
"X3816",389,4.86585365853659
"X3817",389.1,4.54945054945055
"X3818",389.2,4.34146341463415
"X3819",389.3,4.41025641025641
"X3820",389.4,4.7012987012987
"X3821",389.5,4.53488372093023
"X3822",389.6,4.35897435897436
"X3823",389.7,5.5875
"X3824",389.8,4.8433734939759
"X3825",389.9,4.30487804878049
"X3826",390,5.16883116883117
"X3827",390.1,5.57142857142857
"X3828",390.2,4.95774647887324
"X3829",390.3,5.33783783783784
"X3830",390.4,5.58974358974359
"X3831",390.5,4.68354430379747
"X3832",390.6,5.18292682926829
"X3833",390.7,4.70886075949367
"X3834",390.8,5.31325301204819
"X3835",390.9,5.23255813953488
"X3836",391,5.3375
"X3837",391.1,5.40217391304348
"X3838",391.2,6.09523809523809
"X3839",391.3,5.90804597701149
"X3840",391.4,8.74468085106383
"X3841",391.5,6.91860465116279
"X3842",391.6,7.62650602409639
"X3843",391.7,8.55670103092783
"X3844",391.8,6.97826086956522
"X3845",391.9,6.81914893617021
"X3846",392,7.21428571428571
"X3847",392.1,7.53061224489796
"X3848",392.2,8.73469387755102
"X3849",392.3,8.90909090909091
"X3850",392.4,7.61627906976744
"X3851",392.5,7.03333333333333
"X3852",392.6,8.09375
"X3853",392.7,8.59183673469388
"X3854",392.8,7.93877551020408
"X3855",392.9,9.05434782608696
"X3856",393,9.31111111111111
"X3857",393.1,11.2258064516129
"X3858",393.2,9.67592592592593
"X3859",393.3,9.94791666666667
"X3860",393.4,11.7979797979798
"X3861",393.5,10.9345794392523
"X3862",393.6,8.57
"X3863",393.7,11.4554455445545
"X3864",393.8,11.5142857142857
"X3865",393.9,9.6039603960396
"X3866",394,10
"X3867",394.1,11.5490196078431
"X3868",394.2,11.8529411764706
"X3869",394.3,12.6756756756757
"X3870",394.4,11.5446428571429
"X3871",394.5,12.2522522522523
"X3872",394.6,12.6551724137931
"X3873",394.7,15.2268907563025
"X3874",394.8,15.7350427350427
"X3875",394.9,14.1794871794872
"X3876",395,13.1416666666667
"X3877",395.1,15.6949152542373
"X3878",395.2,13.2820512820513
"X3879",395.3,10.6068376068376
"X3880",395.4,13.104347826087
"X3881",395.5,12.1929824561404
"X3882",395.6,12.4406779661017
"X3883",395.7,12.6610169491525
"X3884",395.8,14.0084745762712
"X3885",395.9,13.5714285714286
"X3886",396,15.1111111111111
"X3887",396.1,13.025
"X3888",396.2,13.6638655462185
"X3889",396.3,13.625
"X3890",396.4,14.8974358974359
"X3891",396.5,12.8067226890756
"X3892",396.6,11.6554621848739
"X3893",396.7,11.301724137931
"X3894",396.8,12.1709401709402
"X3895",396.9,10.7894736842105
"X3896",397,10.0877192982456
"X3897",397.1,10.1090909090909
"X3898",397.2,10.963963963964
"X3899",397.3,10.7678571428571
"X3900",397.4,11.8888888888889
"X3901",397.5,11.3684210526316
"X3902",397.6,10.6434782608696
"X3903",397.7,11.0446428571429
"X3904",397.8,11.1061946902655
"X3905",397.9,11.2155172413793
"X3906",398,9.76315789473684
"X3907",398.1,10.9823008849558
"X3908",398.2,10.1981981981982
"X3909",398.3,10.990990990991
"X3910",398.4,9.57522123893805
"X3911",398.5,10.7589285714286
"X3912",398.6,9.11711711711712
"X3913",398.7,9.75
"X3914",398.8,8.51851851851852
"X3915",398.9,8.57547169811321
"X3916",399,8.43243243243243
"X3917",399.1,9.50943396226415
"X3918",399.2,7.74285714285714
"X3919",399.3,7.75268817204301
"X3920",399.4,6.92553191489362
"X3921",399.5,5.94174757281553
"X3922",399.6,6.1
"X3923",399.7,7.07619047619048
"X3924",399.8,7.60952380952381
"X3925",399.9,7.08490566037736
"X3926",400,8.08571428571429
"X3927",400.1,7.95327102803738
"X3928",400.2,7.42592592592593
"X3929",400.3,6.32
"X3930",400.4,7.26041666666667
"X3931",400.5,7.375
"X3932",400.6,8.66666666666667
"X3933",400.7,7.91588785046729
"X3934",400.8,8.28155339805825
"X3935",400.9,6.72815533980583
"X3936",401,7.05660377358491
"X3937",401.1,8.47115384615385
"X3938",401.2,8.69523809523809
"X3939",401.3,9.52
"X3940",401.4,9.22641509433962
"X3941",401.5,9.5045045045045
"X3942",401.6,10.256880733945
"X3943",401.7,9.27272727272727
"X3944",401.8,9.24778761061947
"X3945",401.9,9.23008849557522
"X3946",402,9.88785046728972
"X3947",402.1,8.97272727272727
"X3948",402.2,9.99090909090909
"X3949",402.3,10.1929824561404
"X3950",402.4,10.5175438596491
"X3951",402.5,10.9459459459459
"X3952",402.6,10.5
"X3953",402.7,9.06140350877193
"X3954",402.8,8.71028037383178
"X3955",402.9,9.23
"X3956",403,8.24528301886792
"X3957",403.1,7.95238095238095
"X3958",403.2,8.19047619047619
"X3959",403.3,7.73529411764706
"X3960",403.4,7.52941176470588
"X3961",403.5,9.33009708737864
"X3962",403.6,9.31481481481481
"X3963",403.7,9.71428571428571
"X3964",403.8,8.39252336448598
"X3965",403.9,15.7093596059113
"X3966",404,17.0095693779904
"X3967",404.1,16.6617647058824
"X3968",404.2,16.7391304347826
"X3969",404.3,17.3546798029557
"X3970",404.4,17.0625
"X3971",404.5,16.6315789473684
"X3972",404.6,17.3601895734597
"X3973",404.7,16.8292682926829
"X3974",404.8,16.6359223300971
"X3975",404.9,15.4375
"X3976",405,16.2647058823529
"X3977",405.1,16.3823529411765
"X3978",405.2,14.3743842364532
"X3979",405.3,13.7745098039216
"X3980",405.4,14.3951219512195
"X3981",405.5,14.5666666666667
"X3982",405.6,14.8947368421053
"X3983",405.7,13.847619047619
"X3984",405.8,15.647619047619
"X3985",405.9,16.5781990521327
"X3986",406,14.4784688995215
"X3987",406.1,13.4784688995215
"X3988",406.2,14.5314009661836
"X3989",406.3,12.7912621359223
"X3990",406.4,13.9365853658537
"X3991",406.5,12.0985221674877
"X3992",406.6,11.7401960784314
"X3993",406.7,11.1527093596059
"X3994",406.8,12.7733990147783
"X3995",406.9,11.8059701492537
"X3996",407,13.385
"X3997",407.1,11.2089552238806
"X3998",407.2,11.989847715736
"X3999",407.3,12.9162561576355
"X4000",407.4,13.0990099009901
"X4001",407.5,13.741116751269
"X4002",407.6,13.4660194174757
"X4003",407.7,12.5226130653266
"X4004",407.8,13.5634517766497
"X4005",407.9,11.1534391534392
"X4006",408,10.2380952380952
"X4007",408.1,10.1182795698925
"X4008",408.2,10.3636363636364
"X4009",408.3,9.68253968253968
"X4010",408.4,9.58730158730159
"X4011",408.5,9.53888888888889
"X4012",408.6,9.52631578947368
"X4013",408.7,9.88265306122449
"X4014",408.8,9.23404255319149
"X4015",408.9,9.66326530612245
"X4016",409,10.4766839378238
"X4017",409.1,10.9836956521739
"X4018",409.2,8.77717391304348
"X4019",409.3,9.74611398963731
"X4020",409.4,9.46666666666667
"X4021",409.5,9.68852459016393
"X4022",409.6,8.21693121693122
"X4023",409.7,8.47159090909091
"X4024",409.8,8.52247191011236
"X4025",409.9,7.64516129032258
"X4026",410,7.53038674033149
"X4027",410.1,7.64406779661017
"X4028",410.2,9.30635838150289
"X4029",410.3,7.86363636363636
"X4030",410.4,7.35326086956522
"X4031",410.5,8.57225433526012
"X4032",410.6,7.54597701149425
"X4033",410.7,6.86585365853659
"X4034",410.8,6.93785310734463
"X4035",410.9,7.125
"X4036",411,5.71345029239766
"X4037",411.1,7.19277108433735
"X4038",411.2,6.52352941176471
"X4039",411.3,6.95402298850575
"X4040",411.4,6.47530864197531
"X4041",411.5,7.85365853658537
"X4042",411.6,7.04878048780488
"X4043",411.7,5.73529411764706
"X4044",411.8,5.59006211180124
"X4045",411.9,5.93788819875776
"X4046",412,8.50602409638554
"X4047",412.1,6.40606060606061
"X4048",412.2,6.69005847953216
"X4049",412.3,6.06962025316456
"X4050",412.4,6.54857142857143
"X4051",412.5,6.72121212121212
"X4052",412.6,6.05882352941176
"X4053",412.7,5.90476190476191
"X4054",412.8,7.91925465838509
"X4055",412.9,7.1046511627907
"X4056",413,6.01851851851852
"X4057",413.1,7.16666666666667
"X4058",413.2,7.20496894409938
"X4059",413.3,6.83132530120482
"X4060",413.4,6.67073170731707
"X4061",413.5,7.21556886227545
"X4062",413.6,6.30813953488372
"X4063",413.7,7.14814814814815
"X4064",413.8,6.58490566037736
"X4065",413.9,7.08284023668639
"X4066",414,8.09941520467836
"X4067",414.1,8.37142857142857
"X4068",414.2,7.73809523809524
"X4069",414.3,8.90849673202614
"X4070",414.4,7.25
"X4071",414.5,7.40740740740741
"X4072",414.6,8.41212121212121
"X4073",414.7,8.37724550898204
"X4074",414.8,8.88268156424581
"X4075",414.9,9.625
"X4076",415,8.85294117647059
"X4077",415.1,7.16666666666667
"X4078",415.2,8.45197740112994
"X4079",415.3,9.57058823529412
"X4080",415.4,10.7341040462428
"X4081",415.5,10.6593406593407
"X4082",415.6,10.951871657754
"X4083",415.7,12.2684210526316
"X4084",415.8,13.5677083333333
"X4085",415.9,15.6173469387755
"X4086",416,17.590243902439
"X4087",416.1,16.8916256157635
"X4088",416.2,18.5050505050505
"X4089",416.3,18.4926108374384
"X4090",416.4,18.1244019138756
"X4091",416.5,18.8592233009709
"X4092",416.6,18.4711538461538
"X4093",416.7,18.1497584541063
"X4094",416.8,18.2898550724638
"X4095",416.9,18.9077669902913
"X4096",417,20.8894230769231
"X4097",417.1,18.6407766990291
"X4098",417.2,21.2961165048544
"X4099",417.3,20.1609756097561
"X4100",417.4,19.9227053140097
"X4101",417.5,21.1961722488038
"X4102",417.6,22.626213592233
"X4103",417.7,17.8928571428571
"X4104",417.8,19.2639593908629
"X4105",417.9,19.1282051282051
"X4106",418,20.2871794871795
"X4107",418.1,18.8434343434343
"X4108",418.2,18.4263959390863
"X4109",418.3,17.4484536082474
"X4110",418.4,17.8802083333333
"X4111",418.5,18.1727748691099
"X4112",418.6,18.6122448979592
"X4113",418.7,18.7424242424242
"X4114",418.8,19.565445026178
"X4115",418.9,19.7846153846154
"X4116",419,18.8969072164948
"X4117",419.1,21.4871794871795
"X4118",419.2,18.5685279187817
"X4119",419.3,16.2102564102564
"X4120",419.4,19.1262626262626
"X4121",419.5,18.9242424242424
"X4122",419.6,18.9183673469388
"X4123",419.7,20.1230769230769
"X4124",419.8,19.5505050505051
"X4125",419.9,19.3636363636364
"X4126",420,20.459595959596
"X4127",420.1,21.5505050505051
"X4128",420.2,19.6852791878173
"X4129",420.3,19.3502538071066
"X4130",420.4,20.7897435897436
"X4131",420.5,20.5858585858586
"X4132",420.6,20.9238578680203
"X4133",420.7,20.7628865979381
"X4134",420.8,21.0315789473684
"X4135",420.9,20.5268817204301
"X4136",421,18.9414893617021
"X4137",421.1,20.9891304347826
"X4138",421.2,20.9125683060109
"X4139",421.3,20.3370165745856
"X4140",421.4,19.6413043478261
"X4141",421.5,18.0662983425414
"X4142",421.6,17.7341040462428
"X4143",421.7,19.3139534883721
"X4144",421.8,16.4887640449438
"X4145",421.9,17.5562130177515
"X4146",422,16.8595505617978
"X4147",422.1,17.6127167630058
"X4148",422.2,15.9661016949153
"X4149",422.3,17.2640449438202
"X4150",422.4,18.577380952381
"X4151",422.5,17.8901734104046
"X4152",422.6,17.0232558139535
"X4153",422.7,16.2168674698795
"X4154",422.8,15.3314285714286
"X4155",422.9,16.5614035087719
"X4156",423,15.8023255813953
"X4157",423.1,16.0171428571429
"X4158",423.2,16.3231707317073
"X4159",423.3,15.0479041916168
"X4160",423.4,17.2073170731707
"X4161",423.5,14.2280701754386
"X4162",423.6,13.9464285714286
"X4163",423.7,15.4058823529412
"X4164",423.8,14.9693251533742
"X4165",423.9,13.6094674556213
"X4166",424,13.6942675159236
"X4167",424.1,13.5243902439024
"X4168",424.2,13.4267515923567
"X4169",424.3,13.3473053892216
"X4170",424.4,13.3141025641026
"X4171",424.5,14.7532467532468
"X4172",424.6,14.8214285714286
"X4173",424.7,13.792899408284
"X4174",424.8,15.0595238095238
"X4175",424.9,13.3588235294118
"X4176",425,15.393063583815
"X4177",425.1,14.5406976744186
"X4178",425.2,16.9722222222222
"X4179",425.3,16.5174418604651
"X4180",425.4,17.183908045977
"X4181",425.5,16.2841530054645
"X4182",425.6,16.532967032967
"X4183",425.7,17.9162303664921
"X4184",425.8,16.7189189189189
"X4185",425.9,15.9567567567568
"X4186",426,14.8901098901099
"X4187",426.1,15.7880434782609
"X4188",426.2,14.3404255319149
"X4189",426.3,16.4728260869565
"X4190",426.4,18.3655913978495
"X4191",426.5,18.8510638297872
"X4192",426.6,17.427807486631
"X4193",426.7,16.8829787234043
"X4194",426.8,16.5026737967914
"X4195",426.9,17.5608465608466
"X4196",427,16.4611398963731
"X4197",427.1,17.5544041450777
"X4198",427.2,16.9742268041237
"X4199",427.3,16.7846153846154
"X4200",427.4,16.0777202072539
"X4201",427.5,16.5544041450777
"X4202",427.6,16.6
"X4203",427.7,15.71875
"X4204",427.8,17.4226804123711
"X4205",427.9,15.994708994709
"X4206",428,15.234375
"X4207",428.1,15.9895833333333
"X4208",428.2,16.4479166666667
"X4209",428.3,15.8469387755102
"X4210",428.4,15.6185567010309
"X4211",428.5,16.5492227979275
"X4212",428.6,16.259067357513
"X4213",428.7,15.7668393782383
"X4214",428.8,16.5357142857143
"X4215",428.9,17.0353535353535
"X4216",429,15.3092783505155
"X4217",429.1,15.9845360824742
"X4218",429.2,17.0051020408163
"X4219",429.3,18.3939393939394
"X4220",429.4,17.8781725888325
"X4221",429.5,17.1928934010152
"X4222",429.6,15.741116751269
"X4223",429.7,17.1237113402062
"X4224",429.8,14.4020618556701
"X4225",429.9,16.4769230769231
"X4226",430,18.5151515151515
"X4227",430.1,16.451282051282
"X4228",430.2,15.4742268041237
"X4229",430.3,16.979381443299
"X4230",430.4,17.0555555555556
"X4231",430.5,14.5979381443299
"X4232",430.6,14.9210526315789
"X4233",430.7,14.4871794871795
"X4234",430.8,14.0932642487047
"X4235",430.9,13.8418367346939
"X4236",431,15.0461538461538
"X4237",431.1,14.989847715736
"X4238",431.2,14.453125
"X4239",431.3,15.6839378238342
"X4240",431.4,14.125
"X4241",431.5,14.2279792746114
"X4242",431.6,13.0846560846561
"X4243",431.7,12.962962962963
"X4244",431.8,14.1675392670157
"X4245",431.9,14.4684210526316
"X4246",432,13.3212435233161
"X4247",432.1,14.4479166666667
"X4248",432.2,14.9417989417989
"X4249",432.3,12.7643979057592
"X4250",432.4,13.3877551020408
"X4251",432.5,13.4712041884817
"X4252",432.6,13.4188481675393
"X4253",432.7,15.296875
"X4254",432.8,13.680412371134
"X4255",432.9,13.5618556701031
"X4256",433,12.2216494845361
"X4257",433.1,11.9947368421053
"X4258",433.2,10.6
"X4259",433.3,11.1755319148936
"X4260",433.4,11.0416666666667
"X4261",433.5,10.4095744680851
"X4262",433.6,9.87165775401069
"X4263",433.7,9.29946524064171
"X4264",433.8,10.1069518716578
"X4265",433.9,9.26455026455026
"X4266",434,10.8297872340426
"X4267",434.1,10.5078534031414
"X4268",434.2,10.7631578947368
"X4269",434.3,10.8994708994709
"X4270",434.4,10.6685393258427
"X4271",434.5,12.4111111111111
"X4272",434.6,10.9371727748691
"X4273",434.7,10.5157894736842
"X4274",434.8,10.7978723404255
"X4275",434.9,10.8924731182796
"X4276",435,11.8641304347826
"X4277",435.1,11.2290502793296
"X4278",435.2,11.252688172043
"X4279",435.3,11.7979274611399
"X4280",435.4,12.3802083333333
"X4281",435.5,11.2324324324324
"X4282",435.6,11.4516129032258
"X4283",435.7,11.7659574468085
"X4284",435.8,12.25
"X4285",435.9,13.5025906735751
"X4286",436,13.2124352331606
"X4287",436.1,11.9635416666667
"X4288",436.2,12.4623655913978
"X4289",436.3,12.973544973545
"X4290",436.4,13.0162162162162
"X4291",436.5,13.0652173913043
"X4292",436.6,12.4973544973545
"X4293",436.7,12.6702127659574
"X4294",436.8,12.5904255319149
"X4295",436.9,11.8648648648649
"X4296",437,11.4301075268817
"X4297",437.1,12.6736842105263
"X4298",437.2,10.8445595854922
"X4299",437.3,11.1256830601093
"X4300",437.4,12.1693121693122
"X4301",437.5,10.4972677595628
"X4302",437.6,10.510752688172
"X4303",437.7,10.0055248618785
"X4304",437.8,10.3532608695652
"X4305",437.9,10.195652173913
"X4306",438,9.50867052023121
"X4307",438.1,9.33333333333333
"X4308",438.2,9.50867052023121
"X4309",438.3,8.31609195402299
"X4310",438.4,8.02234636871508
"X4311",438.5,8.62352941176471
"X4312",438.6,8.27173913043478
"X4313",438.7,8.67213114754098
"X4314",438.8,10.2864864864865
"X4315",438.9,7.69318181818182
"X4316",439,7
"X4317",439.1,7.74033149171271
"X4318",439.2,8.12352941176471
"X4319",439.3,6.85955056179775
"X4320",439.4,7.20670391061453
"X4321",439.5,7.61764705882353
"X4322",439.6,6.69767441860465
"X4323",439.7,6.46987951807229
"X4324",439.8,6.57738095238095
"X4325",439.9,7.10493827160494
"X4326",440,6.37125748502994
"X4327",440.1,5.89156626506024
"X4328",440.2,5.94082840236686
"X4329",440.3,6.16265060240964
"X4330",440.4,6.21951219512195
"X4331",440.5,7.34969325153374
"X4332",440.6,6.3491124260355
"X4333",440.7,6.2183908045977
"X4334",440.8,5.79268292682927
"X4335",440.9,6.39873417721519
"X4336",441,6.02890173410405
"X4337",441.1,7.63372093023256
"X4338",441.2,6.23214285714286
"X4339",441.3,5.79166666666667
"X4340",441.4,6.19318181818182
"X4341",441.5,5.45121951219512
"X4342",441.6,5.61963190184049
"X4343",441.7,7.47826086956522
"X4344",441.8,7.08571428571429
"X4345",441.9,5.95505617977528
"X4346",442,5.35882352941176
"X4347",442.1,5.8622754491018
"X4348",442.2,5.96951219512195
"X4349",442.3,6.56024096385542
"X4350",442.4,6.26086956521739
"X4351",442.5,6.72670807453416
"X4352",442.6,7.67682926829268
"X4353",442.7,5.63855421686747
"X4354",442.8,5.05882352941176
"X4355",442.9,5.28654970760234
"X4356",443,5.3167701863354
"X4357",443.1,6.03571428571429
"X4358",443.2,5.24223602484472
"X4359",443.3,5.73837209302326
"X4360",443.4,5.54117647058824
"X4361",443.5,5.94512195121951
"X4362",443.6,6.36813186813187
"X4363",443.7,5.98830409356725
"X4364",443.8,6.09876543209877
"X4365",443.9,6.09411764705882
"X4366",444,6.09876543209877
"X4367",444.1,6.37647058823529
"X4368",444.2,8.14117647058823
"X4369",444.3,6.80225988700565
"X4370",444.4,6.53591160220994
"X4371",444.5,7.46774193548387
"X4372",444.6,7.50292397660819
"X4373",444.7,7.29834254143646
"X4374",444.8,7.66298342541436
"X4375",444.9,7.10752688172043
"X4376",445,6.56906077348066
"X4377",445.1,7.50574712643678
"X4378",445.2,7.12865497076023
"X4379",445.3,6.64245810055866
"X4380",445.4,7.60795454545455
"X4381",445.5,6.67613636363636
"X4382",445.6,7.05917159763314
"X4383",445.7,7.1767955801105
"X4384",445.8,7.48255813953488
"X4385",445.9,6.46111111111111
"X4386",446,6.73988439306358
"X4387",446.1,6.25730994152047
"X4388",446.2,6.03370786516854
"X4389",446.3,6.40229885057471
"X4390",446.4,6.00564971751412
"X4391",446.5,6.34682080924855
"X4392",446.6,6.32960893854749
"X4393",446.7,6.36144578313253
"X4394",446.8,6.62352941176471
"X4395",446.9,6.92613636363636
"X4396",447,6.5906432748538
"X4397",447.1,6.82022471910112
"X4398",447.2,7.21965317919075
"X4399",447.3,7.41176470588235
"X4400",447.4,6.68965517241379
"X4401",447.5,7.06432748538012
"X4402",447.6,7.48554913294798
"X4403",447.7,6.95266272189349
"X4404",447.8,7.46511627906977
"X4405",447.9,7.25568181818182
"X4406",448,6.58426966292135
"X4407",448.1,6.42541436464088
"X4408",448.2,6.15476190476191
"X4409",448.3,6.93785310734463
"X4410",448.4,7.13372093023256
"X4411",448.5,6.39204545454545
"X4412",448.6,6.30681818181818
"X4413",448.7,6.88636363636364
"X4414",448.8,7.23463687150838
"X4415",448.9,6.64804469273743
"X4416",449,6.43169398907104
"X4417",449.1,6.19662921348315
"X4418",449.2,6.21637426900585
"X4419",449.3,7.05649717514124
"X4420",449.4,6.64161849710983
"X4421",449.5,5.54761904761905
"X4422",449.6,5.72988505747126
"X4423",449.7,5.7239263803681
"X4424",449.8,6.58433734939759
"X4425",449.9,6.93567251461988
"X4426",450,5.41618497109827
"X4427",450.1,6.18713450292398
"X4428",450.2,8.24431818181818
"X4429",450.3,6.52662721893491
"X4430",450.4,6.14035087719298
"X4431",450.5,6.6374269005848
"X4432",450.6,6.21686746987952
"X4433",450.7,6.16959064327485
"X4434",450.8,5.96531791907514
"X4435",450.9,5.89142857142857
"X4436",451,5.68539325842697
"X4437",451.1,7.02873563218391
"X4438",451.2,6.32558139534884
"X4439",451.3,5.94610778443114
"X4440",451.4,6.64367816091954
"X4441",451.5,5.93023255813953
"X4442",451.6,6.82035928143713
"X4443",451.7,6.9
"X4444",451.8,6.30459770114942
"X4445",451.9,6.37426900584795
"X4446",452,6.01212121212121
"X4447",452.1,6.49132947976879
"X4448",452.2,6.49720670391061
"X4449",452.3,5.78735632183908
"X4450",452.4,6.75138121546961
"X4451",452.5,6.86263736263736
"X4452",452.6,6.92307692307692
"X4453",452.7,6.87362637362637
"X4454",452.8,7.80346820809249
"X4455",452.9,7.62011173184358
"X4456",453,6.20348837209302
"X4457",453.1,6.29310344827586
"X4458",453.2,6.8125
"X4459",453.3,7.95321637426901
"X4460",453.4,6.19230769230769
"X4461",453.5,6.38323353293413
"X4462",453.6,7.30357142857143
"X4463",453.7,6.43023255813953
"X4464",453.8,7.57954545454545
"X4465",453.9,6.81142857142857
"X4466",454,6.38311688311688
"X4467",454.1,5.85276073619632
"X4468",454.2,6.20121951219512
"X4469",454.3,6.28235294117647
"X4470",454.4,7.89570552147239
"X4471",454.5,6.38323353293413
"X4472",454.6,6.14110429447853
"X4473",454.7,5.86627906976744
"X4474",454.8,5.43786982248521
"X4475",454.9,6.50931677018634
"X4476",455,5.87577639751553
"X4477",455.1,6.47337278106509
"X4478",455.2,6.37575757575758
"X4479",455.3,5.98795180722892
"X4480",455.4,5.99386503067485
"X4481",455.5,6.31176470588235
"X4482",455.6,6.27329192546584
"X4483",455.7,5.7037037037037
"X4484",455.8,6.76073619631902
"X4485",455.9,6.67857142857143
"X4486",456,6.1375
"X4487",456.1,6.83544303797468
"X4488",456.2,6.12269938650307
"X4489",456.3,5.83544303797468
"X4490",456.4,7.09248554913295
"X4491",456.5,7.01764705882353
"X4492",456.6,6.18562874251497
"X4493",456.7,6.57738095238095
"X4494",456.8,6.86440677966102
"X4495",456.9,7.11515151515152
"X4496",457,7.4635761589404
"X4497",457.1,6.08823529411765
"X4498",457.2,6.75595238095238
"X4499",457.3,6.55151515151515
"X4500",457.4,6.25609756097561
"X4501",457.5,6.81065088757396
"X4502",457.6,6.6875
"X4503",457.7,6.85882352941176
"X4504",457.8,7.14705882352941
"X4505",457.9,7.30588235294118
"X4506",458,7.67261904761905
"X4507",458.1,6.40697674418605
"X4508",458.2,6.51162790697674
"X4509",458.3,6.35260115606936
"X4510",458.4,6.06936416184971
"X4511",458.5,6.26815642458101
"X4512",458.6,7.07303370786517
"X4513",458.7,7.07878787878788
"X4514",458.8,6.56521739130435
"X4515",458.9,6.05298013245033
"X4516",459,6.88957055214724
"X4517",459.1,6.3875
"X4518",459.2,6.44047619047619
"X4519",459.3,6.525
"X4520",459.4,7.00581395348837
"X4521",459.5,6.83229813664596
"X4522",459.6,6.72839506172839
"X4523",459.7,6.64634146341463
"X4524",459.8,10.4146341463415
"X4525",459.9,7.00578034682081
"X4526",460,6.98224852071006
"X4527",460.1,7.09259259259259
"X4528",460.2,7.28070175438596
"X4529",460.3,7.49056603773585
"X4530",460.4,6.78260869565217
"X4531",460.5,7.16981132075472
"X4532",460.6,7.30519480519481
"X4533",460.7,7.59171597633136
"X4534",460.8,6.69375
"X4535",460.9,6.32919254658385
"X4536",461,7.24550898203593
"X4537",461.1,6.60759493670886
"X4538",461.2,6.64150943396226
"X4539",461.3,6.90131578947368
"X4540",461.4,6.52409638554217
"X4541",461.5,7.06832298136646
"X4542",461.6,7.33333333333333
"X4543",461.7,8.55621301775148
"X4544",461.8,6.72560975609756
"X4545",461.9,7.0126582278481
"X4546",462,8.0059880239521
"X4547",462.1,7.22285714285714
"X4548",462.2,7.5028901734104
"X4549",462.3,7.94610778443114
"X4550",462.4,7.5406976744186
"X4551",462.5,9.32926829268293
"X4552",462.6,7.80232558139535
"X4553",462.7,7.64
"X4554",462.8,7.98305084745763
"X4555",462.9,8.67701863354037
"X4556",463,8.62068965517241
"X4557",463.1,7.81714285714286
"X4558",463.2,8.59006211180124
"X4559",463.3,8.40490797546012
"X4560",463.4,7.43975903614458
"X4561",463.5,8.17391304347826
"X4562",463.6,7.10062893081761
"X4563",463.7,7.18343195266272
"X4564",463.8,7.2934131736527
"X4565",463.9,7.13496932515337
"X4566",464,6.88439306358381
"X4567",464.1,7.38271604938272
"X4568",464.2,7.89506172839506
"X4569",464.3,8.01851851851852
"X4570",464.4,7.75903614457831
"X4571",464.5,8.09316770186335
"X4572",464.6,7.69277108433735
"X4573",464.7,7.09375
"X4574",464.8,11.1572327044025
"X4575",464.9,7.53939393939394
"X4576",465,6.87134502923977
"X4577",465.1,7.05161290322581
"X4578",465.2,6.35802469135802
"X4579",465.3,6.27329192546584
"X4580",465.4,7.76608187134503
"X4581",465.5,6.6969696969697
"X4582",465.6,7.51282051282051
"X4583",465.7,7.37037037037037
"X4584",465.8,7.59638554216868
"X4585",465.9,6.50299401197605
"X4586",466,7.16981132075472
"X4587",466.1,7.21768707482993
"X4588",466.2,7.33333333333333
"X4589",466.3,7.73333333333333
"X4590",466.4,7.8258064516129
"X4591",466.5,9.52201257861635
"X4592",466.6,7.95294117647059
"X4593",466.7,7.275
"X4594",466.8,6.61676646706587
"X4595",466.9,8.26751592356688
"X4596",467,8.89156626506024
"X4597",467.1,8.90506329113924
"X4598",467.2,9.01829268292683
"X4599",467.3,10.1055900621118
"X4600",467.4,9.90963855421687
"X4601",467.5,10.1607142857143
"X4602",467.6,11.15625
"X4603",467.7,11.5541401273885
"X4604",467.8,10.6181818181818
"X4605",467.9,10.0062111801242
"X4606",468,10.2242424242424
"X4607",468.1,10.525
"X4608",468.2,11.4367088607595
"X4609",468.3,11.5089820359281
"X4610",468.4,10.9565217391304
"X4611",468.5,11.7215189873418
"X4612",468.6,11.8132530120482
"X4613",468.7,12.9341317365269
"X4614",468.8,12.3485714285714
"X4615",468.9,11.9717514124294
"X4616",469,12.5652173913043
"X4617",469.1,12.5606936416185
"X4618",469.2,12.6
"X4619",469.3,15.1325301204819
