"V1","V2"
799.6428,27.9735
799.7952,26.5723
799.9476,25.9916
800.1,26.4325
800.2524,28.751
800.4048,29.1929
800.5572,28.2321
800.7096,28.6901
800.862,29.3884
801.0144,26.4944
801.1668,23.8861
801.3192,21.2697
801.4716,20.7478
801.624,20.3157
801.7764,18.4638
801.9288,16.7562
802.0812,17.7424
802.2336,18.3187
802.386,16.8041
802.5384,17.0557
802.6908,16.3335
802.8432,16.0224
802.9956,17.2822
803.148,19.2177
803.3004,21.2328
803.4528,23.0158
803.6052,24.9441
803.7576,25.2661
803.91,23.9675
804.0624,21.8688
804.2148,21.8554
804.3672,21.3052
804.5196,21.5842
804.672,22.736
804.8244,24.0563
804.9768,23.8183
805.1292,22.3182
805.2816,22.1041
805.434,22.7225
805.5864,23.4099
805.7388,24.4251
805.8912,23.5446
806.0436,24.2131
806.196,22.9115
806.3484,23.1121
806.5008,24.6963
806.6532,25.1265
806.8056,24.0224
806.958,21.7266
807.1104,21.3462
807.2628,22.8087
807.4152,22.1066
807.5676,21.3328
807.72,20.5763
807.8724,21.8194
808.0248,23.0068
808.1772,23.547
808.3296,22.7563
808.482,23.2728
808.6344,25.0908
808.7868,26.6593
808.9392,26.3872
809.0916,25.0136
809.244,22.7551
809.3964,21.3603
809.5488,21.7214
809.7012,22.9147
809.8536,22.9047
810.006,21.7916
810.1584,21.9915
810.3108,22.4225
810.4632,22.4739
810.6156,23.3727
810.768,24.3105
810.9204,22.7465
811.0728,21.906
811.2252,21.0571
811.3776,19.9236
811.53,21.0422
811.6824,21.9114
811.8348,22.5144
811.9872,23.2461
812.1396,21.1908
812.292,19.5929
812.4444,20.1538
812.5968,19.704
812.7492,19.0739
812.9016,19.2143
813.054,18.6743
813.2064,19.9286
813.3588,21.6616
813.5112,22.1551
813.6636,21.7444
813.816,21.9356
813.9684,21.6119
814.1208,21.7376
814.2732,23.2184
814.4256,22.8879
814.578,23.2428
814.7304,24.1622
814.8828,23.8058
815.0352,22.8333
815.1876,24.1272
815.34,22.4554
815.4924,21.9128
815.6448,20.7737
815.7972,20.7882
815.9496,22.3985
816.102,22.4589
816.2544,22.499
816.4068,23.3104
816.5592,24.1435
816.7116,22.7382
816.864,21.3005
817.0164,21.3899
817.1688,22.5599
817.3212,21.636
817.4736,21.0512
817.626,21.2081
817.7784,22.263
817.9308,21.6554
818.0832,20.5546
818.2356,21.5989
818.388,21.7166
818.5404,20.4084
818.6928,19.4369
818.8452,19.6763
818.9976,18.7387
819.15,17.876
819.3024,17.9068
819.4548,18.785
819.6072,18.998
819.7596,18.2964
819.912,17.4639
820.0644,17.5207
820.2168,19.3984
820.3692,19.6466
820.5216,21.2428
820.674,21.6604
820.8264,21.1176
820.9788,22.4896
821.1312,22.4223
821.2836,21.4325
821.436,21.1171
821.5884,22.3333
821.7408,23.3215
821.8932,22.4781
822.0456,21.0996
822.198,21.4908
822.3504,20.4119
822.5028,20.6175
822.6552,21.5492
822.8076,21.5675
822.96,22.1276
823.1124,21.6
823.2648,20.4924
823.4172,20.524
823.5696,19.0197
823.722,18.676
823.8744,18.4345
824.0268,16.8762
824.1792,16.7683
824.3316,16.1434
824.484,14.9278
824.6364,14.0146
824.7888,13.5975
824.9412,14.6617
825.0936,16.3237
825.246,16.946
825.3984,16.458
825.5508,16.3294
825.7032,17.085
825.8556,18.1993
826.008,18.8209
826.1604,19.0363
826.3128,19.7795
826.4652,20.5152
826.6176,20.6809
826.77,20.879
826.9224,20.3161
827.0748,19.5747
827.2272,20.2357
827.3796,18.7947
827.532,17.8487
827.6844,17.3506
827.8368,17.9763
827.9892,18.802
828.1416,18.6992
828.294,19.2122
828.4464,20.0925
828.5988,20.6942
828.7512,21.0306
828.9036,19.9046
829.056,19.0697
829.2084,18.9638
829.3608,19.9765
829.5132,19.2431
829.6656,18.6924
829.818,18.6298
829.9704,19.2642
830.1228,18.6735
830.2752,18.236
830.4276,18.6902
830.58,19.7081
830.7324,20.121
830.8848,19.1227
831.0372,19.2359
831.1896,19.5185
831.342,18.9729
831.4944,19.548
831.6468,21.4227
831.7992,21.5357
831.9516,21.6692
832.104,22.5003
832.2564,20.9818
832.4088,20.6678
832.5612,21.496
832.7136,19.9334
832.866,20.0232
833.0184,19.6138
833.1708,17.4423
833.3232,16.1283
833.4756,17.0737
833.628,19.1946
833.7804,20.1787
833.9328,21.5702
834.0852,23.607
834.2376,25.073
834.39,25.0875
834.5424,24.6516
834.6948,22.4761
834.8472,20.5355
834.9996,20.1711
835.152,20.9395
835.3044,19.1323
835.4568,17.4971
835.6092,16.6105
835.7616,16.8164
835.914,17.3535
836.0664,17.767
836.2188,17.0082
836.3712,16.2206
836.5236,15.9779
836.676,16.9081
836.8284,17.9179
836.9808,18.0225
837.1332,17.9392
837.2856,18.0594
837.438,18.9197
837.5904,18.0768
837.7428,18.1944
837.8952,18.3368
838.0476,18.0607
838.2,17.9522
838.3524,17.8628
838.5048,18.7387
838.6572,19.577
838.8096,20.2569
838.962,19.36
839.1144,18.5543
839.2668,18.6664
839.4192,17.4939
839.5716,18.2378
839.724,19.5326
839.8764,18.9283
840.0288,18.7521
840.1812,18.1148
840.3336,19.3037
840.486,19.7233
840.6384,18.379
840.7908,17.347
840.9432,17.6798
841.0956,18.565
841.248,18.5296
841.4004,19.6822
841.5528,19.2004
841.7052,18.3488
841.8576,19.1417
842.01,18.9788
842.1624,19.375
842.3148,18.4428
842.4672,18.8761
842.6196,18.3213
842.772,18.5416
842.9244,20.0427
843.0768,19.8742
843.2292,19.3399
843.3816,18.768
843.534,18.5876
843.6864,17.9218
843.8388,17.1014
843.9912,17.0614
844.1436,18.5324
844.296,19.331
844.4484,18.8745
844.6008,18.8697
844.7532,18.7054
844.9056,17.4859
845.058,16.7005
845.2104,16.3173
845.3628,15.8287
845.5152,15.4753
845.6676,16.2206
845.82,16.7426
845.9724,16.7523
846.1248,17.0664
846.2772,16.6176
846.4296,15.486
846.582,14.0728
846.7344,13.0742
846.8868,13.9635
847.0392,14.5849
847.1916,14.9731
847.344,14.373
847.4964,14.1193
847.6488,14.3083
847.8012,14.6909
847.9536,15.247
848.106,15.0419
848.2584,13.3518
848.4108,13.0796
848.5632,14.3134
848.7156,15.38
848.868,16.2
849.0204,16.8239
849.1728,15.7827
849.3252,14.1205
849.4776,14.0974
849.63,14.9134
849.7824,15.2896
849.9348,16.5682
850.0872,15.9049
850.2396,14.512
850.392,15.1115
850.5444,16.2694
850.6968,16.1433
850.8492,15.981
851.0016,16.617
851.154,17.9679
851.3064,17.0139
851.4588,19.2706
851.6112,18.0276
851.7636,17.2352
851.916,18.848
852.0684,20.7861
852.2208,19.2212
852.3732,17.7578
852.5256,16.9741
852.678,16.5862
852.8304,18.565
852.9828,17.1413
853.1352,16.7541
853.2876,16.9504
853.44,16.1136
853.5924,15.2283
853.7448,16.3941
853.8972,18.5325
854.0496,17.8875
854.202,16.9839
854.3544,17.2664
854.5068,18.0395
854.6592,18.4276
854.8116,17.5022
854.964,17.9157
855.1164,18.3655
855.2688,17.8304
855.4212,18.4021
855.5736,19.5319
855.726,19.6435
855.8784,18.9472
856.0308,17.8619
856.1832,18.291
856.3356,19.1036
856.488,19.2889
856.6404,17.6053
856.7928,17.1101
856.9452,18.6443
857.0976,19.8475
857.25,18.3
857.4024,16.6802
857.5548,16.6671
857.7072,17.7792
857.8596,17.7653
858.012,18.6439
858.1644,18.2035
858.3168,16.9826
858.4692,15.4784
858.6216,14.7839
858.774,15.7345
858.9264,17.3614
859.0788,19.0808
859.2312,20.6546
859.3836,21.6087
859.536,19.9075
859.6884,18.5138
859.8408,18.07
859.9932,18.7188
860.1456,20.4102
860.298,20.4115
860.4504,19.0695
860.6028,16.8505
860.7552,15.154
860.9076,14.3675
861.06,15.4753
861.2124,15.1466
861.3648,15.7072
861.5172,15.9073
861.6696,16.423
861.822,15.0365
861.9744,14.3246
862.1268,14.2554
862.2792,12.9668
862.4316,13.8314
862.584,13.8948
862.7364,13.7989
862.8888,14.5947
863.0412,15.3619
863.1936,14.9354
863.346,16.3355
863.4984,16.791
863.6508,15.5125
863.8032,14.9869
863.9556,15.1363
864.108,16.4316
864.2604,17.0666
864.4128,17.4718
864.5652,19.2272
864.7176,18.6729
864.87,17.84
865.0224,17.8097
865.1748,16.285
865.3272,16.102
865.4796,15.3148
865.632,15.6585
865.7844,16.9017
865.9368,17.3415
866.0892,16.8572
866.2416,17.8181
866.394,18.675
866.5464,17.49
866.6988,16.5006
866.8512,15.5085
867.0036,16.7326
867.156,16.6878
867.3084,17.079
867.4608,16.3955
867.6132,15.7043
867.7656,15.5389
867.918,16.343
868.0704,17.7153
868.2228,17.2635
868.3752,16.728
868.5276,17.1169
868.68,18.4298
868.8324,20.559
868.9848,19.9568
869.1372,19.2742
869.2896,18.4263
869.442,18.4977
869.5944,17.8956
869.7468,16.993
869.8992,16.6818
870.0516,15.4822
870.204,15.4139
870.3564,15.9276
870.5088,16.2968
870.6612,17.4718
870.8136,16.5539
870.966,16.0425
871.1184,17.472
871.2708,17.8438
871.4232,17.6655
871.5756,16.6141
