Measured Depth,Gamma-Ray log,helper
690.3719,16.38855,4
690.5244,17.11319,4
690.6768,19.35286,4
690.8291,21.78992,4
690.9816,23.05598,4
691.1339,24.28104,4
691.2864,24.57085,4
691.4387,23.46912,4
691.5912,20.92149,4
691.7435,18.41913,4
691.896,15.89799,4
692.0483,12.54603,4
692.2008,11.67357,4
692.3531,11.52322,4
692.5056,11.23378,4
692.658,10.90191,4
692.8103,10.80396,4
692.9628,11.03423,4
693.1151,10.99015,4
693.2676,11.70652,4
693.4199,12.2929,4
693.5724,12.87202,4
693.7247,13.16062,4
693.8772,13.36938,4
694.0295,13.63575,4
694.182,13.82453,4
694.3344,14.02872,4
694.4868,13.82485,4
694.6392,13.47643,4
694.7915,14.15591,4
694.944,15.30126,4
695.0963,15.36835,4
695.2488,15.16214,4
695.4011,15.79153,4
695.5536,16.95584,4
695.7059,18.18871,4
695.8584,19.90233,4
696.0107,20.9102,4
696.1632,20.53615,4
696.3156,19.26196,4
696.468,19.23061,4
696.6204,19.25711,4
696.7727,18.28249,4
696.9252,16.96524,4
697.0775,16.37334,4
697.23,16.56592,4
697.3823,17.18486,4
697.5348,17.8206,4
697.6871,18.29021,4
697.8396,18.4023,4
697.9919,17.18745,4
698.1444,16.22563,4
698.2968,16.9008,4
698.4492,17.64384,4
698.6016,17.31909,4
698.7539,17.90634,4
698.9064,19.00296,4
699.0587,20.10324,4
699.2112,21.95836,4
699.3635,22.75708,4
699.516,22.91742,4
699.6683,22.95198,4
699.8208,22.9424,4
699.9731,22.19592,4
700.1256,20.05556,4
700.278,20.48271,4
700.4304,20.77461,4
700.5828,20.13252,4
700.7351,19.68456,4
700.8876,19.92465,4
701.0399,21.08844,4
701.1924,20.43396,4
701.3447,19.24852,4
701.4972,18.24176,4
701.6495,17.74178,4
701.802,17.90756,4
701.9543,18.56531,4
702.1068,18.61465,4
702.2592,18.80833,4
702.4116,19.20671,4
702.564,18.79985,4
702.7163,17.68147,4
702.8688,16.73126,4
703.0211,15.84505,4
703.1736,14.08096,4
703.3259,11.71808,4
703.4784,11.14835,4
703.6307,11.42841,4
703.7832,12.24919,4
703.9355,13.26769,4
704.088,13.09953,4
704.2404,13.3859,4
704.3928,13.42376,4
704.5452,13.33672,4
704.6975,13.866,4
704.85,15.37091,4
705.0023,17.16147,4
705.1548,19.69214,4
705.3071,21.86995,4
705.4596,24.21074,4
705.6119,27.52219,4
705.7644,30.90799,4
705.9167,32.63675,4
706.0692,29.66612,4
706.2216,27.88727,4
706.374,26.17647,4
706.5264,24.15474,4
706.6787,23.56459,4
706.8312,21.66093,4
706.9835,19.13039,4
707.136,16.00517,4
707.2883,14.31146,4
707.4408,14.44336,4
707.5931,13.59116,4
707.7456,13.13261,4
707.8979,14.64602,4
708.0504,16.14371,4
708.2028,17.11102,4
708.3551,19.23384,4
708.5076,19.81335,4
708.6599,22.18346,4
708.8124,23.39841,4
708.9647,23.71774,4
709.1172,25.3726,4
709.2695,27.70876,4
709.422,30.78012,4
709.5743,32.59784,4
709.7268,30.08826,4
709.8792,26.78021,4
710.0316,22.64381,4
710.184,17.95703,4
710.3363,15.10223,4
710.4888,16.24353,4
710.6411,15.76535,4
710.7936,17.33939,4
710.9459,17.47258,4
711.0984,17.09581,4
711.2507,18.3945,4
711.4032,17.71577,4
711.5555,16.24373,4
711.708,17.07701,4
711.8604,16.9034,4
712.0128,18.83063,4
712.1652,20.89427,4
712.3175,21.4301,4
712.47,22.62515,4
712.6223,24.82057,4
712.7748,26.65636,4
712.9271,27.2421,4
713.0796,24.65083,4
713.2319,20.54138,4
713.3844,19.81413,4
713.5367,18.46471,4
713.6892,19.17773,4
713.8416,20.70752,4
713.994,21.69676,4
714.1464,22.31665,4
714.2987,20.59021,4
714.4512,20.05054,4
714.6035,19.90425,4
714.756,20.16023,4
714.9083,20.86295,4
715.0608,20.0415,4
715.2131,20.33345,4
715.3656,20.48082,4
715.5179,19.81113,4
715.6704,17.69995,4
715.8228,14.7951,4
715.9752,13.60114,4
716.1276,13.39956,4
716.2799,14.20354,4
716.4324,15.94609,4
716.5847,17.54288,4
716.7372,17.3882,4
716.8895,17.50687,4
717.042,18.8486,4
717.1943,19.10268,4
717.3468,19.46419,4
717.4991,20.90402,4
717.6516,22.37213,4
717.804,23.10448,4
717.9564,23.62936,4
718.1088,23.45958,4
718.2611,24.3857,4
718.4136,26.19086,4
718.5659,26.92836,4
718.7184,28.21858,4
718.8707,29.04207,4
719.0232,26.24219,4
719.1755,23.61835,4
719.328,23.22531,4
719.4803,23.9679,4
719.6328,25.18643,4
719.7852,25.78638,4
719.9376,24.05325,4
720.09,23.29948,4
720.2423,24.93671,4
720.3948,26.59123,4
720.5471,26.72867,4
720.6996,24.88277,4
720.8519,25.43153,4
721.0044,26.48273,4
721.1567,25.48862,4
721.3092,26.05011,4
721.4615,26.45103,4
721.614,27.09581,4
721.7664,24.31023,4
721.9188,22.45126,4
722.0712,21.35306,4
722.2235,21.74843,4
722.376,20.64081,4
722.5283,20.68987,4
722.6808,20.73175,4
722.8331,21.3344,4
722.9856,21.69379,4
723.1379,21.24532,4
723.2904,20.51823,4
723.4427,19.25031,4
723.5952,19.57124,4
723.7476,21.37012,4
723.8999,22.24789,4
724.0524,21.71701,4
724.2047,20.37473,4
724.3572,18.26241,4
724.5095,17.6604,4
724.662,19.4919,4
724.8143,20.23431,4
724.9668,20.00606,4
725.1191,19.91536,4
725.2716,18.09714,4
725.424,18.20886,4
725.5764,19.0271,4
725.7288,18.89856,4
725.8811,18.9167,4
726.0336,20.05042,4
726.1859,21.63799,4
726.3384,22.81987,4
726.4907,21.2876,4
726.6432,20.12849,4
726.7955,21.36479,4
726.948,22.9525,4
727.1003,23.72343,4
727.2528,22.96919,4
727.4052,22.93788,4
727.5576,24.44283,4
727.71,23.42429,4
727.8623,20.73936,4
728.0148,19.80569,4
728.1671,18.09279,4
728.3196,19.29713,4
728.4719,20.2888,4
728.6244,18.65794,4
728.7767,17.95738,4
728.9292,16.77478,4
729.0815,16.92345,4
729.234,19.17001,4
729.3864,20.39616,4
729.5388,21.38142,4
729.6912,22.28545,4
729.8435,20.46378,4
729.996,17.67482,4
730.1483,15.90095,4
730.3008,15.27177,4
730.4531,17.05809,4
730.6056,17.30222,4
730.7579,17.03693,4
730.9104,17.82166,4
731.0627,18.78532,4
731.2152,19.25391,4
731.3676,18.0365,4
731.52,16.50197,4
731.6724,17.11101,4
731.8247,16.88223,4
731.9772,18.3756,4
732.1295,18.32484,4
732.282,19.15082,4
732.4343,19.48116,4
732.5868,19.29305,4
732.7391,19.98404,4
732.8916,24.72328,4
733.0439,26.65576,4
733.1964,26.94356,4
733.3488,26.1158,4
733.5012,25.93558,4
733.6536,24.12494,4
733.8059,23.4221,4
733.9584,20.79474,4
734.1107,21.05,4
734.2632,19.16109,4
734.4155,18.62672,4
734.568,21.08858,4
734.7203,22.6163,4
734.8728,23.939,4
735.0251,24.17838,4
735.1776,23.14781,4
735.33,20.77153,4
735.4824,21.74037,4
735.6348,23.21152,4
735.7871,23.43918,4
735.9396,21.55685,4
736.0919,21.84343,4
736.2444,20.21977,4
736.3967,18.71402,4
736.5492,17.24588,4
736.7015,18.3774,4
736.854,18.24213,4
737.0063,16.86992,4
737.1588,15.56385,4
737.3112,15.25124,4
737.4636,14.28118,4
737.616,14.94916,4
737.7683,15.5396,4
737.9208,15.06862,4
738.0731,14.51765,4
738.2256,14.75057,4
738.3779,14.1357,4
738.5304,13.41935,4
738.6827,12.75566,4
738.8352,13.41941,4
738.9875,13.85152,4
739.14,13.96301,4
739.2924,15.31744,4
739.4447,16.45213,4
739.5972,16.88675,4
739.7495,16.79893,4
739.902,16.53394,4
740.0543,16.90442,4
740.2068,18.96863,4
740.3591,20.5746,4
740.5116,21.13602,4
740.6639,18.98358,4
740.8164,18.68947,4
740.9688,19.72044,4
741.1212,20.19202,4
741.2736,19.87325,4
741.4259,20.87886,4
741.5784,20.34361,4
741.7307,21.81255,4
741.8832,19.86732,4
742.0355,19.20641,4
742.188,20.65201,4
742.3403,20.94647,4
742.4928,18.73946,4
742.6451,19.04181,4
742.7976,18.16356,4
742.95,19.91057,4
743.1024,19.36951,4
743.2548,17.54681,4
743.4071,16.80122,4
743.5596,16.18449,4
743.7119,15.17934,4
743.8644,14.27802,4
744.0167,13.92081,4
744.1692,14.5673,4
744.3215,15.97418,4
744.474,15.71316,4
744.6263,15.45827,4
744.7788,15.92599,4
744.9312,15.73406,4
745.0836,16.22412,4
745.236,15.28188,4
745.3883,14.68979,4
745.5408,15.83611,4
745.6931,15.49652,4
745.8456,16.12392,4
745.9979,17.42278,4
746.1504,16.62828,4
746.3027,17.35542,4
746.4552,17.0179,4
746.6075,16.82373,4
746.76,17.21123,4
746.9124,17.37286,4
747.0648,18.8596,4
747.2172,19.14624,4
747.3695,18.96683,4
747.522,18.86,4
747.6743,19.85564,4
747.8268,19.58153,4
747.9791,20.32643,4
748.1316,21.09326,4
748.2839,21.57336,4
748.4364,20.87985,4
748.5887,21.15315,4
748.7412,20.65797,4
748.8936,20.26282,4
749.046,19.49706,4
749.1984,18.72087,4
749.3507,17.64253,4
749.5032,19.0838,4
749.6555,18.35414,4
749.808,17.12369,4
749.9603,17.58223,4
750.1128,17.67197,4
750.2651,18.81378,4
750.4176,17.96415,4
750.5699,17.67527,4
750.7224,18.82599,4
750.8748,17.10798,4
751.0272,15.91549,4
751.1796,15.89795,4
751.3319,15.28142,4
751.4844,14.46441,4
751.6367,15.81176,4
751.7892,16.33475,4
751.9415,16.33674,4
752.094,16.35352,4
752.2463,16.8163,4
752.3988,16.10506,4
752.5511,16.60647,4
752.7036,17.52744,4
752.856,17.90588,4
753.0084,18.32236,4
753.1608,17.79544,4
753.3131,17.6287,4
753.4656,17.8108,4
753.6179,16.74604,4
753.7704,16.08995,4
753.9227,16.25031,4
754.0752,15.70638,4
754.2275,15.86075,4
754.38,16.04284,4
754.5323,16.24134,4
754.6848,16.33588,4
754.8372,15.50318,4
754.9896,14.48415,4
755.142,14.3327,4
755.2943,15.52296,4
755.4468,15.92171,4
755.5991,15.36954,4
755.7516,16.60327,4
755.9039,17.59813,4
756.0564,18.15987,4
756.2087,18.506,4
756.3612,18.29785,4
756.5135,18.57383,4
756.666,17.46829,4
756.8184,18.73792,4
756.9707,18.36671,4
757.1232,16.81709,4
757.2755,15.74009,4
757.428,15.77144,4
757.5803,15.45844,4
757.7328,17.05897,4
757.8851,18.75336,4
758.0376,18.99858,4
758.1899,17.86309,4
758.3424,16.86818,4
758.4948,16.85698,4
758.6472,17.34162,4
758.7996,16.67102,4
758.9519,16.92007,4
759.1044,17.28223,4
759.2567,17.09604,4
759.4092,16.4826,4
759.5615,17.25135,4
759.714,17.81206,4
759.8663,17.30916,4
760.0188,18.63467,4
760.1711,17.65233,4
760.3236,17.03447,4
760.476,16.54973,4
760.6284,15.57921,4
760.7808,15.5973,4
760.9331,15.80002,4
761.0856,16.18832,4
761.2379,17.27142,4
761.3904,16.869,4
761.5427,16.03963,4
761.6952,16.6663,4
761.8475,16.27947,4
762,15.83109,4
762.1523,16.70802,4
762.3048,16.86559,4
762.4572,15.48057,4
762.6096,15.15874,4
762.762,15.2436,4
762.9143,14.77156,4
763.0668,13.53731,4
763.2191,12.845,4
763.3716,13.65814,4
763.5239,14.64777,4
763.6764,14.3695,4
763.8287,13.84228,4
763.9812,13.94808,4
764.1335,13.24472,4
764.286,14.46758,4
764.4384,15.55014,4
764.5908,15.80625,4
764.7432,15.35617,4
764.8955,16.12273,4
765.048,15.99833,4
765.2003,16.61294,4
765.3528,17.47674,4
765.5051,15.83575,4
765.6576,15.34301,4
765.8099,15.99446,4
765.9624,15.75437,4
766.1147,17.16665,4
766.2672,18.03749,4
766.4196,17.68469,4
766.572,18.70784,4
766.7244,19.92229,4
766.8767,19.85941,4
767.0292,20.45428,4
767.1815,20.76611,4
767.334,19.01573,4
767.4863,17.11892,4
767.6388,16.91094,4
767.7911,17.39041,4
767.9436,16.96518,4
768.0959,17.28146,4
768.2484,16.90644,4
768.4008,16.31215,4
768.5532,17.01929,4
768.7056,15.98699,4
768.8579,15.32097,4
769.0104,15.14451,4
769.1627,14.34941,4
769.3152,14.96313,4
769.4675,17.09866,4
769.62,18.02531,4
769.7723,18.4716,4
769.9248,18.76534,4
770.0771,20.11986,4
770.2296,20.70229,4
770.382,20.82911,4
770.5344,19.33126,4
770.6868,18.55821,4
770.8391,19.57051,4
770.9916,19.98873,4
771.1439,19.4942,4
771.2964,19.32433,4
771.4487,19.91488,4
771.6012,21.55372,4
771.7535,20.56464,4
771.906,18.88522,4
772.0583,18.05336,4
772.2108,18.44185,4
772.3632,19.41269,4
772.5155,20.58622,4
772.668,19.59983,4
772.8203,20.26636,4
772.9728,20.20691,4
773.1251,21.11634,4
773.2776,22.60837,4
773.4299,23.11319,4
773.5824,20.47711,4
773.7347,19.54994,4
773.8872,20.02676,4
774.0396,20.57369,4
774.192,20.06893,4
774.3444,18.41211,4
774.4967,17.82391,4
774.6492,18.18677,4
774.8015,18.30457,4
774.954,16.98281,4
775.1063,17.22358,4
775.2588,18.819,4
775.4111,18.75699,4
775.5636,18.27384,4
775.7159,17.01421,4
775.8684,17.88792,4
776.0208,17.74392,4
776.1732,17.18491,4
776.3256,18.27657,4
776.4779,19.00377,4
776.6304,19.04752,4
776.7827,18.11195,4
776.9352,17.86205,4
777.0875,17.3858,4
777.24,16.30186,4
777.3923,16.15683,4
777.5448,17.47322,4
777.6971,17.7049,4
777.8496,18.26919,4
778.002,19.86172,4
778.1544,20.47448,4
778.3068,20.08015,4
778.4591,19.53412,4
778.6116,20.75425,4
778.7639,21.87403,4
778.9164,21.46411,4
779.0687,21.11812,4
779.2212,21.73548,4
779.3735,22.95352,4
779.526,23.42875,4
779.6783,24.62656,4
779.8308,24.69296,4
779.9832,25.95205,4
780.1356,26.63655,4
780.288,26.0562,4
780.4403,25.37767,4
780.5928,26.63807,4
780.7451,26.73912,4
780.8976,26.54697,4
781.0499,27.40664,4
781.2024,27.55435,4
781.3547,26.98201,4
781.5072,25.95778,4
781.6595,25.5097,4
781.812,25.39611,4
781.9644,24.25814,4
782.1168,23.76508,4
782.2692,23.55424,4
782.4215,22.637,4
782.574,22.31074,4
782.7263,21.83293,4
782.8788,20.90323,4
783.0311,21.02147,4
783.1836,20.24526,4
783.3359,20.61614,4
783.4884,21.76082,4
783.6407,21.53347,4
783.7932,20.85811,4
783.9456,20.01295,4
784.098,20.488,4
784.2504,20.53933,4
784.4027,20.50134,4
784.5552,19.83723,4
784.7075,20.52338,4
784.86,20.58167,4
785.0123,20.39861,4
785.1648,20.9581,4
785.3171,21.43723,4
785.4696,20.85138,4
785.6219,21.3623,4
785.7744,21.91226,4
785.9268,21.0895,4
786.0792,21.63557,4
786.2316,20.78916,4
786.3839,20.74398,4
786.5364,21.86464,4
786.6887,22.03754,4
786.8412,22.03904,4
786.9935,23.1019,4
787.146,23.26878,4
787.2983,23.89981,4
787.4508,23.0679,4
787.6031,22.8855,4
787.7556,21.25377,4
787.908,22.08228,4
788.0603,23.59023,4
788.2128,23.66393,4
788.3651,22.63446,4
788.5176,23.21843,4
788.6699,22.33838,4
788.8224,21.22849,4
788.9747,21.28871,4
789.1272,21.09771,4
789.2795,20.91665,4
789.432,22.34954,4
789.5844,22.77472,4
789.7368,22.08383,4
789.8892,22.07255,4
790.0415,22.72517,4
790.194,23.19901,4
790.3463,23.7898,4
790.4988,23.91331,4
790.6511,22.28531,4
790.8036,21.08158,4
790.9559,19.8306,4
791.1084,19.98926,4
791.2607,20.98095,4
791.4132,21.08664,4
791.5656,19.7582,4
791.718,18.52386,4
791.8704,18.49204,4
792.0227,17.82571,4
792.1752,18.78384,4
792.3275,19.44044,4
792.48,19.06797,4
792.6323,19.93609,4
792.7848,21.35883,4
792.9371,22.05169,4
793.0896,22.56232,4
793.2419,22.14915,4
793.3944,22.18744,4
793.5468,22.45734,4
793.6992,21.97286,4
793.8516,21.67639,4
794.0039,22.14506,4
794.1564,23.63015,4
794.3087,23.4026,4
794.4612,22.05745,4
794.6135,21.29739,4
794.766,21.22164,4
794.9183,21.09798,4
795.0708,21.57492,4
795.2231,21.50193,4
795.3756,20.59468,4
795.528,19.90576,4
795.6804,21.0819,4
795.8328,22.26654,4
795.9851,22.90577,4
796.1376,24.1902,4
796.2899,24.60787,4
796.4424,24.62237,4
796.5947,22.80537,4
796.7472,22.49207,4
796.8995,23.26863,4
797.052,23.32438,4
797.2043,23.21459,4
797.3568,22.34786,4
797.5092,22.42198,4
797.6616,20.41351,4
797.814,19.65135,4
797.9663,19.49085,4
798.1188,20.44927,4
798.2711,20.56549,4
798.4236,19.45087,4
798.5759,18.40355,4
798.7284,18.55528,4
798.8807,19.67161,4
799.0332,19.87014,4
799.1855,19.98222,4
799.338,21.03699,4
799.4904,21.51142,4
799.6428,22.34722,4
799.7952,23.51538,4
799.9475,25.06281,4
800.1,25.82466,4
800.2523,24.71797,4
800.4048,23.85962,4
800.5571,23.48706,4
800.7096,22.12168,4
800.8619,17.51058,4
801.0144,18.01091,4
801.1667,16.59499,4
801.3192,15.51314,4
801.4716,16.23022,4
801.624,16.58755,4
801.7764,16.55939,4
801.9287,17.28684,4
802.0812,16.81799,4
802.2335,16.92555,4
802.386,17.15749,4
802.5383,16.54561,4
802.6908,17.10447,4
802.8431,17.15181,4
802.9956,16.50637,4
803.1479,16.29123,4
803.3004,15.99387,4
803.4528,15.00614,4
803.6052,15.07998,4
803.7576,15.46324,4
803.9099,16.14287,4
804.0624,16.59664,4
804.2147,17.56225,4
804.3672,17.03286,4
804.5195,18.21348,4
804.672,19.8379,4
804.8243,19.5676,4
804.9768,19.96526,4
805.1292,21.44106,4
805.2816,22.45027,4
805.434,22.07806,4
805.5863,20.02758,4
805.7388,18.3351,4
805.8911,18.06055,4
806.0436,17.51665,4
806.1959,16.93668,4
806.3484,18.59868,4
806.5007,19.44848,4
806.6532,19.29502,4
806.8055,18.82724,4
806.958,18.7254,4
807.1104,18.4798,4
807.2628,18.79684,4
807.4152,17.47694,4
807.5675,17.64567,4
807.72,17.27646,4
807.8723,17.02061,4
808.0248,18.72379,4
808.1771,18.88771,4
808.3296,19.24866,4
808.4819,21.237,4
808.6344,21.79566,4
808.7867,21.54907,4
808.9392,21.91954,4
809.0916,21.17476,4
809.244,22.70081,4
809.3964,21.71916,4
809.5487,20.60403,4
809.7012,19.41776,4
809.8535,19.43121,4
810.006,19.27286,4
810.1583,20.90665,4
810.3108,21.28598,4
810.4631,21.11203,4
810.6156,19.90805,4
810.7679,18.36928,4
810.9204,18.25908,4
811.0728,18.9143,4
811.2252,18.57262,4
811.3776,18.5148,4
811.5299,17.91771,4
811.6824,18.25754,4
811.8347,17.9779,4
811.9872,18.78453,4
812.1395,19.70953,4
812.292,19.5126,4
812.4443,18.02586,4
812.5968,15.91558,4
812.7491,15.54854,4
812.9016,15.17821,4
813.054,15.24684,4
813.2064,17.00809,4
813.3588,16.82736,4
813.5111,15.74191,4
813.6636,15.09918,4
813.8159,15.08959,4
813.9684,14.69017,4
814.1207,14.26685,4
814.2732,15.97371,4
814.4255,17.06742,4
814.578,17.27525,4
814.7303,17.31503,4
814.8828,16.68386,4
815.0352,16.73247,4
815.1876,18.04766,4
815.34,18.08459,4
815.4923,16.83958,4
815.6448,16.58453,4
815.7971,15.29446,4
815.9496,15.15874,4
816.1019,15.93047,4
816.2544,15.64256,4
816.4067,15.01083,4
816.5592,14.14096,4
816.7115,13.98128,4
816.864,13.22408,4
817.0164,13.62591,4
817.1688,12.66617,4
817.3212,12.21118,4
817.4735,11.96183,4
817.626,11.29736,4
817.7783,11.48525,4
817.9308,11.65048,4
818.0831,11.34191,4
818.2356,11.2231,4
818.3879,12.72459,4
818.5404,12.74539,4
818.6927,12.53401,4
818.8452,12.50456,4
818.9976,12.41899,4
819.15,12.98549,4
819.3024,14.56343,4
819.4547,16.44888,4
819.6072,17.56016,4
819.7595,18.52559,4
819.912,19.45616,4
820.0643,20.45901,4
820.2168,21.90759,4
820.3691,24.31991,4
820.5216,26.38326,4
820.674,25.75062,4
820.8264,22.58543,4
820.9788,21.42019,4
821.1311,21.48378,4
821.2836,21.87893,4
821.4359,23.22469,4
821.5884,23.01202,4
821.7407,23.05377,4
821.8932,23.03292,4
822.0455,21.76727,4
822.198,20.0825,4
822.3503,20.04828,4
822.5028,22.11135,4
822.6552,23.11928,4
822.8076,20.73717,4
822.96,20.46825,4
823.1123,20.24955,4
823.2648,17.91049,4
823.4171,17.25275,4
823.5696,15.74955,4
823.7219,14.19415,4
823.8744,13.35301,4
824.0267,12.47686,4
824.1792,13.51597,4
824.3315,13.50156,4
824.484,13.60289,4
824.6364,13.78667,4
824.7888,13.51678,4
824.9412,14.37606,4
825.0935,16.28973,4
825.246,16.81653,4
825.3983,15.64318,4
825.5508,14.90759,4
825.7031,15.60992,4
825.8556,17.36004,4
826.0079,18.22591,4
826.1604,18.89475,4
826.3127,18.89199,4
826.4652,17.68859,4
826.6176,18.74731,4
826.77,18.63554,4
826.9224,17.46008,4
827.0747,17.68623,4
827.2272,18.90163,4
827.3795,19.06581,4
827.532,19.03114,4
827.6843,20.1294,4
827.8368,20.67397,4
827.9891,21.94112,4
828.1416,22.91171,4
828.2939,20.97694,4
828.4464,19.01489,4
828.5988,18.18039,4
828.7512,18.04474,4
828.9036,17.69028,4
829.0559,16.9906,4
829.2084,16.38823,4
829.3607,16.70843,4
829.5132,16.39243,4
829.6655,15.98346,4
829.818,14.9763,4
829.9703,13.64959,4
830.1228,13.66021,4
830.2751,14.13775,4
830.4276,14.30124,4
830.58,14.59054,4
830.7324,15.70786,4
830.8848,16.99747,4
831.0371,18.32466,4
831.1896,17.61472,4
831.3419,16.51641,4
831.4944,16.82426,4
831.6467,16.5195,4
831.7992,15.82023,4
831.9515,16.43579,4
832.104,17.20292,4
832.2563,16.05333,4
832.4088,15.19312,4
832.5612,15.59614,4
832.7136,16.80758,4
832.866,17.49421,4
833.0183,17.98556,4
833.1708,19.80545,4
833.3231,21.4295,4
833.4756,21.94328,4
833.6279,20.59992,4
833.7804,19.68052,4
833.9327,20.53373,4
834.0852,21.29451,4
834.2375,21.41555,4
834.39,22.21487,4
834.5424,22.53924,4
834.6948,22.07575,4
834.8472,21.47284,4
834.9995,21.61708,4
835.152,20.6031,4
835.3043,19.08643,4
835.4568,18.00994,4
835.6091,18.5743,4
835.7616,18.73265,4
835.9139,18.22623,4
836.0664,16.88437,4
836.2188,16.85154,4
836.3712,16.54442,4
836.5236,16.92323,4
836.6759,17.88942,4
836.8284,17.14206,4
836.9807,16.06872,4
837.1332,15.76497,4
837.2855,14.56098,4
837.438,15.34515,4
837.5903,14.43196,4
837.7428,14.34876,4
837.8951,15.96551,4
838.0476,17.0322,4
838.2,17.75353,4
838.3524,18.4498,4
838.5048,18.44867,4
838.6571,17.54136,4
838.8096,17.00805,4
838.9619,18.25061,4
839.1144,18.08355,4
839.2667,16.83667,4
839.4192,15.96533,4
839.5715,15.48087,4
839.724,16.9809,4
839.8763,18.19976,4
840.0288,18.6069,4
840.1812,18.82129,4
840.3336,18.41734,4
840.486,18.55394,4
840.6383,19.60419,4
840.7908,20.62178,4
840.9431,19.89268,4
841.0956,17.5965,4
841.2479,16.30093,4
841.4004,17.20873,4
841.5527,16.66202,4
841.7052,16.14143,4
841.8575,16.42576,4
842.01,17.22024,4
842.1624,16.95275,4
842.3148,17.50028,4
842.4672,17.23468,4
842.6195,17.20736,4
842.772,17.44725,4
842.9243,17.62127,4
843.0768,19.5447,4
843.2291,20.04296,4
843.3816,20.23553,4
843.5339,21.35971,4
843.6864,21.067,4
843.8387,19.33962,4
843.9912,17.20807,4
844.1436,15.10142,4
844.296,14.18731,4
844.4484,14.59079,4
844.6007,15.75283,4
844.7532,16.75284,4
844.9055,17.16299,4
845.058,16.31264,4
845.2103,16.00568,4
845.3628,16.98807,4
845.5151,18.47901,4
845.6676,19.90872,4
845.8199,20.21185,4
845.9724,17.95511,4
846.1248,17.24308,4
846.2772,16.81396,4
846.4296,16.93266,4
846.5819,18.61703,4
846.7344,18.92828,4
846.8867,19.67822,4
847.0392,20.59011,4
847.1915,20.42877,4
847.344,19.02693,4
847.4963,17.74466,4
847.6488,17.29243,4
847.8011,16.01025,4
847.9536,15.6901,4
848.106,16.40226,4
848.2584,16.12459,4
848.4108,17.21976,4
848.5631,17.66206,4
848.7156,17.74981,4
848.8679,19.7072,4
849.0204,18.92239,4
849.1727,18.5537,4
849.3252,19.01152,4
849.4775,18.92655,4
849.63,17.54761,4
849.7823,15.67378,4
849.9348,14.9929,4
850.0872,14.02677,4
850.2396,14.41045,4
850.392,14.6814,4
850.5443,14.8231,4
850.6968,14.95996,4
850.8491,15.18468,4
851.0016,15.22765,4
851.1539,15.19634,4
851.3064,15.00416,4
851.4587,14.8771,4
851.6112,14.72589,4
851.7635,14.60284,4
851.916,14.6764,4
852.0684,15.01447,4
852.2208,15.7329,4
852.3732,16.73998,4
852.5255,17.99165,4
852.678,18.49311,4
852.8303,18.26012,4
852.9828,17.84497,4
853.1351,17.65609,4
853.2876,17.42646,4
853.4399,17.49859,4
853.5924,17.75539,4
853.7448,17.51732,4
853.8972,16.31472,4
854.0496,15.63422,4
854.2019,16.19159,4
854.3544,16.47384,4
854.5067,16.45193,4
854.6592,16.82482,4
854.8115,16.88422,4
854.964,16.6371,4
855.1163,16.91921,4
855.2688,17.50474,4
855.4211,17.6293,4
855.5736,17.70639,4
855.726,18.51516,4
855.8784,19.12951,4
856.0308,19.6104,4
856.1831,20.4774,4
856.3356,20.80187,4
856.4879,20.6544,4
856.6404,20.02576,4
856.7927,20.08355,4
856.9452,20.57,4
857.0975,21.00233,4
857.25,22.34983,4
857.4023,22.06498,4
857.5548,21.61399,4
857.7072,21.88789,4
857.8596,22.37592,4
858.012,22.29391,4
858.1643,21.8321,4
858.3168,20.76154,4
858.4691,20.04083,4
858.6216,20.1341,4
858.7739,20.42445,4
858.9264,20.81324,4
859.0787,21.81042,4
859.2312,22.46111,4
859.3835,23.17168,4
859.536,23.77574,4
859.6884,24.33995,4
859.8408,22.99989,4
859.9932,22.31371,4
860.1455,22.98203,4
860.298,22.96986,4
860.4503,23.31946,4
860.6028,23.88147,4
860.7551,24.60677,4
860.9076,25.10408,4
861.0599,25.139,4
861.2124,25.06836,4
861.3647,25.55774,4
861.5172,26.67758,4
861.6696,27.65845,4
861.822,27.84264,4
861.9744,27.21852,4
862.1267,27.39456,4
862.2792,28.93948,4
862.4315,30.12154,4
862.584,31.37811,4
862.7363,32.9382,4
862.8888,34.37228,4
863.0411,34.94408,4
863.1936,35.61954,4
863.3459,36.11525,4
863.4984,36.29955,4
863.6508,35.68275,4
863.8032,33.70901,4
863.9556,30.9931,4
864.1079,27.20964,4
864.2604,26.22034,4
864.4127,24.80595,4
864.5652,23.11483,4
864.7175,21.21104,4
864.87,21.06703,4
865.0223,19.96063,4
865.1748,18.78454,4
865.3271,18.31949,4
865.4796,16.92228,4
865.632,16.58872,4
865.7844,16.84867,4
865.9368,17.22483,4
866.0891,17.19947,4
866.2416,17.16462,4
866.3939,17.26925,4
866.5464,16.8513,4
866.6987,16.356,4
866.8512,16.25641,4
867.0035,16.79169,4
867.156,16.90538,4
867.3083,16.8793,4
867.4608,16.71111,4
867.6132,16.72112,4
867.7656,16.92304,4
867.918,17.35231,4
868.0703,17.73482,4
868.2228,17.72963,4
868.3751,17.92017,4
868.5276,18.07088,4
868.6799,18.25624,4
868.8324,18.58427,4
868.9847,18.96466,4
869.1372,19.51735,4
869.2896,19.02432,4
869.442,17.99866,4
869.5944,17.2048,4
869.7467,16.39836,4
