"","depth_mm","Fe"
"X3638",371.2,595.858333333333
"X3639",371.3,596.316666666667
"X3640",371.4,616.041666666667
"X3641",371.5,596.108333333333
"X3642",371.6,594.766666666667
"X3643",371.7,582.241666666667
"X3644",371.8,584.091666666667
"X3645",371.9,585.85
"X3646",372,562.975
"X3647",372.1,551.433333333333
"X3648",372.2,587.9
"X3649",372.3,542.516666666667
"X3650",372.4,526.958333333333
"X3651",372.5,524.108333333333
"X3652",372.6,533.783333333333
"X3653",372.7,534.575
"X3654",372.8,530.366666666667
"X3655",372.9,508.183333333333
"X3656",373,500.15
"X3657",373.1,483.741666666667
"X3658",373.2,471.75
"X3659",373.3,460.966666666667
"X3660",373.4,443.383333333333
"X3661",373.5,411.183333333333
"X3662",373.6,419.075
"X3663",373.7,442.975
"X3664",373.8,467.133333333333
"X3665",373.9,494.275
"X3666",374,472.625
"X3667",374.1,452.05
"X3668",374.2,434.766666666667
"X3669",374.3,437.125
"X3670",374.4,433.041666666667
"X3671",374.5,414.233333333333
"X3672",374.6,379.166666666667
"X3673",374.7,383.175
"X3674",374.8,401.491666666667
"X3675",374.9,386.891666666667
"X3676",375,418.975
"X3677",375.1,396.4
"X3678",375.2,391.341666666667
"X3679",375.3,383.85
"X3680",375.4,374.7
"X3681",375.5,383.333333333333
"X3682",375.6,363.2
"X3683",375.7,321.958333333333
"X3684",375.8,319.666666666667
"X3685",375.9,310.191666666667
"X3686",376,301.033333333333
"X3687",376.1,314.608333333333
"X3688",376.2,322.858333333333
"X3689",376.3,311.633333333333
"X3690",376.4,293.75
"X3691",376.5,277.5
"X3692",376.6,292.633333333333
"X3693",376.7,303.575
"X3694",376.8,298.608333333333
"X3695",376.9,306.725
"X3696",377,300.725
"X3697",377.1,280.008333333333
"X3698",377.2,271.458333333333
"X3699",377.3,263.85
"X3700",377.4,253.125
"X3701",377.5,267
"X3702",377.6,270.358333333333
"X3703",377.7,306.176470588235
"X3704",377.8,334.241666666667
"X3705",377.9,282.366666666667
"X3706",378,295.866666666667
"X3707",378.1,338.241666666667
"X3708",378.2,318.658333333333
"X3709",378.3,331
"X3710",378.4,347.383333333333
"X3711",378.5,359.125
"X3712",378.6,378.15
"X3713",378.7,381.758333333333
"X3714",378.8,398.466666666667
"X3715",378.9,409.983333333333
"X3716",379,415.958333333333
"X3717",379.1,430.366666666667
"X3718",379.2,439.075
"X3719",379.3,473.116666666667
"X3720",379.4,509.1
"X3721",379.5,563.4
"X3722",379.6,622.166666666667
"X3723",379.7,636.35
"X3724",379.8,634.766666666667
"X3725",379.9,663.066666666667
"X3726",380,685.316666666667
"X3727",380.1,703.508333333333
"X3728",380.2,742.983333333333
"X3729",380.3,774.916666666667
"X3730",380.4,772.958333333333
"X3731",380.5,784.966666666667
"X3732",380.6,794.975
"X3733",380.7,823.808333333333
"X3734",380.8,842.666666666667
"X3735",380.9,868.441666666667
"X3736",381,897.466666666667
"X3737",381.1,908.35
"X3738",381.2,898.875
"X3739",381.3,921.325
"X3740",381.4,963.291666666667
"X3741",381.5,971.308333333333
"X3742",381.6,972.891666666667
"X3743",381.7,966.533333333333
"X3744",381.8,958.666666666667
"X3745",381.9,965.933333333333
"X3746",382,983.141666666667
"X3747",382.1,982.183333333333
"X3748",382.2,954.925
"X3749",382.3,940.9
"X3750",382.4,928.35
"X3751",382.5,937.258333333333
"X3752",382.6,943.333333333333
"X3753",382.7,922.15
"X3754",382.8,894.183333333333
"X3755",382.9,917.608333333333
"X3756",383,904.558333333333
"X3757",383.1,884.341666666667
"X3758",383.2,891.45
"X3759",383.3,881.433333333333
"X3760",383.4,870.891666666667
"X3761",383.5,840.5
"X3762",383.6,846.55
"X3763",383.7,829.625
"X3764",383.8,835.866666666667
"X3765",383.9,844.033333333333
"X3766",384,822.316666666667
"X3767",384.1,816.558333333333
"X3768",384.2,807.125
"X3769",384.3,773.541666666667
"X3770",384.4,759.575
"X3771",384.5,757.708333333333
"X3772",384.6,731.058333333333
"X3773",384.7,744.575
"X3774",384.8,748.366666666667
"X3775",384.9,748.95
"X3776",385,859.483333333333
"X3777",385.1,748.691666666667
"X3778",385.2,827.65
"X3779",385.3,874.125
"X3780",385.4,672.333333333333
"X3781",385.5,603.641666666667
"X3782",385.6,636.883333333333
"X3783",385.7,559.925
"X3784",385.8,653.825
"X3785",385.9,570.416666666667
"X3786",386,618.816666666667
"X3787",386.1,625.433333333333
"X3788",386.2,358.325
"X3789",386.3,310.183333333333
"X3790",386.4,273.933333333333
"X3791",386.5,203.683333333333
"X3792",386.6,227.3
"X3793",386.7,232.125
"X3794",386.8,207.475
"X3795",386.9,167.491666666667
"X3796",387,190.608333333333
"X3797",387.1,252.908333333333
"X3798",387.2,151.775
"X3799",387.3,143.208333333333
"X3800",387.4,159.4
"X3801",387.5,182.016666666667
"X3802",387.6,157.508333333333
"X3803",387.7,175.616666666667
"X3804",387.8,286.266666666667
"X3805",387.9,310.95
"X3806",388,265.066666666667
"X3807",388.1,223.808333333333
"X3808",388.2,217.941666666667
"X3809",388.3,219.975
"X3810",388.4,241.816666666667
"X3811",388.5,161.341666666667
"X3812",388.6,139.558333333333
"X3813",388.7,181.291666666667
"X3814",388.8,164.041666666667
"X3815",388.9,169.983333333333
"X3816",389,158.858333333333
"X3817",389.1,124.391666666667
"X3818",389.2,140.683333333333
"X3819",389.3,115.391666666667
"X3820",389.4,112.458333333333
"X3821",389.5,160.283333333333
"X3822",389.6,155.008333333333
"X3823",389.7,111.575
"X3824",389.8,145.708333333333
"X3825",389.9,168.241666666667
"X3826",390,148.125
"X3827",390.1,195.716666666667
"X3828",390.2,141.625
"X3829",390.3,183.666666666667
"X3830",390.4,254.891666666667
"X3831",390.5,221.533333333333
"X3832",390.6,212.491666666667
"X3833",390.7,221.291666666667
"X3834",390.8,189.016666666667
"X3835",390.9,163.983333333333
"X3836",391,176.525
"X3837",391.1,188.775
"X3838",391.2,200.158333333333
"X3839",391.3,254.75
"X3840",391.4,237.483333333333
"X3841",391.5,242.158333333333
"X3842",391.6,265.191666666667
"X3843",391.7,234
"X3844",391.8,230.941666666667
"X3845",391.9,213.75
"X3846",392,209.583333333333
"X3847",392.1,223.25
"X3848",392.2,233.566666666667
"X3849",392.3,224.616666666667
"X3850",392.4,216.8
"X3851",392.5,227.525
"X3852",392.6,236.225
"X3853",392.7,207.508333333333
"X3854",392.8,244.291666666667
"X3855",392.9,253.366666666667
"X3856",393,242.666666666667
"X3857",393.1,242.158333333333
"X3858",393.2,246.625
"X3859",393.3,274.975
"X3860",393.4,283.383333333333
"X3861",393.5,271.225
"X3862",393.6,264.025
"X3863",393.7,261.366666666667
"X3864",393.8,274.683333333333
"X3865",393.9,264.733333333333
"X3866",394,276.3
"X3867",394.1,309.041666666667
"X3868",394.2,334.566666666667
"X3869",394.3,355.816666666667
"X3870",394.4,387.116666666667
"X3871",394.5,428.333333333333
"X3872",394.6,495.425
"X3873",394.7,543.85
"X3874",394.8,514.366666666667
"X3875",394.9,509.308333333333
"X3876",395,502.541666666667
"X3877",395.1,523.083333333333
"X3878",395.2,464.95
"X3879",395.3,425.075
"X3880",395.4,411.933333333333
"X3881",395.5,404.483333333333
"X3882",395.6,424.675
"X3883",395.7,447.075
"X3884",395.8,453.95
"X3885",395.9,477.658333333333
"X3886",396,481.458333333333
"X3887",396.1,492.641666666667
"X3888",396.2,490.208333333333
"X3889",396.3,505.483333333333
"X3890",396.4,480.883333333333
"X3891",396.5,454.366666666667
"X3892",396.6,425.916666666667
"X3893",396.7,432.083333333333
"X3894",396.8,374.091666666667
"X3895",396.9,352.191666666667
"X3896",397,333.975
"X3897",397.1,378.475
"X3898",397.2,419.083333333333
"X3899",397.3,380.625
"X3900",397.4,375.591666666667
"X3901",397.5,400.308333333333
"X3902",397.6,362
"X3903",397.7,392.458333333333
"X3904",397.8,411.341666666667
"X3905",397.9,431.533333333333
"X3906",398,379.166666666667
"X3907",398.1,371.958333333333
"X3908",398.2,365.191666666667
"X3909",398.3,373.575
"X3910",398.4,387.091666666667
"X3911",398.5,445.15
"X3912",398.6,411.333333333333
"X3913",398.7,391.225
"X3914",398.8,344.816666666667
"X3915",398.9,351
"X3916",399,307.45
"X3917",399.1,297.383333333333
"X3918",399.2,295.258333333333
"X3919",399.3,259.591666666667
"X3920",399.4,223.858333333333
"X3921",399.5,229.283333333333
"X3922",399.6,221.4
"X3923",399.7,242.191666666667
"X3924",399.8,284.358333333333
"X3925",399.9,324.35
"X3926",400,317.275
"X3927",400.1,305.933333333333
"X3928",400.2,292.025
"X3929",400.3,321.341666666667
"X3930",400.4,451.475
"X3931",400.5,414.808333333333
"X3932",400.6,440.8
"X3933",400.7,414.008333333333
"X3934",400.8,337.758333333333
"X3935",400.9,338.325
"X3936",401,392.35
"X3937",401.1,407.508333333333
"X3938",401.2,394.483333333333
"X3939",401.3,356.5
"X3940",401.4,412.908333333333
"X3941",401.5,440.933333333333
"X3942",401.6,440.958333333333
"X3943",401.7,456.375
"X3944",401.8,385.275
"X3945",401.9,315.425
"X3946",402,301.425
"X3947",402.1,330.275
"X3948",402.2,363.033333333333
"X3949",402.3,387.3
"X3950",402.4,458.466666666667
"X3951",402.5,489.083333333333
"X3952",402.6,499.208333333333
"X3953",402.7,428.941666666667
"X3954",402.8,395.641666666667
"X3955",402.9,375.9
"X3956",403,342.966666666667
"X3957",403.1,339.566666666667
"X3958",403.2,312.616666666667
"X3959",403.3,331.716666666667
"X3960",403.4,297.766666666667
"X3961",403.5,287.633333333333
"X3962",403.6,295.108333333333
"X3963",403.7,297.141666666667
"X3964",403.8,309.441666666667
"X3965",403.9,570.693396226415
"X3966",404,619.679245283019
"X3967",404.1,621.580188679245
"X3968",404.2,627.11320754717
"X3969",404.3,654.448113207547
"X3970",404.4,639.910377358491
"X3971",404.5,659.179245283019
"X3972",404.6,669.02358490566
"X3973",404.7,648.38679245283
"X3974",404.8,647.844339622642
"X3975",404.9,629.405660377358
"X3976",405,643.245283018868
"X3977",405.1,590.448113207547
"X3978",405.2,574.36320754717
"X3979",405.3,584.202830188679
"X3980",405.4,595.820754716981
"X3981",405.5,608.669811320755
"X3982",405.6,630.099056603774
"X3983",405.7,613.490566037736
"X3984",405.8,641.292452830189
"X3985",405.9,634.632075471698
"X3986",406,611.61320754717
"X3987",406.1,573.830188679245
"X3988",406.2,558.877358490566
"X3989",406.3,560.212264150943
"X3990",406.4,543.933962264151
"X3991",406.5,538.429245283019
"X3992",406.6,512.11320754717
"X3993",406.7,517.056603773585
"X3994",406.8,538.099056603774
"X3995",406.9,538.900943396226
"X3996",407,527.745283018868
"X3997",407.1,504.547169811321
"X3998",407.2,529.268867924528
"X3999",407.3,475.283018867925
"X4000",407.4,461.240566037736
"X4001",407.5,497.004739336493
"X4002",407.6,527.382075471698
"X4003",407.7,598.066037735849
"X4004",407.8,757.419811320755
"X4005",407.9,947.849056603774
"X4006",408,998.240566037736
"X4007",408.1,985.141509433962
"X4008",408.2,941.150943396226
"X4009",408.3,796.339622641509
"X4010",408.4,644.867924528302
"X4011",408.5,629.698113207547
"X4012",408.6,485.419811320755
"X4013",408.7,437.716981132075
"X4014",408.8,396.490566037736
"X4015",408.9,369.396226415094
"X4016",409,396.990566037736
"X4017",409.1,374.089622641509
"X4018",409.2,393.834905660377
"X4019",409.3,393.061320754717
"X4020",409.4,390.665094339623
"X4021",409.5,387.834905660377
"X4022",409.6,421.344339622641
"X4023",409.7,405.806603773585
"X4024",409.8,456.787735849057
"X4025",409.9,371.806603773585
"X4026",410,326.679245283019
"X4027",410.1,319
"X4028",410.2,346.971698113208
"X4029",410.3,322.160377358491
"X4030",410.4,304.985849056604
"X4031",410.5,323.5
"X4032",410.6,311.768867924528
"X4033",410.7,346.193396226415
"X4034",410.8,386.877358490566
"X4035",410.9,452.089622641509
"X4036",411,466.216981132075
"X4037",411.1,433.344339622641
"X4038",411.2,363.471698113208
"X4039",411.3,427.004716981132
"X4040",411.4,418.584905660377
"X4041",411.5,306.094339622641
"X4042",411.6,299.38679245283
"X4043",411.7,292.127358490566
"X4044",411.8,256.806603773585
"X4045",411.9,275.608490566038
"X4046",412,291.641509433962
"X4047",412.1,299.77358490566
"X4048",412.2,386.452830188679
"X4049",412.3,446.174528301887
"X4050",412.4,383.617924528302
"X4051",412.5,338.127358490566
"X4052",412.6,294.882075471698
"X4053",412.7,284.891509433962
"X4054",412.8,284.13679245283
"X4055",412.9,276.72641509434
"X4056",413,240.349056603774
"X4057",413.1,235.948113207547
"X4058",413.2,239.146226415094
"X4059",413.3,213.825471698113
"X4060",413.4,216.051886792453
"X4061",413.5,217.424528301887
"X4062",413.6,214.542452830189
"X4063",413.7,229.867924528302
"X4064",413.8,227.603773584906
"X4065",413.9,222.38679245283
"X4066",414,235.721698113208
"X4067",414.1,221.547169811321
"X4068",414.2,215.245283018868
"X4069",414.3,216.929245283019
"X4070",414.4,248.377358490566
"X4071",414.5,236.221698113208
"X4072",414.6,234.155660377358
"X4073",414.7,220.905660377358
"X4074",414.8,252.141509433962
"X4075",414.9,282.132075471698
"X4076",415,303.207547169811
"X4077",415.1,294.132075471698
"X4078",415.2,270.665094339623
"X4079",415.3,274.735849056604
"X4080",415.4,281.990566037736
"X4081",415.5,290.707547169811
"X4082",415.6,316.412322274881
"X4083",415.7,337.183962264151
"X4084",415.8,399.075471698113
"X4085",415.9,461.221698113208
"X4086",416,502.301886792453
"X4087",416.1,570.47641509434
"X4088",416.2,626.707547169811
"X4089",416.3,657.240566037736
"X4090",416.4,691.63679245283
"X4091",416.5,769.033018867925
"X4092",416.6,811.433962264151
"X4093",416.7,845.297169811321
"X4094",416.8,839.037735849057
"X4095",416.9,847.561320754717
"X4096",417,864.216981132075
"X4097",417.1,869.405660377358
"X4098",417.2,867.174528301887
"X4099",417.3,882.037735849057
"X4100",417.4,883.641509433962
"X4101",417.5,892.693396226415
"X4102",417.6,885.716981132075
"X4103",417.7,770.934343434343
"X4104",417.8,763.222222222222
"X4105",417.9,765.09595959596
"X4106",418,776.373737373737
"X4107",418.1,794.055555555556
"X4108",418.2,796.116161616162
"X4109",418.3,800.5
"X4110",418.4,786.666666666667
"X4111",418.5,792.681818181818
"X4112",418.6,789.292929292929
"X4113",418.7,794.520202020202
"X4114",418.8,793.979797979798
"X4115",418.9,798.29797979798
"X4116",419,789.272727272727
"X4117",419.1,806.575757575758
"X4118",419.2,809.520202020202
"X4119",419.3,793.19696969697
"X4120",419.4,812.186868686869
"X4121",419.5,814.767676767677
"X4122",419.6,788.787878787879
"X4123",419.7,791.429292929293
"X4124",419.8,818.055555555556
"X4125",419.9,843.252525252525
"X4126",420,865.89898989899
"X4127",420.1,878.338383838384
"X4128",420.2,858.732323232323
"X4129",420.3,834.424242424242
"X4130",420.4,847.181818181818
"X4131",420.5,857.409090909091
"X4132",420.6,854.69696969697
"X4133",420.7,836.727272727273
"X4134",420.8,799.333333333333
"X4135",420.9,791.813131313131
"X4136",421,789.964646464646
"X4137",421.1,786.661616161616
"X4138",421.2,731.555555555556
"X4139",421.3,692.181818181818
"X4140",421.4,637.606060606061
"X4141",421.5,593.787878787879
"X4142",421.6,576.414141414141
"X4143",421.7,569.267676767677
"X4144",421.8,563.580808080808
"X4145",421.9,561.606060606061
"X4146",422,564.621212121212
"X4147",422.1,542.151515151515
"X4148",422.2,535.732323232323
"X4149",422.3,522.666666666667
"X4150",422.4,504.752525252525
"X4151",422.5,495.429292929293
"X4152",422.6,504.611111111111
"X4153",422.7,541.464646464646
"X4154",422.8,551.949494949495
"X4155",422.9,517.29797979798
"X4156",423,512.99494949495
"X4157",423.1,490.393939393939
"X4158",423.2,589.575757575758
"X4159",423.3,629.888888888889
"X4160",423.4,557.328282828283
"X4161",423.5,469.959595959596
"X4162",423.6,439.176767676768
"X4163",423.7,439.727272727273
"X4164",423.8,418.757575757576
"X4165",423.9,407.09595959596
"X4166",424,409.060606060606
"X4167",424.1,389.434343434343
"X4168",424.2,408.126262626263
"X4169",424.3,412.808080808081
"X4170",424.4,380.252525252525
"X4171",424.5,382.207070707071
"X4172",424.6,381.388888888889
"X4173",424.7,394.762626262626
"X4174",424.8,423.217171717172
"X4175",424.9,503.383838383838
"X4176",425,503.909090909091
"X4177",425.1,472.575757575758
"X4178",425.2,494.964646464646
"X4179",425.3,493.267676767677
"X4180",425.4,469.10101010101
"X4181",425.5,506.606060606061
"X4182",425.6,530.055555555556
"X4183",425.7,561.828282828283
"X4184",425.8,549.818181818182
"X4185",425.9,554.409090909091
"X4186",426,548.30303030303
"X4187",426.1,548.434343434343
"X4188",426.2,555.616161616162
"X4189",426.3,575.934343434343
"X4190",426.4,623.333333333333
"X4191",426.5,635.722222222222
"X4192",426.6,619.651515151515
"X4193",426.7,635.520202020202
"X4194",426.8,638.646464646465
"X4195",426.9,645.90404040404
"X4196",427,621.737373737374
"X4197",427.1,586.469696969697
"X4198",427.2,588.277777777778
"X4199",427.3,593.868686868687
"X4200",427.4,579.80303030303
"X4201",427.5,565.171717171717
"X4202",427.6,540.176767676768
"X4203",427.7,546.969696969697
"X4204",427.8,548.555555555556
"X4205",427.9,529.207070707071
"X4206",428,520.409090909091
"X4207",428.1,539.732323232323
"X4208",428.2,546.171717171717
"X4209",428.3,570.025252525253
"X4210",428.4,581.191919191919
"X4211",428.5,557.080808080808
"X4212",428.6,540.676767676768
"X4213",428.7,550.717171717172
"X4214",428.8,598.838383838384
"X4215",428.9,636.843434343434
"X4216",429,608.227272727273
"X4217",429.1,609.348484848485
"X4218",429.2,643.434343434343
"X4219",429.3,660.090909090909
"X4220",429.4,644.707070707071
"X4221",429.5,616.590909090909
"X4222",429.6,580.60101010101
"X4223",429.7,560.661616161616
"X4224",429.8,557.888888888889
"X4225",429.9,568.671717171717
"X4226",430,563.378787878788
"X4227",430.1,546.343434343434
"X4228",430.2,548.590909090909
"X4229",430.3,543.550505050505
"X4230",430.4,535.166666666667
"X4231",430.5,504.19696969697
"X4232",430.6,482.580808080808
"X4233",430.7,501.979797979798
"X4234",430.8,492.39898989899
"X4235",430.9,478.929292929293
"X4236",431,510.232323232323
"X4237",431.1,516.136363636364
"X4238",431.2,516.333333333333
"X4239",431.3,508.267676767677
"X4240",431.4,500.050505050505
"X4241",431.5,506.535353535354
"X4242",431.6,511.484848484848
"X4243",431.7,491.585858585859
"X4244",431.8,504.580808080808
"X4245",431.9,492.535353535354
"X4246",432,466.406091370558
"X4247",432.1,475.085858585859
"X4248",432.2,501.691919191919
"X4249",432.3,500.383838383838
"X4250",432.4,509.40404040404
"X4251",432.5,540.484848484848
"X4252",432.6,543.611111111111
"X4253",432.7,530.055555555556
"X4254",432.8,492.838383838384
"X4255",432.9,507.808080808081
"X4256",433,469.79797979798
"X4257",433.1,412.247474747475
"X4258",433.2,435.257575757576
"X4259",433.3,447.863636363636
"X4260",433.4,403.964646464646
"X4261",433.5,388.328282828283
"X4262",433.6,352.560606060606
"X4263",433.7,367.631313131313
"X4264",433.8,364.732323232323
"X4265",433.9,348.277777777778
"X4266",434,358.540404040404
"X4267",434.1,395.474747474747
"X4268",434.2,431.621212121212
"X4269",434.3,476.186868686869
"X4270",434.4,455.848484848485
"X4271",434.5,448.136363636364
"X4272",434.6,406.883838383838
"X4273",434.7,385.919191919192
"X4274",434.8,386.747474747475
"X4275",434.9,391.267676767677
"X4276",435,403.227272727273
"X4277",435.1,396.055555555556
"X4278",435.2,397.752525252525
"X4279",435.3,405.217171717172
"X4280",435.4,412.075757575758
"X4281",435.5,429
"X4282",435.6,433.873737373737
"X4283",435.7,456.393939393939
"X4284",435.8,466.30303030303
"X4285",435.9,487.050505050505
"X4286",436,490.222222222222
"X4287",436.1,491.222222222222
"X4288",436.2,492.510101010101
"X4289",436.3,498.09595959596
"X4290",436.4,492.161616161616
"X4291",436.5,501.939393939394
"X4292",436.6,479.434343434343
"X4293",436.7,488.828282828283
"X4294",436.8,470.939393939394
"X4295",436.9,464.949494949495
"X4296",437,491.80303030303
"X4297",437.1,481.974747474747
"X4298",437.2,455.580808080808
"X4299",437.3,420.984848484848
"X4300",437.4,416.191919191919
"X4301",437.5,394.373737373737
"X4302",437.6,368.767676767677
"X4303",437.7,417.368686868687
"X4304",437.8,518.585858585859
"X4305",437.9,503.525252525253
"X4306",438,526.686868686869
"X4307",438.1,578.5
"X4308",438.2,547.479797979798
"X4309",438.3,588.176767676768
"X4310",438.4,487.29797979798
"X4311",438.5,491.227272727273
"X4312",438.6,499.141414141414
"X4313",438.7,455.868686868687
"X4314",438.8,402.873737373737
"X4315",438.9,455.691919191919
"X4316",439,384.510101010101
"X4317",439.1,377.217171717172
"X4318",439.2,342.348484848485
"X4319",439.3,279.555555555556
"X4320",439.4,257.308080808081
"X4321",439.5,258.722222222222
"X4322",439.6,283.227272727273
"X4323",439.7,254.863636363636
"X4324",439.8,244.30303030303
"X4325",439.9,243.833333333333
"X4326",440,256.055555555556
"X4327",440.1,242.919191919192
"X4328",440.2,233.560606060606
"X4329",440.3,219.70202020202
"X4330",440.4,220.171717171717
"X4331",440.5,227.212121212121
"X4332",440.6,223.333333333333
"X4333",440.7,265.287878787879
"X4334",440.8,324.171717171717
"X4335",440.9,342.116161616162
"X4336",441,272.207070707071
"X4337",441.1,229.90404040404
"X4338",441.2,275.515151515152
"X4339",441.3,294.515151515152
"X4340",441.4,320.257575757576
"X4341",441.5,329.929292929293
"X4342",441.6,359.434343434343
"X4343",441.7,336.59595959596
"X4344",441.8,339.636363636364
"X4345",441.9,282.191919191919
"X4346",442,241.525252525253
"X4347",442.1,267.186868686869
"X4348",442.2,430.90404040404
"X4349",442.3,487.29797979798
"X4350",442.4,472.247474747475
"X4351",442.5,335
"X4352",442.6,232.09595959596
"X4353",442.7,228.212121212121
"X4354",442.8,235.818181818182
"X4355",442.9,246.444444444444
"X4356",443,242.747474747475
"X4357",443.1,251.626262626263
"X4358",443.2,238.833333333333
"X4359",443.3,221.59595959596
"X4360",443.4,257.883838383838
"X4361",443.5,324.742424242424
"X4362",443.6,264.353535353535
"X4363",443.7,231.30303030303
"X4364",443.8,232.414141414141
"X4365",443.9,239.651515151515
"X4366",444,265.686868686869
"X4367",444.1,277.792929292929
"X4368",444.2,306.70202020202
"X4369",444.3,316.90404040404
"X4370",444.4,286.969696969697
"X4371",444.5,284.69696969697
"X4372",444.6,297.39898989899
"X4373",444.7,291.727272727273
"X4374",444.8,313.641414141414
"X4375",444.9,331.050505050505
"X4376",445,285.277777777778
"X4377",445.1,270.459595959596
"X4378",445.2,271.257575757576
"X4379",445.3,273
"X4380",445.4,276.212121212121
"X4381",445.5,289.353535353535
"X4382",445.6,334.611111111111
"X4383",445.7,372.510101010101
"X4384",445.8,432.515151515152
"X4385",445.9,408.494949494949
"X4386",446,382.691919191919
"X4387",446.1,391.20202020202
"X4388",446.2,382.994949494949
"X4389",446.3,422.742424242424
"X4390",446.4,464.646464646465
"X4391",446.5,422.883838383838
"X4392",446.6,431.393939393939
"X4393",446.7,439.909090909091
"X4394",446.8,439.20202020202
"X4395",446.9,432.328282828283
"X4396",447,406.621212121212
"X4397",447.1,375.954545454545
"X4398",447.2,318.222222222222
"X4399",447.3,303.782828282828
"X4400",447.4,306.510101010101
"X4401",447.5,310.045454545455
"X4402",447.6,328.757575757576
"X4403",447.7,404.752525252525
"X4404",447.8,416.227272727273
"X4405",447.9,264.717171717172
"X4406",448,248.616161616162
"X4407",448.1,267.505050505051
"X4408",448.2,296.429292929293
"X4409",448.3,339.939393939394
"X4410",448.4,275.762626262626
"X4411",448.5,258.176767676768
"X4412",448.6,256.227272727273
"X4413",448.7,256.565656565657
"X4414",448.8,271.479797979798
"X4415",448.9,265.085858585859
"X4416",449,266.161616161616
"X4417",449.1,263.469696969697
"X4418",449.2,295.186868686869
"X4419",449.3,279.318181818182
"X4420",449.4,255.717171717172
"X4421",449.5,236.232323232323
"X4422",449.6,233.878787878788
"X4423",449.7,248.681818181818
"X4424",449.8,264.227272727273
"X4425",449.9,244.232323232323
"X4426",450,243.454545454545
"X4427",450.1,248.459595959596
"X4428",450.2,250.863636363636
"X4429",450.3,280.883838383838
"X4430",450.4,303.070707070707
"X4431",450.5,314.833333333333
"X4432",450.6,280.712121212121
"X4433",450.7,246.656565656566
"X4434",450.8,243.590909090909
"X4435",450.9,247.974747474747
"X4436",451,256.358585858586
"X4437",451.1,262.70202020202
"X4438",451.2,262.191919191919
"X4439",451.3,242.00505050505
"X4440",451.4,247.914141414141
"X4441",451.5,242.267676767677
"X4442",451.6,255.893939393939
"X4443",451.7,259.464646464646
"X4444",451.8,264.30303030303
"X4445",451.9,261.671717171717
"X4446",452,277.717171717172
"X4447",452.1,309.560606060606
"X4448",452.2,279.510101010101
"X4449",452.3,258.5
"X4450",452.4,269.085858585859
"X4451",452.5,299.959595959596
"X4452",452.6,279.888888888889
"X4453",452.7,256.434343434343
"X4454",452.8,265.207070707071
"X4455",452.9,269.181818181818
"X4456",453,244.388888888889
"X4457",453.1,250.691919191919
"X4458",453.2,259.994949494949
"X4459",453.3,255.934343434343
"X4460",453.4,250.388888888889
"X4461",453.5,264.424242424242
"X4462",453.6,341.969696969697
"X4463",453.7,335.227272727273
"X4464",453.8,357.530303030303
"X4465",453.9,396.984848484848
"X4466",454,433.191919191919
"X4467",454.1,447.449494949495
"X4468",454.2,381.590909090909
"X4469",454.3,373.646464646465
"X4470",454.4,357.707070707071
"X4471",454.5,327.363636363636
"X4472",454.6,324.217171717172
"X4473",454.7,317.929292929293
"X4474",454.8,279.40404040404
"X4475",454.9,267.116161616162
"X4476",455,257.727272727273
"X4477",455.1,237.585858585859
"X4478",455.2,217.858585858586
"X4479",455.3,216.429292929293
"X4480",455.4,227.964646464646
"X4481",455.5,261.212121212121
"X4482",455.6,302.611111111111
"X4483",455.7,300.762626262626
"X4484",455.8,248.929292929293
"X4485",455.9,242.621212121212
"X4486",456,242.787878787879
"X4487",456.1,239.424242424242
"X4488",456.2,252.489898989899
"X4489",456.3,293.782828282828
"X4490",456.4,307.979797979798
"X4491",456.5,276.752525252525
"X4492",456.6,270.626262626263
"X4493",456.7,248.116161616162
"X4494",456.8,256.29797979798
"X4495",456.9,244.555555555556
"X4496",457,244.136363636364
"X4497",457.1,259.424242424242
"X4498",457.2,281.469696969697
"X4499",457.3,270.015151515152
"X4500",457.4,270.939393939394
"X4501",457.5,284.19696969697
"X4502",457.6,288.828282828283
"X4503",457.7,311.181818181818
"X4504",457.8,276.757575757576
"X4505",457.9,277.641414141414
"X4506",458,254.156565656566
"X4507",458.1,260.378787878788
"X4508",458.2,274.732323232323
"X4509",458.3,284.570707070707
"X4510",458.4,257.29797979798
"X4511",458.5,272.151515151515
"X4512",458.6,268.671717171717
"X4513",458.7,299.287878787879
"X4514",458.8,249.853535353535
"X4515",458.9,235.570707070707
"X4516",459,230.661616161616
"X4517",459.1,241.363636363636
"X4518",459.2,305.343434343434
"X4519",459.3,290.424242424242
"X4520",459.4,241.393939393939
"X4521",459.5,296.737373737374
"X4522",459.6,299.90404040404
"X4523",459.7,265.707070707071
"X4524",459.8,291.292929292929
"X4525",459.9,350.237373737374
"X4526",460,366.878787878788
"X4527",460.1,294.782828282828
"X4528",460.2,272.343434343434
"X4529",460.3,317.813131313131
"X4530",460.4,296.323232323232
"X4531",460.5,324.277777777778
"X4532",460.6,299.691919191919
"X4533",460.7,292.242424242424
"X4534",460.8,260.646464646465
"X4535",460.9,266.924242424242
"X4536",461,319.393939393939
"X4537",461.1,297.060606060606
"X4538",461.2,245.838383838384
"X4539",461.3,311.393939393939
"X4540",461.4,297.883838383838
"X4541",461.5,273.570707070707
"X4542",461.6,270.060606060606
"X4543",461.7,281.570707070707
"X4544",461.8,300.182741116751
"X4545",461.9,296.222222222222
