"Measured Depth","Gamma-Ray log"
797.052,23.32438
797.2043,23.21459
797.3568,22.34786
797.5092,22.42198
797.6616,20.41351
797.814,19.65135
797.9663,19.49085
798.1188,20.44927
798.2711,20.56549
798.4236,19.45087
798.5759,18.40355
798.7284,18.55528
798.8807,19.67161
799.0332,19.87014
799.1855,19.98222
799.338,21.03699
799.4904,21.51142
799.6428,22.34722
799.7952,23.51538
799.9475,25.06281
800.1,25.82466
800.2523,24.71797
800.4048,23.85962
800.5571,23.48706
800.7096,22.12168
800.8619,17.51058
801.0144,18.01091
801.1667,16.59499
801.3192,15.51314
801.4716,16.23022
801.624,16.58755
801.7764,16.55939
801.9287,17.28684
802.0812,16.81799
802.2335,16.92555
802.386,17.15749
802.5383,16.54561
802.6908,17.10447
802.8431,17.15181
802.9956,16.50637
803.1479,16.29123
803.3004,15.99387
803.4528,15.00614
803.6052,15.07998
803.7576,15.46324
803.9099,16.14287
804.0624,16.59664
804.2147,17.56225
804.3672,17.03286
804.5195,18.21348
804.672,19.8379
804.8243,19.5676
804.9768,19.96526
805.1292,21.44106
805.2816,22.45027
805.434,22.07806
805.5863,20.02758
805.7388,18.3351
805.8911,18.06055
806.0436,17.51665
806.1959,16.93668
806.3484,18.59868
806.5007,19.44848
806.6532,19.29502
806.8055,18.82724
806.958,18.7254
807.1104,18.4798
807.2628,18.79684
807.4152,17.47694
807.5675,17.64567
807.72,17.27646
807.8723,17.02061
808.0248,18.72379
808.1771,18.88771
808.3296,19.24866
808.4819,21.237
808.6344,21.79566
808.7867,21.54907
808.9392,21.91954
809.0916,21.17476
809.244,22.70081
809.3964,21.71916
809.5487,20.60403
809.7012,19.41776
809.8535,19.43121
810.006,19.27286
810.1583,20.90665
810.3108,21.28598
810.4631,21.11203
810.6156,19.90805
810.7679,18.36928
810.9204,18.25908
811.0728,18.9143
811.2252,18.57262
811.3776,18.5148
811.5299,17.91771
811.6824,18.25754
811.8347,17.9779
811.9872,18.78453
812.1395,19.70953
812.292,19.5126
812.4443,18.02586
812.5968,15.91558
812.7491,15.54854
812.9016,15.17821
813.054,15.24684
813.2064,17.00809
813.3588,16.82736
813.5111,15.74191
813.6636,15.09918
813.8159,15.08959
813.9684,14.69017
814.1207,14.26685
814.2732,15.97371
814.4255,17.06742
814.578,17.27525
814.7303,17.31503
814.8828,16.68386
815.0352,16.73247
815.1876,18.04766
815.34,18.08459
815.4923,16.83958
815.6448,16.58453
815.7971,15.29446
815.9496,15.15874
816.1019,15.93047
816.2544,15.64256
816.4067,15.01083
816.5592,14.14096
816.7115,13.98128
816.864,13.22408
817.0164,13.62591
817.1688,12.66617
817.3212,12.21118
817.4735,11.96183
817.626,11.29736
817.7783,11.48525
817.9308,11.65048
818.0831,11.34191
818.2356,11.2231
818.3879,12.72459
818.5404,12.74539
818.6927,12.53401
818.8452,12.50456
818.9976,12.41899
819.15,12.98549
819.3024,14.56343
819.4547,16.44888
819.6072,17.56016
819.7595,18.52559
819.912,19.45616
820.0643,20.45901
820.2168,21.90759
820.3691,24.31991
820.5216,26.38326
820.674,25.75062
820.8264,22.58543
820.9788,21.42019
821.1311,21.48378
821.2836,21.87893
821.4359,23.22469
821.5884,23.01202
821.7407,23.05377
821.8932,23.03292
822.0455,21.76727
822.198,20.0825
822.3503,20.04828
822.5028,22.11135
822.6552,23.11928
822.8076,20.73717
822.96,20.46825
823.1123,20.24955
823.2648,17.91049
823.4171,17.25275
823.5696,15.74955
823.7219,14.19415
823.8744,13.35301
824.0267,12.47686
824.1792,13.51597
824.3315,13.50156
824.484,13.60289
824.6364,13.78667
824.7888,13.51678
824.9412,14.37606
825.0935,16.28973
825.246,16.81653
825.3983,15.64318
825.5508,14.90759
825.7031,15.60992
825.8556,17.36004
826.0079,18.22591
826.1604,18.89475
826.3127,18.89199
826.4652,17.68859
826.6176,18.74731
826.77,18.63554
826.9224,17.46008
827.0747,17.68623
827.2272,18.90163
827.3795,19.06581
827.532,19.03114
827.6843,20.1294
827.8368,20.67397
827.9891,21.94112
828.1416,22.91171
828.2939,20.97694
828.4464,19.01489
828.5988,18.18039
828.7512,18.04474
828.9036,17.69028
829.0559,16.9906
829.2084,16.38823
829.3607,16.70843
829.5132,16.39243
829.6655,15.98346
829.818,14.9763
829.9703,13.64959
830.1228,13.66021
830.2751,14.13775
830.4276,14.30124
830.58,14.59054
830.7324,15.70786
830.8848,16.99747
831.0371,18.32466
831.1896,17.61472
831.3419,16.51641
831.4944,16.82426
831.6467,16.5195
831.7992,15.82023
831.9515,16.43579
832.104,17.20292
832.2563,16.05333
832.4088,15.19312
832.5612,15.59614
832.7136,16.80758
832.866,17.49421
833.0183,17.98556
833.1708,19.80545
833.3231,21.4295
833.4756,21.94328
833.6279,20.59992
833.7804,19.68052
833.9327,20.53373
834.0852,21.29451
834.2375,21.41555
834.39,22.21487
834.5424,22.53924
834.6948,22.07575
834.8472,21.47284
834.9995,21.61708
835.152,20.6031
835.3043,19.08643
835.4568,18.00994
835.6091,18.5743
835.7616,18.73265
835.9139,18.22623
836.0664,16.88437
836.2188,16.85154
836.3712,16.54442
836.5236,16.92323
836.6759,17.88942
836.8284,17.14206
836.9807,16.06872
837.1332,15.76497
837.2855,14.56098
837.438,15.34515
837.5903,14.43196
837.7428,14.34876
837.8951,15.96551
838.0476,17.0322
838.2,17.75353
838.3524,18.4498
838.5048,18.44867
838.6571,17.54136
838.8096,17.00805
838.9619,18.25061
839.1144,18.08355
839.2667,16.83667
839.4192,15.96533
839.5715,15.48087
839.724,16.9809
839.8763,18.19976
840.0288,18.6069
840.1812,18.82129
840.3336,18.41734
840.486,18.55394
840.6383,19.60419
840.7908,20.62178
840.9431,19.89268
841.0956,17.5965
841.2479,16.30093
841.4004,17.20873
841.5527,16.66202
841.7052,16.14143
841.8575,16.42576
842.01,17.22024
842.1624,16.95275
842.3148,17.50028
842.4672,17.23468
842.6195,17.20736
842.772,17.44725
842.9243,17.62127
843.0768,19.5447
843.2291,20.04296
843.3816,20.23553
843.5339,21.35971
843.6864,21.067
843.8387,19.33962
843.9912,17.20807
844.1436,15.10142
844.296,14.18731
844.4484,14.59079
844.6007,15.75283
844.7532,16.75284
844.9055,17.16299
845.058,16.31264
845.2103,16.00568
845.3628,16.98807
845.5151,18.47901
845.6676,19.90872
845.8199,20.21185
845.9724,17.95511
846.1248,17.24308
846.2772,16.81396
846.4296,16.93266
846.5819,18.61703
846.7344,18.92828
846.8867,19.67822
847.0392,20.59011
847.1915,20.42877
847.344,19.02693
847.4963,17.74466
847.6488,17.29243
847.8011,16.01025
847.9536,15.6901
848.106,16.40226
848.2584,16.12459
848.4108,17.21976
848.5631,17.66206
848.7156,17.74981
848.8679,19.7072
849.0204,18.92239
849.1727,18.5537
849.3252,19.01152
849.4775,18.92655
849.63,17.54761
849.7823,15.67378
849.9348,14.9929
850.0872,14.02677
850.2396,14.41045
850.392,14.6814
850.5443,14.8231
850.6968,14.95996
850.8491,15.18468
851.0016,15.22765
851.1539,15.19634
851.3064,15.00416
851.4587,14.8771
851.6112,14.72589
851.7635,14.60284
851.916,14.6764
852.0684,15.01447
852.2208,15.7329
852.3732,16.73998
852.5255,17.99165
852.678,18.49311
852.8303,18.26012
852.9828,17.84497
853.1351,17.65609
853.2876,17.42646
853.4399,17.49859
853.5924,17.75539
853.7448,17.51732
853.8972,16.31472
854.0496,15.63422
854.2019,16.19159
854.3544,16.47384
854.5067,16.45193
854.6592,16.82482
854.8115,16.88422
854.964,16.6371
855.1163,16.91921
855.2688,17.50474
855.4211,17.6293
855.5736,17.70639
855.726,18.51516
855.8784,19.12951
856.0308,19.6104
856.1831,20.4774
856.3356,20.80187
856.4879,20.6544
856.6404,20.02576
856.7927,20.08355
856.9452,20.57
857.0975,21.00233
857.25,22.34983
857.4023,22.06498
857.5548,21.61399
857.7072,21.88789
857.8596,22.37592
858.012,22.29391
858.1643,21.8321
858.3168,20.76154
858.4691,20.04083
858.6216,20.1341
858.7739,20.42445
858.9264,20.81324
859.0787,21.81042
859.2312,22.46111
859.3835,23.17168
859.536,23.77574
859.6884,24.33995
859.8408,22.99989
859.9932,22.31371
860.1455,22.98203
860.298,22.96986
860.4503,23.31946
860.6028,23.88147
860.7551,24.60677
860.9076,25.10408
861.0599,25.139
861.2124,25.06836
861.3647,25.55774
861.5172,26.67758
861.6696,27.65845
861.822,27.84264
861.9744,27.21852
862.1267,27.39456
862.2792,28.93948
862.4315,30.12154
862.584,31.37811
862.7363,32.9382
862.8888,34.37228
863.0411,34.94408
863.1936,35.61954
863.3459,36.11525
863.4984,36.29955
863.6508,35.68275
863.8032,33.70901
863.9556,30.9931
864.1079,27.20964
864.2604,26.22034
864.4127,24.80595
864.5652,23.11483
864.7175,21.21104
864.87,21.06703
865.0223,19.96063
865.1748,18.78454
865.3271,18.31949
865.4796,16.92228
865.632,16.58872
865.7844,16.84867
865.9368,17.22483
866.0891,17.19947
866.2416,17.16462
866.3939,17.26925
866.5464,16.8513
866.6987,16.356
866.8512,16.25641
867.0035,16.79169
867.156,16.90538
867.3083,16.8793
867.4608,16.71111
867.6132,16.72112
867.7656,16.92304
867.918,17.35231
868.0703,17.73482
868.2228,17.72963
868.3751,17.92017
868.5276,18.07088
868.6799,18.25624
868.8324,18.58427
868.9847,18.96466
869.1372,19.51735
869.2896,19.02432
869.442,17.99866
869.5944,17.2048
869.7467,16.39836
869.8992,15.34046
870.0515,14.31717
870.204,14.28205
870.3563,14.8336
870.5088,15.3817
870.6611,15.79335
870.8136,16.0602
870.9659,16.24578
871.1184,16.14338
871.2708,15.85508
871.4232,15.20749
871.5756,14.63226
871.7279,14.24642
871.8804,13.61157
872.0327,12.88357
872.1852,13.89678
872.3375,14.79517
872.49,15.46471
872.6423,16.10331
872.7948,15.23714
872.9471,14.38525
873.0996,14.93072
873.252,14.79092
873.4044,14.75355
873.5568,15.03778
873.7091,15.15938
873.8616,14.64214
874.0139,14.1778
874.1664,14.69646
874.3187,14.25103
874.4712,13.62707
874.6235,12.93632
874.776,12.66732
874.9283,12.31087
875.0808,12.20458
875.2332,12.22583
875.3856,12.27573
875.538,12.37754
875.6903,12.38278
875.8428,11.92085
875.9951,11.73088
876.1476,11.68365
876.2999,11.64324
876.4524,11.56343
876.6047,11.63472
876.7572,11.66934
876.9095,12.05255
877.062,12.89797
877.2144,13.61132
877.3668,14.12312
877.5192,14.33734
877.6715,14.19177
877.824,14.09052
877.9763,13.97208
878.1288,14.09725
878.2811,13.90018
878.4336,13.27702
878.5859,13.12602
878.7384,13.609
878.8907,14.71766
879.0432,14.3707
879.1956,14.12389
879.348,15.1382
879.5004,15.82908
879.6527,15.63573
879.8052,14.79903
879.9575,15.10245
880.11,15.91213
880.2623,15.87861
880.4148,15.58064
880.5671,15.74585
880.7196,16.39502
880.8719,16.61147
881.0244,16.8188
881.1768,17.33496
881.3292,17.5977
881.4816,17.3656
881.6339,17.18869
881.7864,16.96513
881.9387,17.41513
882.0912,18.32166
882.2435,18.69623
882.396,18.18643
882.5483,18.01762
882.7008,18.03151
882.8531,17.86281
883.0056,17.45198
883.158,17.00052
883.3104,17.70731
883.4628,18.65856
883.6151,19.67122
883.7676,19.98323
883.9199,19.58166
884.0724,18.30404
884.2247,17.71001
884.3772,19.05412
884.5295,20.93365
884.682,22.84526
884.8344,25.22831
884.9868,26.6899
885.1392,25.61086
885.2915,24.5238
885.444,23.44512
885.5963,22.2127
885.7488,20.38067
885.9011,18.4242
886.0536,18.20882
886.2059,17.82333
886.3584,17.1555
886.5107,16.25801
886.6632,15.89333
886.8156,15.64266
886.968,15.71369
887.1204,15.49699
887.2727,14.30279
887.4252,13.03594
887.5775,12.09859
887.73,11.51979
887.8823,11.1157
888.0348,10.73973
888.1871,10.78789
888.3396,10.91275
888.4919,11.15031
888.6444,11.77671
888.7968,12.4815
888.9492,13.01761
889.1016,13.27034
889.2539,13.57894
889.4064,13.97254
889.5587,14.47718
889.7112,15.06174
889.8635,16.021
890.016,16.98058
890.1683,17.86335
890.3208,17.96103
890.4731,18.06915
890.6256,17.92959
890.778,17.88443
890.9304,19.03402
891.0828,19.21464
891.2351,18.5774
891.3876,19.28906
891.5399,20.19045
891.6924,20.40184
891.8447,19.89317
891.9972,20.13427
892.1495,20.00463
892.302,19.29826
892.4543,18.49415
892.6068,18.47372
892.7592,18.46733
892.9116,18.12202
893.064,17.64394
893.2163,17.32658
893.3688,16.76112
893.5211,16.30983
893.6736,15.62734
893.8259,15.27984
893.9784,15.08745
894.1307,15.70268
894.2832,16.47733
894.4355,16.42973
894.588,16.05898
894.7404,15.71757
894.8928,15.58224
895.0452,16.43174
895.1975,17.38874
895.35,18.19732
895.5023,19.79831
895.6548,22.23992
895.8071,22.7613
895.9596,23.05632
896.1119,22.74894
896.2644,21.6062
896.4167,20.69552
896.5692,19.78033
896.7216,20.16955
896.874,21.2779
897.0264,21.07251
897.1787,20.49129
897.3312,20.14802
897.4835,20.06923
897.636,19.94675
897.7883,20.13978
897.9408,20.645
898.0931,21.66626
898.2456,23.24054
898.3979,24.25314
898.5504,25.11649
898.7028,25.17589
898.8552,25.39399
899.0076,24.90286
899.1599,25.03724
899.3124,25.90599
899.4647,26.82975
899.6172,27.52007
899.7695,27.59889
899.922,26.86739
900.0743,24.16214
900.2268,23.62194
900.3792,24.11096
900.5316,24.83362
900.684,24.5037
900.8364,24.10926
900.9888,23.90996
901.1411,24.23558
901.2936,24.76476
901.4459,25.24512
901.5984,25.35555
901.7507,24.92015
901.9032,24.00808
902.0555,24.21562
902.208,24.25407
902.3604,23.98745
902.5128,23.73177
902.6652,23.95532
902.8175,24.51035
902.97,25.8933
903.1223,26.24722
903.2748,26.5316
903.4271,27.1482
903.5796,27.2417
903.7319,27.20562
903.8844,27.42562
904.0367,27.76636
904.1892,27.56741
904.3416,26.87794
904.494,27.03267
904.6464,27.97849
904.7987,28.99224
904.9512,29.0887
905.1035,27.50403
905.256,26.15694
905.4083,24.93935
905.5608,24.1388
905.7131,23.32646
905.8656,22.4342
906.0179,21.98174
906.1704,21.90069
906.3228,21.18194
906.4752,20.89936
906.6276,20.67928
906.7799,21.21085
906.9324,23.36826
907.0847,23.68838
907.2372,23.51939
907.3895,23.09083
907.542,22.79171
907.6943,22.58529
907.8468,22.47625
907.9991,21.97511
908.1516,21.49029
908.304,20.76018
908.4564,19.93489
908.6088,19.69833
908.7611,19.52623
908.9136,18.42466
909.0659,17.84783
909.2184,17.82325
909.3707,17.87675
909.5232,18.22694
909.6755,18.26645
909.828,17.99012
909.9803,17.866
910.1328,18.48679
910.2852,18.57443
910.4376,18.25879
910.59,18.42471
910.7423,18.93554
910.8948,19.06356
911.0471,19.05834
911.1996,18.6035
911.3519,18.48933
911.5044,18.50407
911.6567,18.71866
911.8092,18.54094
911.9615,17.8111
912.114,17.68421
912.2664,18.29399
912.4188,18.67257
912.5712,19.41598
912.7235,20.71657
912.876,21.79119
913.0283,22.59298
913.1808,22.16352
913.3331,21.35078
913.4856,21.87045
913.6379,22.91583
913.7904,22.73332
913.9427,21.61308
914.0952,21.34985
914.2476,21.86056
914.4,22.28265
914.5524,21.85425
914.7047,21.53905
914.8572,21.60363
915.0095,21.62783
915.162,23.08467
915.3143,25.37594
915.4668,26.76926
915.6191,25.72364
915.7716,24.16652
915.924,22.95639
916.0764,22.32033
916.2288,22.13742
916.3812,21.32156
916.5336,20.10839
916.6859,19.69189
916.8384,20.35245
916.9907,20.53507
917.1432,20.4422
917.2955,20.67887
917.448,21.75646
917.6003,21.4923
917.7528,20.65415
917.9052,20.40609
918.0576,19.68184
918.21,18.69115
918.3623,18.10795
918.5148,17.61121
918.6671,16.94595
918.8196,17.60287
918.9719,17.34392
919.1244,16.01947
919.2767,14.44358
919.4292,13.56052
919.5815,12.92718
919.734,13.45592
919.8864,14.40251
920.0388,14.82882
920.1912,14.9413
920.3435,15.76612
920.496,16.46067
920.6483,17.52822
920.8008,17.96865
920.9531,18.71158
921.1056,18.89287
921.2579,18.8048
921.4104,18.29714
921.5627,17.389
921.7152,17.83537
921.8676,16.36739
922.02,15.46505
922.1724,15.58846
922.3247,16.33998
922.4772,17.17908
922.6295,17.50367
922.782,17.85733
922.9343,18.11218
923.0868,18.28118
923.2391,18.13853
923.3916,18.04641
923.5439,18.06666
923.6964,18.29733
923.8488,18.64193
924.0012,19.08292
924.1536,19.85142
924.3059,21.22084
924.4584,22.79087
924.6107,23.77058
924.7632,23.74171
924.9155,22.25161
925.068,18.01528
925.2203,16.60331
925.3728,15.68665
925.5251,15.46211
925.6776,15.59164
925.83,16.39849
925.9824,17.43161
926.1348,17.68912
926.2871,17.51183
926.4396,16.89231
926.5919,16.23757
926.7444,16.21632
926.8967,16.47663
927.0492,16.60773
927.2015,16.31585
927.354,15.78454
927.5063,15.22534
927.6588,14.99289
927.8112,15.47136
927.9636,17.45931
928.116,19.06924
928.2683,20.89217
928.4208,22.64277
928.5731,22.39671
928.7256,22.14482
928.8779,21.57061
929.0304,19.32432
929.1827,17.49666
929.3352,16.5652
929.4875,15.32803
929.64,14.0889
929.7924,14.17336
929.9448,14.79522
930.0972,15.62439
930.2495,15.63908
930.402,15.10591
930.5543,12.99081
930.7068,13.44491
930.8591,14.17213
931.0116,14.51767
931.1639,14.90471
931.3164,15.96401
931.4688,16.11692
931.6212,15.89571
931.7736,15.88655
931.926,15.54014
932.0784,15.04552
932.2307,14.71571
932.3832,13.88692
932.5355,12.50639
932.688,11.81947
932.8403,11.82562
932.9928,11.75496
933.1451,11.53621
933.2976,11.57592
933.45,11.64609
933.6024,11.59676
933.7548,11.77313
933.9071,12.35917
934.0596,13.301
934.2119,14.28942
934.3644,15.62102
934.5167,16.58757
934.6692,16.73621
934.8215,17.86755
934.974,19.29134
935.1263,19.54002
935.2788,18.86102
935.4312,17.30563
935.5836,15.46539
935.736,13.67339
935.8883,11.34397
936.0408,10.08809
936.1931,9.689211
936.3456,9.546898
936.4979,9.495798
936.6504,10.03271
936.8027,10.71363
936.9552,11.47055
937.1075,12.29519
937.26,13.7667
937.4124,15.36808
937.5648,16.63589
937.7172,17.21517
937.8695,17.00509
938.022,15.72482
938.1743,14.1259
938.3268,14.02567
938.4791,14.09362
938.6316,13.17505
938.7839,12.10733
938.9364,11.79923
939.0887,11.48679
939.2412,11.12532
939.3936,10.8991
939.546,10.87934
939.6984,11.55881
939.8507,12.45058
940.0032,12.85806
940.1555,12.94146
940.308,13.30685
940.4603,13.28809
940.6128,13.37976
940.7651,13.63494
940.9176,13.54982
941.0699,13.54529
941.2224,13.48552
941.3748,13.35492
941.5272,13.39583
941.6796,13.58396
941.8319,13.96741
941.9844,14.39623
942.1367,15.13074
942.2892,15.89518
942.4415,17.01577
942.594,18.65493
942.7463,21.22274
942.8988,23.35043
943.0511,24.80742
943.2036,24.18156
943.356,23.2916
943.5084,19.75188
943.6608,16.8105
943.8131,14.94484
943.9656,13.73204
944.1179,13.99329
944.2704,14.48131
944.4227,15.14046
944.5752,15.20259
944.7275,14.67978
944.88,14.78971
945.0323,15.249
945.1848,16.44377
945.3372,17.55092
945.4896,18.23582
945.642,18.47045
945.7943,18.57283
945.9468,18.39911
946.0991,18.17247
946.2516,18.37498
946.4039,18.74594
946.5564,19.24447
946.7087,19.85848
946.8612,19.66724
947.0135,19.76834
947.166,20.43941
947.3184,21.62617
947.4708,22.85473
947.6232,23.83281
947.7755,25.22186
947.928,27.11689
948.0803,28.08427
948.2328,26.59724
948.3851,25.81737
948.5376,24.44329
948.6899,22.54189
948.8424,20.73006
948.9948,18.83805
949.1472,18.23174
949.2996,18.75395
949.452,19.76138
949.6044,19.92141
949.7567,19.83025
949.9092,19.35876
950.0615,18.44515
950.214,18.13964
950.3663,17.20825
950.5188,16.07999
950.6711,15.17327
950.8236,14.7996
950.976,14.95416
951.1284,15.64198
951.2808,16.32635
951.4331,16.79723
951.5856,17.60613
951.7379,18.75466
951.8904,21.31384
952.0427,23.74973
952.1952,26.9576
952.3475,30.10945
952.5,30.02436
952.6523,29.48196
952.8048,27.31592
952.9572,23.56925
953.1096,21.92179
953.262,20.98408
953.4143,18.33133
953.5668,16.07559
953.7191,15.47117
953.8716,15.97308
954.0239,16.35302
954.1764,16.79855
954.3287,17.05899
954.4812,17.10682
954.6335,17.66426
954.786,18.89098
954.9384,18.53797
955.0908,17.67075
955.2432,17.36097
955.3955,17.73734
955.548,18.20586
955.7003,18.45514
955.8528,18.32285
956.0051,19.2493
956.1576,20.63136
956.3099,22.71888
956.4624,24.21983
956.6147,25.32045
956.7672,27.37859
956.9196,28.39453
957.072,28.38198
957.2244,27.1748
957.3767,24.10563
957.5292,22.03506
957.6815,19.68213
957.834,18.03038
957.9863,16.22586
958.1388,16.31411
958.2911,16.96702
958.4436,17.47878
958.5959,17.55106
958.7484,17.52891
958.9008,18.01997
959.0532,18.31202
959.2056,18.0749
959.3579,17.65971
959.5104,16.85444
959.6627,16.5813
959.8152,17.14153
959.9675,17.06615
960.12,15.74235
960.2723,15.07408
960.4248,14.18439
960.5771,13.64914
960.7296,13.70502
960.882,14.11848
961.0344,14.60968
961.1868,14.85622
961.3391,15.14066
961.4916,15.64464
961.6439,15.98628
961.7964,16.14464
961.9487,15.54391
962.1012,15.03276
962.2535,15.99108
962.406,16.81334
962.5583,17.66308
962.7108,18.92361
962.8632,18.84596
963.0156,17.37872
963.168,15.88483
963.3203,14.71528
963.4728,13.55635
963.6251,12.51948
963.7776,12.16369
963.9299,12.84298
964.0824,13.05505
964.2347,12.98428
964.3872,13.40096
964.5396,14.52232
964.692,15.88265
964.8444,16.36519
964.9968,16.04625
965.1492,17.27539
965.3015,15.56282
965.454,14.71098
965.6063,14.77396
965.7588,15.98064
965.9111,17.47456
966.0636,18.28564
966.2159,18.54301
966.3684,18.09381
966.5208,17.641
966.6732,17.3369
966.8256,17.8213
966.9779,17.89764
967.1304,17.58097
967.2827,17.17606
967.4352,16.27423
967.5875,15.69691
967.74,16.37638
967.8923,16.8735
968.0448,17.02627
968.1971,16.959
968.3496,16.2005
968.502,15.3392
968.6544,15.33709
968.8068,15.99073
968.9591,17.14474
969.1116,17.8499
969.2639,18.71809
969.4164,19.66811
969.5687,20.69428
969.7212,21.93864
969.8735,23.16982
970.026,23.95405
970.1783,24.64255
970.3308,25.59997
970.4832,27.2249
970.6356,27.48896
970.788,26.91653
970.9403,27.23489
971.0928,28.09977
971.2451,29.93852
971.3976,32.01951
971.5499,33.9503
971.7024,35.94625
971.8547,37.63323
972.0072,39.62067
972.1595,41.88762
972.312,42.32732
972.4644,42.2206
972.6168,41.51932
972.7692,40.53516
972.9215,39.04089
973.074,37.00922
973.2263,34.97142
973.3788,34.29968
973.5311,34.77986
973.6836,35.17374
973.8359,34.89455
973.9884,34.38685
974.1407,33.6506
974.2932,32.21049
974.4456,29.42389
974.598,26.05944
974.7504,22.42064
974.9027,18.92962
975.0552,17.91617
975.2075,17.89919
975.36,18.1358
975.5123,18.2394
975.6648,18.68357
975.8171,18.80205
975.9696,18.98117
976.1219,18.78931
976.2744,18.26191
976.4268,18.02091
976.5792,18.42901
976.7316,18.79152
976.8839,19.58835
977.0364,20.35639
977.1887,21.27855
977.3412,22.26454
977.4935,21.50883
977.646,20.23996
977.7983,17.50832
977.9508,16.37
978.1031,16.33078
978.2556,16.40562
978.408,16.71369
978.5604,17.14255
978.7128,17.29374
978.8651,17.56435
979.0176,18.03296
979.1699,18.21109
979.3224,18.41785
979.4747,18.87807
979.6272,19.45427
979.7795,19.76853
979.932,19.55167
980.0844,18.83237
980.2368,17.94988
980.3892,17.22336
980.5416,17.10688
980.694,16.84674
980.8463,16.61464
980.9988,16.68654
981.1511,16.96418
981.3036,17.39753
981.4559,18.38651
981.6084,19.76236
981.7607,20.91582
981.9132,22.87276
982.0656,24.5453
982.218,24.70267
982.3704,23.64123
982.5227,21.80313
982.6752,19.64516
982.8275,17.51171
982.98,16.6089
983.1323,16.5886
983.2848,16.62109
983.4371,16.68952
983.5896,16.5347
983.7419,16.19989
983.8944,15.54969
984.0468,13.32553
984.1992,12.20331
984.3516,12.63215
984.5039,13.20652
984.6564,13.17687
984.8087,13.08677
984.9612,13.27896
985.1135,13.2722
985.266,13.50327
985.4183,13.85317
985.5708,13.65071
985.7231,13.60347
985.8756,12.70424
986.028,10.78461
986.1804,10.07788
986.3328,10.18243
986.4851,10.52162
986.6376,10.5335
986.7899,10.46966
986.9424,10.43687
987.0947,10.65035
987.2472,10.98083
987.3995,11.47844
987.552,11.94373
987.7043,12.29875
987.8568,12.67869
988.0092,13.50422
988.1616,14.53756
988.314,15.33307
988.4663,15.93404
988.6188,16.31001
988.7711,16.54711
988.9236,16.81867
989.0759,16.97462
989.2284,16.99766
989.3807,17.02116
989.5332,17.18327
989.6855,17.21832
989.838,17.17841
989.9904,17.20357
990.1428,17.15659
990.2952,16.87884
990.4475,15.91373
990.6,14.68998
990.7523,13.0329
990.9048,12.64176
991.0571,12.93952
991.2096,13.41121
991.3619,13.44589
991.5144,13.20245
991.6667,12.94168
991.8192,13.16274
991.9716,13.85179
992.124,14.53535
992.2764,15.55993
992.4287,16.32338
992.5812,16.70388
992.7335,16.6532
992.886,16.37296
993.0383,16.19414
993.1908,16.14286
993.3431,16.21585
993.4956,16.57487
993.6479,17.26651
993.8004,17.7103
993.9528,16.65562
994.1052,16.12409
994.2576,16.05534
994.4099,16.27335
994.5624,16.93481
994.7147,17.59279
994.8672,17.77417
995.0195,17.77693
995.172,17.70326
995.3243,17.24427
995.4768,16.58375
995.6292,15.83673
995.7816,15.28504
995.934,15.19821
996.0864,15.58886
996.2388,15.81501
996.3911,15.73007
996.5436,15.47618
996.6959,15.54446
996.8484,15.82265
997.0007,16.07952
997.1532,16.20551
997.3055,16.05918
997.458,16.03482
997.6104,16.30396
997.7628,16.89729
997.9152,17.00351
998.0676,17.01928
998.22,17.91814
998.3723,19.50153
998.5248,21.33591
998.6771,23.17102
998.8296,24.6
998.9819,26.20148
999.1344,28.52024
999.2867,30.64806
999.4392,32.74511
999.5916,34.68682
999.744,37.42619
999.8964,40.30219
1000.049,43.34631
1000.201,45.74957
1000.354,45.24936
1000.506,42.96594
1000.658,38.55038
1000.811,35.31998
1000.963,33.86697
1001.116,32.66226
1001.268,31.78456
1001.42,31.44376
1001.573,30.87694
1001.725,29.7272
1001.878,28.76015
1002.03,29.37341
1002.182,30.41277
1002.335,31.08093
1002.487,30.7003
1002.64,28.78473
1002.792,26.03589
1002.944,25.04225
1003.097,25.18411
1003.249,25.09074
1003.402,24.82097
1003.554,24.02539
1003.706,22.85818
1003.859,20.746
1004.011,20.6487
1004.164,22.18651
1004.316,24.01398
1004.468,25.26546
1004.621,26.20024
1004.773,25.5507
1004.926,24.7072
1005.078,24.48047
1005.23,23.49164
1005.383,21.87091
1005.535,21.25983
1005.688,21.24374
1005.84,21.58667
1005.992,21.71133
1006.145,20.47943
1006.297,18.78079
1006.45,17.5403
1006.602,17.74287
1006.754,18.61894
1006.907,18.83611
1007.059,18.75677
1007.212,18.50397
1007.364,18.68214
1007.516,19.50027
1007.669,19.80069
1007.821,18.79848
1007.974,17.49629
1008.126,17.67763
1008.278,18.59592
1008.431,19.24098
1008.583,19.75276
1008.736,20.14766
1008.888,20.37381
1009.04,20.31572
1009.193,19.1673
1009.345,17.38354
1009.498,16.79448
1009.65,16.87009
1009.802,17.31844
1009.955,17.16008
1010.107,16.41263
1010.26,15.86161
1010.412,15.30943
1010.564,15.09141
1010.717,15.92023
1010.869,16.98334
1011.022,17.15961
1011.174,17.32831
1011.326,17.8793
1011.479,18.26764
1011.631,18.99622
1011.784,20.0936
1011.936,21.67896
1012.088,22.1066
1012.241,21.53069
1012.393,21.95045
1012.546,22.89204
1012.698,23.05507
