"","depth_mm","K"
"X932",100.6,24.9298245614035
"X933",100.7,20.9512195121951
"X934",100.8,20.2040816326531
"X935",100.9,19.452380952381
"X936",101,16.1463414634146
"X937",101.1,15.5744680851064
"X938",101.2,17.6274509803922
"X939",101.3,27.5111111111111
"X940",101.4,20.780487804878
"X941",101.5,21.2972972972973
"X942",101.6,17.6222222222222
"X943",101.7,13.5789473684211
"X944",101.8,21.2173913043478
"X945",101.9,23.3793103448276
"X946",102,31.2631578947368
"X947",102.1,23.1818181818182
"X948",102.2,29.3478260869565
"X949",102.3,38
"X950",102.4,43.0454545454545
"X951",102.5,34.36
"X952",102.6,33.4
"X953",102.7,26.6551724137931
"X954",102.8,30.5555555555556
"X955",102.9,40.1666666666667
"X956",103,31.6
"X957",103.1,28.7714285714286
"X958",103.2,22.8048780487805
"X959",103.3,22.4761904761905
"X960",103.4,23.0508474576271
"X961",103.5,22.7179487179487
"X962",103.6,29.4725274725275
"X963",103.7,37.66
"X964",103.8,35.4411764705882
"X965",103.9,38.38
"X966",104,40.1517857142857
"X967",104.1,44.9830508474576
"X968",104.2,37.7222222222222
"X969",104.3,43.5193798449612
"X970",104.4,44.2575757575758
"X971",104.5,51.4130434782609
"X972",104.6,58.3191489361702
"X973",104.7,59.612676056338
"X974",104.8,60.5454545454545
"X975",104.9,60.013698630137
"X976",105,57.9594594594595
"X977",105.1,60.9933774834437
"X978",105.2,63.1708860759494
"X979",105.3,61.7839506172839
"X980",105.4,66.0613496932515
"X981",105.5,62.5632183908046
"X982",105.6,62.4550561797753
"X983",105.7,54.5904255319149
"X984",105.8,51.6947368421053
"X985",105.9,58
"X986",106,61.4029850746269
"X987",106.1,55.1592039800995
"X988",106.2,53.06
"X989",106.3,54.3681592039801
"X990",106.4,54.2935323383085
"X991",106.5,60.935
"X992",106.6,66.1791044776119
"X993",106.7,65.9203980099502
"X994",106.8,65.1379310344828
"X995",106.9,63.8669950738916
"X996",107,65.5148514851485
"X997",107.1,62.964824120603
"X998",107.2,60.8118811881188
"X999",107.3,62.2413793103448
"X1000",107.4,62.6896551724138
"X1001",107.5,61.321608040201
"X1002",107.6,55.9950495049505
"X1003",107.7,55.3532338308458
"X1004",107.8,59.6782178217822
"X1005",107.9,60.6237623762376
"X1006",108,61.4676616915423
"X1007",108.1,61.5172413793103
"X1008",108.2,56.5572139303483
"X1009",108.3,57.4020618556701
"X1010",108.4,56.1581632653061
"X1011",108.5,53.4052631578947
"X1012",108.6,53.5396825396825
"X1013",108.7,54.6984126984127
"X1014",108.8,49.0478723404255
"X1015",108.9,49.7377049180328
"X1016",109,47.1754385964912
"X1017",109.1,49.2155688622754
"X1018",109.2,56.3803680981595
"X1019",109.3,51.7142857142857
"X1020",109.4,52.2407407407407
"X1021",109.5,50.0898203592814
"X1022",109.6,53.4705882352941
"X1023",109.7,52.0067567567568
"X1024",109.8,48.2446043165468
"X1025",109.9,49.0152671755725
"X1026",110,49.4264705882353
"X1027",110.1,53.5769230769231
"X1028",110.2,54.6048387096774
"X1029",110.3,56.1965811965812
"X1030",110.4,50.6178861788618
"X1031",110.5,55.6846846846847
"X1032",110.6,53.0175438596491
"X1033",110.7,53.5567010309278
"X1034",110.8,55.3
"X1035",110.9,51.0963855421687
"X1036",111,36.7835051546392
"X1037",111.1,37.4415584415584
"X1038",111.2,30.7931034482759
"X1039",111.3,24.8888888888889
"X1040",111.4,23.7307692307692
"X1041",111.5,32.7857142857143
"X1042",111.6,37.6666666666667
"X1043",111.7,27.7058823529412
"X1044",111.8,45.1818181818182
"X1045",111.9,28.6842105263158
"X1046",112,30.1666666666667
"X1047",112.1,44.4166666666667
"X1048",112.2,40.75
"X1049",112.3,33.9565217391304
"X1050",112.4,40.5333333333333
"X1051",112.5,23.6818181818182
"X1052",112.6,30.2272727272727
"X1053",112.7,36.4736842105263
"X1054",112.8,48.6666666666667
"X1055",112.9,41.0909090909091
"X1056",113,32.5625
"X1057",113.1,38.1764705882353
"X1058",113.2,45.4166666666667
"X1059",113.3,32.5
"X1060",113.4,57
"X1061",113.5,54.25
"X1062",113.6,55.6
"X1063",113.7,60.5
"X1064",113.8,78.3333333333333
"X1065",113.9,54.375
"X1066",114,57.5714285714286
"X1067",114.1,52.1
"X1068",114.2,94.1428571428571
"X1069",114.3,50.875
"X1070",114.4,69.5
"X1071",114.5,82.1428571428571
"X1072",114.6,83.75
"X1073",114.7,53.8333333333333
"X1074",114.8,166.333333333333
"X1075",114.9,97.4
"X1076",115,117.8
"X1077",115.1,123.333333333333
"X1078",115.2,65.375
"X1079",115.3,54.6666666666667
"X1080",115.4,33.0769230769231
"X1081",115.5,39.9
"X1082",115.6,44.5384615384615
"X1083",115.7,27.5714285714286
"X1084",115.8,36.3809523809524
"X1085",115.9,42.0588235294118
"X1086",116,41.3809523809524
"X1087",116.1,43.2142857142857
"X1088",116.2,43.0625
"X1089",116.3,44.5333333333333
"X1090",116.4,52.1875
"X1091",116.5,47.3333333333333
"X1092",116.6,39.9090909090909
"X1093",116.7,50.8181818181818
"X1094",116.8,33.6
"X1095",116.9,30.2142857142857
"X1096",117,40.03125
"X1097",117.1,29.452380952381
"X1098",117.2,37.25
"X1099",117.3,42.3333333333333
"X1100",117.4,41.780487804878
"X1101",117.5,37.875
"X1102",117.6,33.6041666666667
"X1103",117.7,36.8301886792453
"X1104",117.8,39.7
"X1105",117.9,46.9090909090909
"X1106",118,41.2857142857143
"X1107",118.1,38.7777777777778
"X1108",118.2,38.7113402061856
"X1109",118.3,41.0714285714286
"X1110",118.4,40.9292929292929
"X1111",118.5,48.2340425531915
"X1112",118.6,46.1797752808989
"X1113",118.7,47.4722222222222
"X1114",118.8,48.4622641509434
"X1115",118.9,47.125
"X1116",119,46.554347826087
"X1117",119.1,46.2095238095238
"X1118",119.2,45
"X1119",119.3,41.972972972973
"X1120",119.4,48.6283185840708
"X1121",119.5,48.2459016393443
"X1122",119.6,47.4878048780488
"X1123",119.7,46.7416666666667
"X1124",119.8,46.4473684210526
"X1125",119.9,43.6228070175439
"X1126",120,41.3461538461538
"X1127",120.1,46.7383177570093
"X1128",120.2,49.9909090909091
"X1129",120.3,48.904347826087
"X1130",120.4,46.8468468468468
"X1131",120.5,41.9333333333333
"X1132",120.6,43.7909090909091
"X1133",120.7,38.0495867768595
"X1134",120.8,39.8901098901099
"X1135",120.9,34.2688172043011
"X1136",121,24.4578313253012
"X1137",121.1,21.42
"X1138",121.2,21.6222222222222
"X1139",121.3,20.6969696969697
"X1140",121.4,25.1875
"X1141",121.5,29.0125
"X1142",121.6,24.9787234042553
"X1143",121.7,28.7971014492754
"X1144",121.8,29.74
"X1145",121.9,25.34
"X1146",122,12.4186046511628
"X1147",122.1,14.7575757575758
"X1148",122.2,15.2
"X1149",122.3,11.5
"X1150",122.4,12.3913043478261
"X1151",122.5,13.5333333333333
"X1152",122.6,10.6
"X1153",122.7,11.0714285714286
"X1154",122.8,10.7142857142857
"X1155",122.9,15.7142857142857
"X1156",123,38.5
"X1157",123.1,11
"X1158",123.2,12.25
"X1159",123.3,18.8888888888889
"X1160",123.4,14.3
"X1161",123.5,14
"X1162",123.6,7
"X1163",123.7,11.25
"X1164",123.8,22.3333333333333
"X1165",123.9,34.3333333333333
"X1166",124,17.8
"X1167",124.1,7.5
"X1168",124.2,14.2222222222222
"X1169",124.3,14.25
"X1170",124.4,11.75
"X1171",124.5,18.5555555555556
"X1172",124.6,8.66666666666667
"X1173",124.7,9
"X1174",124.8,1.75
"X1175",124.9,10.375
"X1176",125,3.66666666666667
"X1177",125.1,29
"X1178",125.2,11.4285714285714
"X1179",125.3,10.3333333333333
"X1180",125.4,26.5
"X1181",125.5,10.375
"X1182",125.6,18.5
"X1183",125.7,7.5
"X1184",125.8,18
"X1185",125.9,29.2
"X1186",126,9.33333333333333
"X1187",126.1,7.6
"X1188",126.2,23
"X1189",126.3,17.5
"X1190",126.4,9.28571428571429
"X1191",126.5,6.33333333333333
"X1192",126.6,12.1666666666667
"X1193",126.7,12
"X1194",126.8,9.8125
"X1195",126.9,20.7
"X1196",127,13.5
"X1197",127.1,16.4545454545455
"X1198",127.2,15.125
"X1199",127.3,11.4285714285714
"X1200",127.4,10.6666666666667
"X1201",127.5,11.6666666666667
"X1202",127.6,23.75
"X1203",127.7,10.6666666666667
"X1204",127.8,32.75
"X1205",127.9,18.8571428571429
"X1206",128,16.2
"X1207",128.1,32.125
"X1208",128.2,34.2222222222222
"X1209",128.3,27.625
"X1210",128.4,28.3333333333333
"X1211",128.5,34.0769230769231
"X1212",128.6,28.2666666666667
"X1213",128.7,26.2727272727273
"X1214",128.8,24.0625
"X1215",128.9,27.2105263157895
"X1216",129,30.2222222222222
"X1217",129.1,25.7272727272727
"X1218",129.2,30.03125
"X1219",129.3,29.0789473684211
"X1220",129.4,38.0217391304348
"X1221",129.5,37.8823529411765
"X1222",129.6,32.75
"X1223",129.7,36.2608695652174
"X1224",129.8,36.5061728395062
"X1225",129.9,35.1046511627907
"X1226",130,37.8125
"X1227",130.1,42.7264150943396
"X1228",130.2,43
"X1229",130.3,51.6355140186916
"X1230",130.4,55.8715596330275
"X1231",130.5,52.5675675675676
"X1232",130.6,54.5495495495495
"X1233",130.7,57.1214953271028
"X1234",130.8,53.2368421052632
"X1235",130.9,50.0787401574803
"X1236",131,48.0882352941176
"X1237",131.1,46.5253164556962
"X1238",131.2,49.7168674698795
"X1239",131.3,49.4852071005917
"X1240",131.4,48.927374301676
"X1241",131.5,48.8469387755102
"X1242",131.6,49.8090452261307
"X1243",131.7,48.8308457711443
"X1244",131.8,52.17
"X1245",131.9,54
"X1246",132,52.5594059405941
"X1247",132.1,54.775
"X1248",132.2,50.3168316831683
"X1249",132.3,51.3869346733668
"X1250",132.4,47.9269662921348
"X1251",132.5,46.5590062111801
"X1252",132.6,44.2925170068027
"X1253",132.7,49.3358778625954
"X1254",132.8,46.4333333333333
"X1255",132.9,48.4368932038835
"X1256",133,53.5408163265306
"X1257",133.1,51.5050505050505
"X1258",133.2,51.6489361702128
"X1259",133.3,48.6224489795918
"X1260",133.4,46.3917525773196
"X1261",133.5,45.4183673469388
"X1262",133.6,41.6041666666667
"X1263",133.7,39.78125
"X1264",133.8,39.7083333333333
"X1265",133.9,46.8295454545455
"X1266",134,49.3076923076923
"X1267",134.1,47.4395604395604
"X1268",134.2,41.7777777777778
"X1269",134.3,51.4945054945055
"X1270",134.4,47.8260869565217
"X1271",134.5,47.2954545454545
"X1272",134.6,42.593023255814
"X1273",134.7,43.6129032258064
"X1274",134.8,46.5
"X1275",134.9,42.5730337078652
"X1276",135,49.6736842105263
"X1277",135.1,55.5777777777778
"X1278",135.2,49.3529411764706
"X1279",135.3,46.7
"X1280",135.4,41.2222222222222
"X1281",135.5,46.9491525423729
"X1282",135.6,44.7348484848485
"X1283",135.7,42.2340425531915
"X1284",135.8,45.038961038961
"X1285",135.9,46.4347826086956
"X1286",136,45.7393939393939
"X1287",136.1,46.7160493827161
"X1288",136.2,44.4404761904762
"X1289",136.3,47.3719512195122
"X1290",136.4,44.7962962962963
"X1291",136.5,46.525641025641
"X1292",136.6,46.0326797385621
"X1293",136.7,49.5126582278481
"X1294",136.8,48.2394366197183
"X1295",136.9,44.2651515151515
"X1296",137,40.4427480916031
"X1297",137.1,43.0666666666667
"X1298",137.2,42.8454545454545
"X1299",137.3,45.5940594059406
"X1300",137.4,56.3670886075949
"X1301",137.5,52.5795454545455
"X1302",137.6,51.2650602409639
"X1303",137.7,52.9036144578313
"X1304",137.8,50.9875
"X1305",137.9,41.7162162162162
"X1306",138,37.9
"X1307",138.1,42.2537313432836
"X1308",138.2,32.1475409836066
"X1309",138.3,30.5434782608696
"X1310",138.4,28.8235294117647
"X1311",138.5,27.9642857142857
"X1312",138.6,25.4117647058824
"X1313",138.7,30.8888888888889
"X1314",138.8,49.4705882352941
"X1315",138.9,52.8461538461538
"X1316",139,64.2222222222222
"X1317",139.1,50.7142857142857
"X1318",139.2,53.3333333333333
"X1319",139.3,60.8
"X1320",139.4,74.5555555555556
"X1321",139.5,45.875
"X1322",139.6,69.6666666666667
"X1323",139.7,87
"X1324",139.8,55.4545454545455
"X1325",139.9,70.5833333333333
"X1326",140,58.8333333333333
"X1327",140.1,67.9166666666667
"X1328",140.2,61.4444444444444
"X1329",140.3,46.75
"X1330",140.4,47.2
"X1331",140.5,57.4444444444444
"X1332",140.6,56.0909090909091
"X1333",140.7,60.1818181818182
"X1334",140.8,65.2
"X1335",140.9,52.2307692307692
"X1336",141,43.4285714285714
"X1337",141.1,52.6153846153846
"X1338",141.2,52
"X1339",141.3,39.3214285714286
"X1340",141.4,40.3076923076923
"X1341",141.5,39.0243902439024
"X1342",141.6,34.4047619047619
"X1343",141.7,25.6976744186047
"X1344",141.8,27.5777777777778
"X1345",141.9,29.3090909090909
"X1346",142,40.6481481481481
"X1347",142.1,34.8870967741936
"X1348",142.2,33.125
"X1349",142.3,31.21875
"X1350",142.4,31.4848484848485
"X1351",142.5,30.7142857142857
"X1352",142.6,26.7926829268293
"X1353",142.7,30.8026315789474
"X1354",142.8,34.8461538461538
"X1355",142.9,37.2112676056338
"X1356",143,26.921875
"X1357",143.1,27.9642857142857
"X1358",143.2,28.1034482758621
"X1359",143.3,30.3235294117647
"X1360",143.4,33.5333333333333
"X1361",143.5,33.0384615384615
"X1362",143.6,31.2982456140351
"X1363",143.7,33.6739130434783
"X1364",143.8,33.0535714285714
"X1365",143.9,32.8039215686275
"X1366",144,35.9298245614035
"X1367",144.1,30.2727272727273
"X1368",144.2,30.8
"X1369",144.3,35.7142857142857
"X1370",144.4,34.5925925925926
"X1371",144.5,40.3461538461538
"X1372",144.6,33.4615384615385
"X1373",144.7,43.4
"X1374",144.8,48.25
"X1375",144.9,50.3478260869565
"X1376",145,72.6111111111111
"X1377",145.1,78.1666666666667
"X1378",145.2,68.3529411764706
"X1379",145.3,91.625
"X1380",145.4,74.3529411764706
"X1381",145.5,66.8
"X1382",145.6,58.1428571428571
"X1383",145.7,80
"X1384",145.8,81
"X1385",145.9,90.4666666666667
"X1386",146,95
"X1387",146.1,80.8666666666667
"X1388",146.2,86.1538461538462
"X1389",146.3,101.5
"X1390",146.4,68.3333333333333
"X1391",146.5,62.1538461538462
"X1392",146.6,67.7142857142857
"X1393",146.7,73.8571428571429
"X1394",146.8,69.9230769230769
"X1395",146.9,74.2307692307692
"X1396",147,78.1666666666667
"X1397",147.1,72.9166666666667
"X1398",147.2,67.6
"X1399",147.3,71.0909090909091
"X1400",147.4,65.3333333333333
"X1401",147.5,63.1428571428571
"X1402",147.6,84.1666666666667
"X1403",147.7,73.5
"X1404",147.8,72.2727272727273
"X1405",147.9,77.3333333333333
"X1406",148,123.285714285714
"X1407",148.1,78.2
"X1408",148.2,114.333333333333
"X1409",148.3,106.6
"X1410",148.4,67.5384615384615
"X1411",148.5,112.166666666667
"X1412",148.6,123.833333333333
"X1413",148.7,88.2222222222222
"X1414",148.8,91.375
"X1415",148.9,108.142857142857
"X1416",149,70.9
"X1417",149.1,81.2857142857143
"X1418",149.2,71.3333333333333
"X1419",149.3,84.3333333333333
"X1420",149.4,86
"X1421",149.5,100.5
"X1422",149.6,41.1538461538462
"X1423",149.7,48.1818181818182
"X1424",149.8,42.6363636363636
"X1425",149.9,50.8181818181818
"X1426",150,55
"X1427",150.1,64.2222222222222
"X1428",150.2,65.625
"X1429",150.3,64.2727272727273
"X1430",150.4,70.0909090909091
"X1431",150.5,54.4444444444444
"X1432",150.6,50.7272727272727
"X1433",150.7,57.6666666666667
"X1434",150.8,41.1538461538462
"X1435",150.9,35.6428571428571
"X1436",151,41
"X1437",151.1,36.9130434782609
"X1438",151.2,41.0833333333333
"X1439",151.3,42.3461538461538
"X1440",151.4,49.8518518518519
"X1441",151.5,43.7575757575758
"X1442",151.6,44.7567567567568
"X1443",151.7,44.6666666666667
"X1444",151.8,50.5
"X1445",151.9,48.0606060606061
"X1446",152,44
"X1447",152.1,31.25
"X1448",152.2,21.4615384615385
"X1449",152.3,33.25
"X1450",152.4,34.04
"X1451",152.5,33.5714285714286
"X1452",152.6,39.3703703703704
"X1453",152.7,39.4838709677419
"X1454",152.8,25.3888888888889
"X1455",152.9,30.6764705882353
"X1456",153,38.2619047619048
"X1457",153.1,42.1794871794872
"X1458",153.2,44.84
"X1459",153.3,39.2352941176471
"X1460",153.4,34.4615384615385
"X1461",153.5,50.9333333333333
"X1462",153.6,42.8
"X1463",153.7,40.1052631578947
"X1464",153.8,35.4651162790698
"X1465",153.9,39.030303030303
"X1466",154,32.8048780487805
"X1467",154.1,44.1944444444444
"X1468",154.2,32.3636363636364
"X1469",154.3,32.475
"X1470",154.4,42.7083333333333
"X1471",154.5,29.9565217391304
"X1472",154.6,23.304347826087
"X1473",154.7,27
"X1474",154.8,34.2
"X1475",154.9,26.1818181818182
"X1476",155,31.2105263157895
"X1477",155.1,29.8214285714286
"X1478",155.2,35.24
"X1479",155.3,34.7407407407407
"X1480",155.4,38.304347826087
"X1481",155.5,30.5
"X1482",155.6,29.9
"X1483",155.7,27.8823529411765
"X1484",155.8,34.6333333333333
"X1485",155.9,36.6538461538462
"X1486",156,29.1351351351351
"X1487",156.1,37.40625
"X1488",156.2,35.1481481481481
"X1489",156.3,44.0434782608696
"X1490",156.4,35.3714285714286
"X1491",156.5,39.6842105263158
"X1492",156.6,33.2380952380952
"X1493",156.7,35.0769230769231
"X1494",156.8,35.8695652173913
"X1495",156.9,36.6222222222222
"X1496",157,38.3555555555556
"X1497",157.1,41.9148936170213
"X1498",157.2,38.6181818181818
"X1499",157.3,43.3214285714286
"X1500",157.4,46.3157894736842
"X1501",157.5,46.5185185185185
"X1502",157.6,42.2631578947368
"X1503",157.7,42.4888888888889
"X1504",157.8,42.68
"X1505",157.9,34.5714285714286
"X1506",158,38.1666666666667
"X1507",158.1,38.2181818181818
"X1508",158.2,37.92
"X1509",158.3,35.1702127659574
"X1510",158.4,43.8780487804878
"X1511",158.5,37.0697674418605
"X1512",158.6,31.7
"X1513",158.7,32.0566037735849
"X1514",158.8,37.078431372549
"X1515",158.9,35.125
"X1516",159,39.7446808510638
"X1517",159.1,43.8378378378378
"X1518",159.2,48.2894736842105
"X1519",159.3,44
"X1520",159.4,50.8157894736842
"X1521",159.5,45.2173913043478
"X1522",159.6,39.2826086956522
"X1523",159.7,44.2888888888889
"X1524",159.8,48.1071428571429
"X1525",159.9,45.0333333333333
"X1526",160,49.5652173913044
"X1527",160.1,51.6818181818182
"X1528",160.2,48.0740740740741
"X1529",160.3,35.3589743589744
"X1530",160.4,38
"X1531",160.5,41.7931034482759
"X1532",160.6,41.6
"X1533",160.7,43.1714285714286
"X1534",160.8,35.75
"X1535",160.9,43.5263157894737
"X1536",161,37
"X1537",161.1,40.6153846153846
"X1538",161.2,46.6774193548387
"X1539",161.3,48.4
"X1540",161.4,39.8095238095238
"X1541",161.5,38.375
"X1542",161.6,40.125
"X1543",161.7,42.55
"X1544",161.8,49.7826086956522
"X1545",161.9,43.7727272727273
"X1546",162,53.7741935483871
"X1547",162.1,47.3513513513514
"X1548",162.2,55.125
"X1549",162.3,48.1935483870968
"X1550",162.4,52.78125
"X1551",162.5,55.6666666666667
"X1552",162.6,57.2
"X1553",162.7,56.4285714285714
"X1554",162.8,83.6363636363636
"X1555",162.9,69
"X1556",163,78.4782608695652
"X1557",163.1,82.0588235294118
"X1558",163.2,89
"X1559",163.3,80.7916666666667
"X1560",163.4,95.35
"X1561",163.5,88.1176470588235
"X1562",163.6,65.8076923076923
"X1563",163.7,55.3571428571429
"X1564",163.8,68.9583333333333
"X1565",163.9,80.9523809523809
"X1566",164,71.15
"X1567",164.1,77
"X1568",164.2,82.4736842105263
"X1569",164.3,70.1
"X1570",164.4,63.75
"X1571",164.5,66.7142857142857
"X1572",164.6,66.5789473684211
"X1573",164.7,72.2272727272727
"X1574",164.8,71.75
"X1575",164.9,76.6190476190476
"X1576",165,85.8095238095238
"X1577",165.1,78
"X1578",165.2,84.85
"X1579",165.3,97.1176470588235
"X1580",165.4,85.1111111111111
"X1581",165.5,95.1666666666667
"X1582",165.6,88.6315789473684
"X1583",165.7,81.3333333333333
"X1584",165.8,81.4285714285714
"X1585",165.9,80.7368421052632
"X1586",166,95.7777777777778
"X1587",166.1,80.2
"X1588",166.2,74.1111111111111
"X1589",166.3,97.4761904761905
"X1590",166.4,76.68
"X1591",166.5,81.75
"X1592",166.6,60.3913043478261
"X1593",166.7,55.5
