"","depth_mm","Mn"
"X3698",377.2,179.716666666667
"X3699",377.3,185.783333333333
"X3700",377.4,189.183333333333
"X3701",377.5,190.258333333333
"X3702",377.6,190.783333333333
"X3703",377.7,183.366666666667
"X3704",377.8,179.933333333333
"X3705",377.9,170.425
"X3706",378,166.791666666667
"X3707",378.1,165.45
"X3708",378.2,168.7
"X3709",378.3,168.783333333333
"X3710",378.4,167.616666666667
"X3711",378.5,169.691666666667
"X3712",378.6,180.3
"X3713",378.7,184.608333333333
"X3714",378.8,187.258333333333
"X3715",378.9,190.066666666667
"X3716",379,189.975
"X3717",379.1,179.3
"X3718",379.2,177.85
"X3719",379.3,181.558333333333
"X3720",379.4,184.566666666667
"X3721",379.5,184.225
"X3722",379.6,183.875
"X3723",379.7,185.716666666667
"X3724",379.8,187.808333333333
"X3725",379.9,188.358333333333
"X3726",380,187.733333333333
"X3727",380.1,192.625
"X3728",380.2,189.541666666667
"X3729",380.3,192.475
"X3730",380.4,193.575
"X3731",380.5,192.491666666667
"X3732",380.6,196.366666666667
"X3733",380.7,191.966666666667
"X3734",380.8,197.158333333333
"X3735",380.9,200.416666666667
"X3736",381,200.733333333333
"X3737",381.1,199.633333333333
"X3738",381.2,198.491666666667
"X3739",381.3,201.675
"X3740",381.4,204.958333333333
"X3741",381.5,202.675
"X3742",381.6,204.641666666667
"X3743",381.7,207.141666666667
"X3744",381.8,204.991666666667
"X3745",381.9,207.4
"X3746",382,201.908333333333
"X3747",382.1,208.191666666667
"X3748",382.2,199.708333333333
"X3749",382.3,199.716666666667
"X3750",382.4,200.658333333333
"X3751",382.5,201.375
"X3752",382.6,201.041666666667
"X3753",382.7,197
"X3754",382.8,194.916666666667
"X3755",382.9,198.725
"X3756",383,196.275
"X3757",383.1,192.475
"X3758",383.2,192.825
"X3759",383.3,194.725
"X3760",383.4,193.108333333333
"X3761",383.5,192.433333333333
"X3762",383.6,194.233333333333
"X3763",383.7,187.916666666667
"X3764",383.8,184.525
"X3765",383.9,187.125
"X3766",384,185.9
"X3767",384.1,186.916666666667
"X3768",384.2,186.283333333333
"X3769",384.3,189.758333333333
"X3770",384.4,184.341666666667
"X3771",384.5,186.066666666667
"X3772",384.6,183.841666666667
"X3773",384.7,183.633333333333
"X3774",384.8,181.566666666667
"X3775",384.9,179.883333333333
"X3776",385,184.583333333333
"X3777",385.1,186.991666666667
"X3778",385.2,187.6
"X3779",385.3,185.025
"X3780",385.4,190.158333333333
"X3781",385.5,193.733333333333
"X3782",385.6,195.533333333333
"X3783",385.7,198.225
"X3784",385.8,197.433333333333
"X3785",385.9,204.175
"X3786",386,202.758333333333
"X3787",386.1,208.133333333333
"X3788",386.2,212.908333333333
"X3789",386.3,208.4
"X3790",386.4,200.408333333333
"X3791",386.5,199.308333333333
"X3792",386.6,201.266666666667
"X3793",386.7,203.291666666667
"X3794",386.8,198.241666666667
"X3795",386.9,192.725
"X3796",387,188.783333333333
"X3797",387.1,185.516666666667
"X3798",387.2,196.275
"X3799",387.3,194.7
"X3800",387.4,194.958333333333
"X3801",387.5,200.316666666667
"X3802",387.6,203.825
"X3803",387.7,195.983333333333
"X3804",387.8,197.25
"X3805",387.9,201.091666666667
"X3806",388,203.566666666667
"X3807",388.1,205.625
"X3808",388.2,200.741666666667
"X3809",388.3,193.841666666667
"X3810",388.4,199.475
"X3811",388.5,201.125
"X3812",388.6,196.666666666667
"X3813",388.7,200.141666666667
"X3814",388.8,198.341666666667
"X3815",388.9,202.258333333333
"X3816",389,199.758333333333
"X3817",389.1,199.25
"X3818",389.2,217.808333333333
"X3819",389.3,221.525
"X3820",389.4,219.075
"X3821",389.5,217.3
"X3822",389.6,212.566666666667
"X3823",389.7,222.791666666667
"X3824",389.8,223.091666666667
"X3825",389.9,224.033333333333
"X3826",390,217.941666666667
"X3827",390.1,223.983333333333
"X3828",390.2,229.95
"X3829",390.3,227.391666666667
"X3830",390.4,216.308333333333
"X3831",390.5,205.208333333333
"X3832",390.6,191.566666666667
"X3833",390.7,183.066666666667
"X3834",390.8,186.866666666667
"X3835",390.9,188.958333333333
"X3836",391,174.666666666667
"X3837",391.1,174.133333333333
"X3838",391.2,166.575
"X3839",391.3,164.275
"X3840",391.4,159.675
"X3841",391.5,160.975
"X3842",391.6,164.791666666667
"X3843",391.7,153.008333333333
"X3844",391.8,155.066666666667
"X3845",391.9,156.608333333333
"X3846",392,154.208333333333
"X3847",392.1,149.516666666667
"X3848",392.2,146.225
"X3849",392.3,146.391666666667
"X3850",392.4,149.175
"X3851",392.5,150.375
"X3852",392.6,144.675
"X3853",392.7,140.883333333333
"X3854",392.8,140.166666666667
"X3855",392.9,142.558333333333
"X3856",393,143.075
"X3857",393.1,136
"X3858",393.2,135.866666666667
"X3859",393.3,135.583333333333
"X3860",393.4,137.658333333333
"X3861",393.5,138.05
"X3862",393.6,142.3
"X3863",393.7,143.016666666667
"X3864",393.8,140.466666666667
"X3865",393.9,141.458333333333
"X3866",394,143.383333333333
"X3867",394.1,148.666666666667
"X3868",394.2,149.983333333333
"X3869",394.3,152.341666666667
"X3870",394.4,153.975
"X3871",394.5,158.9
"X3872",394.6,159.458333333333
"X3873",394.7,156.325
"X3874",394.8,157.8
"X3875",394.9,161.45
"X3876",395,160.166666666667
"X3877",395.1,160.8
"X3878",395.2,158.55
"X3879",395.3,157.866666666667
"X3880",395.4,159.9
"X3881",395.5,160.875
"X3882",395.6,162.908333333333
"X3883",395.7,161.858333333333
"X3884",395.8,159.25
"X3885",395.9,159.066666666667
"X3886",396,157.766666666667
"X3887",396.1,163.683333333333
"X3888",396.2,159.616666666667
"X3889",396.3,160.308333333333
"X3890",396.4,159.933333333333
"X3891",396.5,160.15
"X3892",396.6,158.983333333333
"X3893",396.7,160.108333333333
"X3894",396.8,162.741666666667
"X3895",396.9,170.25
"X3896",397,176.166666666667
"X3897",397.1,164.283333333333
"X3898",397.2,164.158333333333
"X3899",397.3,169.675
"X3900",397.4,165.125
"X3901",397.5,166.933333333333
"X3902",397.6,160.45
"X3903",397.7,154.85
"X3904",397.8,155.233333333333
"X3905",397.9,154.958333333333
"X3906",398,155.866666666667
"X3907",398.1,153.833333333333
"X3908",398.2,158.358333333333
"X3909",398.3,157.625
"X3910",398.4,159.8
"X3911",398.5,157.816666666667
"X3912",398.6,156.491666666667
"X3913",398.7,161.783333333333
"X3914",398.8,167.966666666667
"X3915",398.9,171.941666666667
"X3916",399,164.066666666667
"X3917",399.1,169.783333333333
"X3918",399.2,182.108333333333
"X3919",399.3,179.791666666667
"X3920",399.4,184.416666666667
"X3921",399.5,182.608333333333
"X3922",399.6,180.791666666667
"X3923",399.7,179.725
"X3924",399.8,172.083333333333
"X3925",399.9,170.366666666667
"X3926",400,167.85
"X3927",400.1,158.808333333333
"X3928",400.2,166.941666666667
"X3929",400.3,174.291666666667
"X3930",400.4,173.091666666667
"X3931",400.5,172.391666666667
"X3932",400.6,166.825
"X3933",400.7,168.033333333333
"X3934",400.8,167.9
"X3935",400.9,169.8
"X3936",401,167.091666666667
"X3937",401.1,170.65
"X3938",401.2,174.408333333333
"X3939",401.3,165.841666666667
"X3940",401.4,163.416666666667
"X3941",401.5,162.775
"X3942",401.6,158.616666666667
"X3943",401.7,159.516666666667
"X3944",401.8,159.816666666667
"X3945",401.9,161.55
"X3946",402,162.025
"X3947",402.1,165.825
"X3948",402.2,163.966666666667
"X3949",402.3,154.95
"X3950",402.4,153.916666666667
"X3951",402.5,156.991666666667
"X3952",402.6,153.975
"X3953",402.7,159.35
"X3954",402.8,169.341666666667
"X3955",402.9,168.191666666667
"X3956",403,168.141666666667
"X3957",403.1,169.191666666667
"X3958",403.2,169.75
"X3959",403.3,165.141666666667
"X3960",403.4,163.266666666667
"X3961",403.5,174.083333333333
"X3962",403.6,175.65
"X3963",403.7,171.675
"X3964",403.8,158.916666666667
"X3965",403.9,183.537735849057
"X3966",404,184.014150943396
"X3967",404.1,186.481132075472
"X3968",404.2,179.400943396226
"X3969",404.3,180.617924528302
"X3970",404.4,183.646226415094
"X3971",404.5,181.641509433962
"X3972",404.6,182.735849056604
"X3973",404.7,182.084905660377
"X3974",404.8,181.556603773585
"X3975",404.9,178.754716981132
"X3976",405,181.905660377358
"X3977",405.1,186.216981132075
"X3978",405.2,189.839622641509
"X3979",405.3,186.382075471698
"X3980",405.4,189.679245283019
"X3981",405.5,186.254716981132
"X3982",405.6,184.419811320755
"X3983",405.7,183.641509433962
"X3984",405.8,183.575471698113
"X3985",405.9,183.051886792453
"X3986",406,183.518867924528
"X3987",406.1,188.127358490566
"X3988",406.2,183.52358490566
"X3989",406.3,185.731132075472
"X3990",406.4,184.358490566038
"X3991",406.5,187.990566037736
"X3992",406.6,191.617924528302
"X3993",406.7,197.867924528302
"X3994",406.8,198.72641509434
"X3995",406.9,199.792452830189
"X3996",407,195.009433962264
"X3997",407.1,191.358490566038
"X3998",407.2,193.915094339623
"X3999",407.3,187.929245283019
"X4000",407.4,185.061320754717
"X4001",407.5,183.514150943396
"X4002",407.6,187.962264150943
"X4003",407.7,187.514150943396
"X4004",407.8,189.061320754717
"X4005",407.9,193.938679245283
"X4006",408,197.693396226415
"X4007",408.1,196.424528301887
"X4008",408.2,195.028301886792
"X4009",408.3,199.547169811321
"X4010",408.4,199.264150943396
"X4011",408.5,198.268867924528
"X4012",408.6,193.882075471698
"X4013",408.7,192.245283018868
"X4014",408.8,192.396226415094
"X4015",408.9,186.367924528302
"X4016",409,189.382075471698
"X4017",409.1,188.679245283019
"X4018",409.2,186.306603773585
"X4019",409.3,192.537735849057
"X4020",409.4,190.353773584906
"X4021",409.5,188.86320754717
"X4022",409.6,191.679245283019
"X4023",409.7,193.495283018868
"X4024",409.8,204
"X4025",409.9,200.198113207547
"X4026",410,202.528301886792
"X4027",410.1,203.712264150943
"X4028",410.2,199.070754716981
"X4029",410.3,199.193396226415
"X4030",410.4,198.584905660377
"X4031",410.5,201.429245283019
"X4032",410.6,196.660377358491
"X4033",410.7,191.891509433962
"X4034",410.8,193.778301886792
"X4035",410.9,190.655660377358
"X4036",411,191.38679245283
"X4037",411.1,195.542452830189
"X4038",411.2,197.622641509434
"X4039",411.3,197.943396226415
"X4040",411.4,198.448113207547
"X4041",411.5,191.306603773585
"X4042",411.6,199.740566037736
"X4043",411.7,202.792452830189
"X4044",411.8,192.75
"X4045",411.9,190.320754716981
"X4046",412,197.566037735849
"X4047",412.1,196.759433962264
"X4048",412.2,196.599056603774
"X4049",412.3,191.382075471698
"X4050",412.4,188.537735849057
"X4051",412.5,180.599056603774
"X4052",412.6,170.551886792453
"X4053",412.7,167.202830188679
"X4054",412.8,170.216981132075
"X4055",412.9,175.698113207547
"X4056",413,174.830188679245
"X4057",413.1,176.311320754717
"X4058",413.2,181.929245283019
"X4059",413.3,183.36320754717
"X4060",413.4,186.764150943396
"X4061",413.5,181.792452830189
"X4062",413.6,180.316037735849
"X4063",413.7,178.235849056604
"X4064",413.8,166.594339622642
"X4065",413.9,160.202830188679
"X4066",414,162.141509433962
"X4067",414.1,162.02358490566
"X4068",414.2,157.787735849057
"X4069",414.3,158.97641509434
"X4070",414.4,163.660377358491
"X4071",414.5,161.018867924528
"X4072",414.6,163.146226415094
"X4073",414.7,160.268867924528
"X4074",414.8,161.27358490566
"X4075",414.9,157.830188679245
"X4076",415,164.580188679245
"X4077",415.1,169.962264150943
"X4078",415.2,165.117924528302
"X4079",415.3,160.52358490566
"X4080",415.4,164.97641509434
"X4081",415.5,167.504716981132
"X4082",415.6,166.240566037736
"X4083",415.7,172.429245283019
"X4084",415.8,174.278301886792
"X4085",415.9,180.424528301887
"X4086",416,181.448113207547
"X4087",416.1,189.63679245283
"X4088",416.2,192.424528301887
"X4089",416.3,195.36320754717
"X4090",416.4,191.86320754717
"X4091",416.5,198.278301886792
"X4092",416.6,201.518867924528
"X4093",416.7,205.830188679245
"X4094",416.8,203.155660377358
"X4095",416.9,208.754716981132
"X4096",417,213.764150943396
"X4097",417.1,208.77358490566
"X4098",417.2,209.466981132075
"X4099",417.3,210.259433962264
"X4100",417.4,209.117924528302
"X4101",417.5,210.353773584906
"X4102",417.6,215.853773584906
"X4103",417.7,200.70202020202
"X4104",417.8,195.590909090909
"X4105",417.9,200.030303030303
"X4106",418,202.429292929293
"X4107",418.1,203.338383838384
"X4108",418.2,203.934343434343
"X4109",418.3,207.030303030303
"X4110",418.4,210.267676767677
"X4111",418.5,207.449494949495
"X4112",418.6,206.080808080808
"X4113",418.7,207.060606060606
"X4114",418.8,209.89898989899
"X4115",418.9,207.626262626263
"X4116",419,205.722222222222
"X4117",419.1,206.29797979798
"X4118",419.2,204.560606060606
"X4119",419.3,204.510101010101
"X4120",419.4,205.712121212121
"X4121",419.5,205.50505050505
"X4122",419.6,204.90404040404
"X4123",419.7,209.484848484848
"X4124",419.8,210.267676767677
"X4125",419.9,209.106060606061
"X4126",420,209.767676767677
"X4127",420.1,210.818181818182
"X4128",420.2,207.19696969697
"X4129",420.3,208.590909090909
"X4130",420.4,209.914141414141
"X4131",420.5,210.030303030303
"X4132",420.6,216.353535353535
"X4133",420.7,212.621212121212
"X4134",420.8,214.974747474747
"X4135",420.9,218.782828282828
"X4136",421,218.787878787879
"X4137",421.1,221.262626262626
"X4138",421.2,219.535353535354
"X4139",421.3,218.621212121212
"X4140",421.4,218.444444444444
"X4141",421.5,222.585858585859
"X4142",421.6,224.111111111111
"X4143",421.7,218.914141414141
"X4144",421.8,214.207070707071
"X4145",421.9,212.444444444444
"X4146",422,213.727272727273
"X4147",422.1,212.141414141414
"X4148",422.2,214.141414141414
"X4149",422.3,210.979797979798
"X4150",422.4,215.661616161616
"X4151",422.5,216.368686868687
"X4152",422.6,215.959595959596
"X4153",422.7,212.348484848485
"X4154",422.8,209.540404040404
"X4155",422.9,211.737373737374
"X4156",423,214.368686868687
"X4157",423.1,211.944444444444
"X4158",423.2,208.454545454545
"X4159",423.3,206.661616161616
"X4160",423.4,213.313131313131
"X4161",423.5,219.050505050505
"X4162",423.6,222.949494949495
"X4163",423.7,233.89898989899
"X4164",423.8,236.459595959596
"X4165",423.9,229.823232323232
"X4166",424,224.626262626263
"X4167",424.1,235.176767676768
"X4168",424.2,238.843434343434
"X4169",424.3,233.358585858586
"X4170",424.4,233.383838383838
"X4171",424.5,225.888888888889
"X4172",424.6,224.964646464646
"X4173",424.7,224.419191919192
"X4174",424.8,224.358585858586
"X4175",424.9,223.939393939394
"X4176",425,221.212121212121
"X4177",425.1,216.590909090909
"X4178",425.2,215.813131313131
"X4179",425.3,219.075757575758
"X4180",425.4,208.075757575758
"X4181",425.5,203.262626262626
"X4182",425.6,205.959595959596
"X4183",425.7,204.686868686869
"X4184",425.8,207.621212121212
"X4185",425.9,209.868686868687
"X4186",426,208.217171717172
"X4187",426.1,209.555555555556
"X4188",426.2,214.570707070707
"X4189",426.3,205.025252525253
"X4190",426.4,201.171717171717
"X4191",426.5,202.156565656566
"X4192",426.6,198.929292929293
"X4193",426.7,196.388888888889
"X4194",426.8,194.575757575758
"X4195",426.9,192.565656565657
"X4196",427,191.550505050505
"X4197",427.1,197.5
"X4198",427.2,195.116161616162
"X4199",427.3,190.015151515152
"X4200",427.4,190.479797979798
"X4201",427.5,192.151515151515
"X4202",427.6,194.171717171717
"X4203",427.7,197.368686868687
"X4204",427.8,194.227272727273
"X4205",427.9,196.858585858586
"X4206",428,194.540404040404
"X4207",428.1,188.813131313131
"X4208",428.2,185.333333333333
"X4209",428.3,186.449494949495
"X4210",428.4,185.247474747475
"X4211",428.5,186.070707070707
"X4212",428.6,184.868686868687
"X4213",428.7,185.267676767677
"X4214",428.8,187.237373737374
"X4215",428.9,185.939393939394
"X4216",429,189.848484848485
"X4217",429.1,185.121212121212
"X4218",429.2,186.883838383838
"X4219",429.3,188.388888888889
"X4220",429.4,185.974747474747
"X4221",429.5,185.5
"X4222",429.6,184.717171717172
"X4223",429.7,183.186868686869
"X4224",429.8,183.752525252525
"X4225",429.9,181.550505050505
"X4226",430,182.207070707071
"X4227",430.1,186.131313131313
"X4228",430.2,185.550505050505
"X4229",430.3,182.439393939394
"X4230",430.4,183.237373737374
"X4231",430.5,184.69696969697
"X4232",430.6,182.575757575758
"X4233",430.7,182.444444444444
"X4234",430.8,181.893939393939
"X4235",430.9,183.474747474747
"X4236",431,183.060606060606
"X4237",431.1,180.782828282828
"X4238",431.2,179.767676767677
"X4239",431.3,181.373737373737
"X4240",431.4,189.358585858586
"X4241",431.5,194.530303030303
"X4242",431.6,192.242424242424
"X4243",431.7,189.540404040404
"X4244",431.8,188.924242424242
"X4245",431.9,188.818181818182
"X4246",432,187.318181818182
"X4247",432.1,185.989898989899
"X4248",432.2,181.191919191919
"X4249",432.3,181.838383838384
"X4250",432.4,181.606060606061
"X4251",432.5,182.247474747475
"X4252",432.6,179.075757575758
"X4253",432.7,177.934343434343
"X4254",432.8,175.737373737374
"X4255",432.9,174.823232323232
"X4256",433,176.676767676768
"X4257",433.1,178.338383838384
"X4258",433.2,178.181818181818
"X4259",433.3,177.383838383838
"X4260",433.4,182.19696969697
"X4261",433.5,179.035353535354
"X4262",433.6,181.772727272727
"X4263",433.7,183.959595959596
"X4264",433.8,182.959595959596
"X4265",433.9,185.242424242424
"X4266",434,178.333333333333
"X4267",434.1,178.808080808081
"X4268",434.2,179.919191919192
"X4269",434.3,180.828282828283
"X4270",434.4,181.590909090909
"X4271",434.5,177.752525252525
"X4272",434.6,180.40404040404
"X4273",434.7,182.227272727273
"X4274",434.8,180.868686868687
"X4275",434.9,179.611111111111
"X4276",435,182.777777777778
"X4277",435.1,185.919191919192
"X4278",435.2,182.237373737374
"X4279",435.3,183.515151515152
"X4280",435.4,182.89898989899
"X4281",435.5,182.166666666667
"X4282",435.6,185.111111111111
"X4283",435.7,185.833333333333
"X4284",435.8,188.030303030303
"X4285",435.9,180.939393939394
"X4286",436,180.959595959596
"X4287",436.1,185.080808080808
"X4288",436.2,183.570707070707
"X4289",436.3,187.247474747475
"X4290",436.4,187.777777777778
"X4291",436.5,189.353535353535
"X4292",436.6,187.525252525253
"X4293",436.7,189.570707070707
"X4294",436.8,184.49494949495
"X4295",436.9,189.545454545455
"X4296",437,186.247474747475
"X4297",437.1,185.954545454545
"X4298",437.2,183.585858585859
"X4299",437.3,182.570707070707
"X4300",437.4,179.085858585859
"X4301",437.5,181.429292929293
"X4302",437.6,185.59595959596
"X4303",437.7,180.065656565657
"X4304",437.8,183.69696969697
"X4305",437.9,185.343434343434
"X4306",438,188.383838383838
"X4307",438.1,188.363636363636
"X4308",438.2,186.338383838384
"X4309",438.3,186.939393939394
"X4310",438.4,194.106060606061
"X4311",438.5,187.939393939394
"X4312",438.6,187.136363636364
"X4313",438.7,185.530303030303
"X4314",438.8,188.343434343434
"X4315",438.9,187.939393939394
"X4316",439,195.368686868687
"X4317",439.1,193.090909090909
"X4318",439.2,194.89898989899
"X4319",439.3,201.636363636364
"X4320",439.4,201.69696969697
"X4321",439.5,206.141414141414
"X4322",439.6,207.843434343434
"X4323",439.7,207.393939393939
"X4324",439.8,211.00505050505
"X4325",439.9,208.353535353535
"X4326",440,211.828282828283
"X4327",440.1,213.186868686869
"X4328",440.2,208.207070707071
"X4329",440.3,209.707070707071
"X4330",440.4,205.222222222222
"X4331",440.5,202.671717171717
"X4332",440.6,204.136363636364
"X4333",440.7,205.580808080808
"X4334",440.8,207.080808080808
"X4335",440.9,203.070707070707
"X4336",441,205.742424242424
"X4337",441.1,203.252525252525
"X4338",441.2,207.525252525253
"X4339",441.3,204.772727272727
"X4340",441.4,200.111111111111
"X4341",441.5,203.737373737374
"X4342",441.6,194.767676767677
"X4343",441.7,205.429292929293
"X4344",441.8,206.292929292929
"X4345",441.9,205.393939393939
"X4346",442,206.979797979798
"X4347",442.1,206.252525252525
"X4348",442.2,203.464646464646
"X4349",442.3,198.974747474747
"X4350",442.4,206.575757575758
"X4351",442.5,208.469696969697
"X4352",442.6,211.888888888889
"X4353",442.7,211.343434343434
"X4354",442.8,208.060606060606
"X4355",442.9,203.818181818182
"X4356",443,198.782828282828
"X4357",443.1,199.484848484848
"X4358",443.2,201.878787878788
"X4359",443.3,203.131313131313
"X4360",443.4,205.853535353535
"X4361",443.5,200.934343434343
"X4362",443.6,197.833333333333
"X4363",443.7,199.646464646465
"X4364",443.8,199.666666666667
"X4365",443.9,201.247474747475
"X4366",444,199.954545454545
"X4367",444.1,197.590909090909
"X4368",444.2,195.444444444444
"X4369",444.3,192.868686868687
"X4370",444.4,195.131313131313
"X4371",444.5,194.747474747475
"X4372",444.6,196.651515151515
"X4373",444.7,195.126262626263
"X4374",444.8,191.772727272727
"X4375",444.9,189.025252525253
"X4376",445,185.434343434343
"X4377",445.1,187.459595959596
"X4378",445.2,188.282828282828
"X4379",445.3,187.075757575758
"X4380",445.4,188.429292929293
"X4381",445.5,191.727272727273
"X4382",445.6,189.277777777778
"X4383",445.7,189.318181818182
"X4384",445.8,196.429292929293
"X4385",445.9,197.065656565657
"X4386",446,193.328282828283
"X4387",446.1,194.843434343434
"X4388",446.2,193.409090909091
"X4389",446.3,194.676767676768
"X4390",446.4,195.292929292929
"X4391",446.5,194.631313131313
"X4392",446.6,192.883838383838
"X4393",446.7,193.388888888889
"X4394",446.8,194.712121212121
"X4395",446.9,195.237373737374
"X4396",447,200.444444444444
"X4397",447.1,199.686868686869
"X4398",447.2,193.388888888889
"X4399",447.3,196.181818181818
"X4400",447.4,200.00505050505
"X4401",447.5,199.636363636364
"X4402",447.6,197.287878787879
"X4403",447.7,191.242424242424
"X4404",447.8,197.414141414141
"X4405",447.9,210.111111111111
"X4406",448,206.409090909091
"X4407",448.1,197.984848484848
"X4408",448.2,189.166666666667
"X4409",448.3,186.388888888889
"X4410",448.4,190.015151515152
"X4411",448.5,192.757575757576
"X4412",448.6,191.474747474747
"X4413",448.7,189.00505050505
"X4414",448.8,194.217171717172
"X4415",448.9,190.959595959596
"X4416",449,184.388888888889
"X4417",449.1,184.651515151515
"X4418",449.2,188.308080808081
"X4419",449.3,193.20202020202
"X4420",449.4,196.207070707071
"X4421",449.5,200.252525252525
"X4422",449.6,197.707070707071
"X4423",449.7,205.090909090909
"X4424",449.8,205.035353535354
"X4425",449.9,199.621212121212
"X4426",450,195.328282828283
"X4427",450.1,194.616161616162
"X4428",450.2,193.181818181818
"X4429",450.3,198.676767676768
"X4430",450.4,201.126262626263
"X4431",450.5,202.777777777778
"X4432",450.6,204.565656565657
"X4433",450.7,199.232323232323
"X4434",450.8,198.757575757576
"X4435",450.9,195.808080808081
"X4436",451,191.99494949495
"X4437",451.1,188.575757575758
"X4438",451.2,191.262626262626
"X4439",451.3,191.823232323232
"X4440",451.4,199.272727272727
"X4441",451.5,197.479797979798
"X4442",451.6,199.308080808081
"X4443",451.7,193.030303030303
"X4444",451.8,198.939393939394
"X4445",451.9,198.550505050505
"X4446",452,196.156565656566
"X4447",452.1,196.217171717172
"X4448",452.2,189.888888888889
"X4449",452.3,193.772727272727
"X4450",452.4,190.252525252525
"X4451",452.5,191.843434343434
"X4452",452.6,194.393939393939
"X4453",452.7,192.520202020202
"X4454",452.8,194.39898989899
"X4455",452.9,193.429292929293
"X4456",453,194.40404040404
"X4457",453.1,194.959595959596
"X4458",453.2,190.464646464646
"X4459",453.3,194.858585858586
"X4460",453.4,199.318181818182
"X4461",453.5,200.439393939394
"X4462",453.6,203.787878787879
"X4463",453.7,200.237373737374
"X4464",453.8,200.535353535354
"X4465",453.9,197.681818181818
"X4466",454,201.242424242424
"X4467",454.1,200.808080808081
"X4468",454.2,204.040404040404
"X4469",454.3,198.69696969697
"X4470",454.4,195.186868686869
"X4471",454.5,194.651515151515
"X4472",454.6,189.015151515152
"X4473",454.7,193.121212121212
"X4474",454.8,194.075757575758
"X4475",454.9,192.843434343434
"X4476",455,191.217171717172
"X4477",455.1,193.257575757576
"X4478",455.2,195.621212121212
"X4479",455.3,195.484848484848
"X4480",455.4,191.257575757576
"X4481",455.5,190.20202020202
"X4482",455.6,190.065656565657
"X4483",455.7,188
"X4484",455.8,187.590909090909
"X4485",455.9,190.570707070707
"X4486",456,185.656565656566
"X4487",456.1,187.5
"X4488",456.2,189
"X4489",456.3,187.227272727273
"X4490",456.4,192.020202020202
"X4491",456.5,189.550505050505
"X4492",456.6,191.479797979798
"X4493",456.7,194.383838383838
"X4494",456.8,195.030303030303
"X4495",456.9,195.267676767677
"X4496",457,192.681818181818
"X4497",457.1,193.828282828283
"X4498",457.2,188.39898989899
"X4499",457.3,191.131313131313
"X4500",457.4,190.585858585859
"X4501",457.5,189.964646464646
"X4502",457.6,193.777777777778
"X4503",457.7,195.959595959596
"X4504",457.8,189.106060606061
"X4505",457.9,186.484848484848
"X4506",458,189.707070707071
"X4507",458.1,188.631313131313
"X4508",458.2,189.10101010101
"X4509",458.3,189.116161616162
"X4510",458.4,185.439393939394
"X4511",458.5,182.393939393939
"X4512",458.6,188.10101010101
"X4513",458.7,188.454545454545
"X4514",458.8,192.868686868687
"X4515",458.9,191.540404040404
"X4516",459,198.09595959596
"X4517",459.1,187.575757575758
"X4518",459.2,180.60101010101
"X4519",459.3,181.222222222222
"X4520",459.4,184.388888888889
"X4521",459.5,186.787878787879
"X4522",459.6,187.631313131313
"X4523",459.7,186.232323232323
"X4524",459.8,183.045454545455
"X4525",459.9,183.272727272727
"X4526",460,183.616161616162
"X4527",460.1,182.484848484848
"X4528",460.2,186.641414141414
"X4529",460.3,188.474747474747
"X4530",460.4,188.878787878788
"X4531",460.5,187.333333333333
"X4532",460.6,191.090909090909
"X4533",460.7,204.515151515152
"X4534",460.8,206.257575757576
"X4535",460.9,192.348484848485
"X4536",461,192.388888888889
"X4537",461.1,190.414141414141
"X4538",461.2,182.353535353535
"X4539",461.3,193.045454545455
"X4540",461.4,190.126262626263
"X4541",461.5,192.257575757576
"X4542",461.6,193.722222222222
"X4543",461.7,192.459595959596
"X4544",461.8,187.570707070707
"X4545",461.9,183.868686868687
"X4546",462,180.40404040404
"X4547",462.1,177.434343434343
"X4548",462.2,178.833333333333
"X4549",462.3,180.111111111111
"X4550",462.4,177.419191919192
"X4551",462.5,177.90404040404
"X4552",462.6,178.70202020202
"X4553",462.7,181.838383838384
"X4554",462.8,179.843434343434
"X4555",462.9,185.79797979798
"X4556",463,184.277777777778
"X4557",463.1,182.025252525253
"X4558",463.2,178.171717171717
"X4559",463.3,176.863636363636
"X4560",463.4,178.641414141414
"X4561",463.5,180.838383838384
"X4562",463.6,177.510101010101
"X4563",463.7,175.020202020202
"X4564",463.8,171.843434343434
"X4565",463.9,173.444444444444
"X4566",464,176.237373737374
"X4567",464.1,173.085858585859
"X4568",464.2,173.747474747475
"X4569",464.3,172.580808080808
"X4570",464.4,175.358585858586
"X4571",464.5,175.757575757576
"X4572",464.6,179.373737373737
"X4573",464.7,177.444444444444
"X4574",464.8,173.974747474747
"X4575",464.9,170.489898989899
"X4576",465,168.99494949495
"X4577",465.1,168.343434343434
"X4578",465.2,168.419191919192
"X4579",465.3,166.621212121212
"X4580",465.4,165.707070707071
"X4581",465.5,166.616161616162
"X4582",465.6,170.727272727273
"X4583",465.7,178.237373737374
"X4584",465.8,181.378787878788
"X4585",465.9,184.50505050505
"X4586",466,190.712121212121
"X4587",466.1,194.378787878788
"X4588",466.2,194.656565656566
"X4589",466.3,184.459595959596
"X4590",466.4,178.535353535354
"X4591",466.5,177.808080808081
"X4592",466.6,175.964646464646
"X4593",466.7,176.29797979798
"X4594",466.8,182.767676767677
"X4595",466.9,183.035353535354
"X4596",467,182.333333333333
"X4597",467.1,183.742424242424
"X4598",467.2,181.60101010101
"X4599",467.3,177.065656565657
"X4600",467.4,177.848484848485
"X4601",467.5,173.893939393939
